Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 258	5426.49	166.058	4.9792	0.35578	2.72307	1.90035	0.063392	0.551636	0.384972
Seg 259	5446.93	165.92	4.97713	0.354647	2.72211	1.90037	0.0632229	0.551653	0.385124
Seg 260	5467.36	165.783	4.97506	0.35352	2.72115	1.90039	0.0630547	0.55167	0.385275
Seg 261	5487.8	165.646	4.973	0.352401	2.72019	1.90041	0.0628876	0.551686	0.385426
Seg 262	5508.25	165.509	4.97095	0.351289	2.71923	1.90043	0.0627214	0.551702	0.385577
Seg 263	5528.69	165.372	4.96891	0.350184	2.71827	1.90045	0.0625561	0.551716	0.385727
Seg 264	5549.14	165.235	4.96687	0.349086	2.71731	1.90047	0.0623918	0.551731	0.385878
Seg 265	5569.59	165.098	4.96484	0.347995	2.71635	1.90049	0.0622285	0.551744	0.386027
Seg 266	5590.04	164.961	4.96282	0.34691	2.7154	1.90051	0.062066	0.551757	0.386177
Seg 267	5610.5	164.824	4.96081	0.345833	2.71444	1.90053	0.0619045	0.55177	0.386326
Seg 268	5630.96	164.686	4.9588	0.344762	2.71348	1.90055	0.0617439	0.551782	0.386474
Seg 269	5651.42	164.55	4.95679	0.343697	2.71252	1.90057	0.0615843	0.551793	0.386623
Seg 270	5671.89	164.413	4.9548	0.34264	2.71157	1.90059	0.0614255	0.551804	0.386771
Seg 271	5692.35	164.276	4.95281	0.341589	2.71061	1.90061	0.0612676	0.551814	0.386919
Seg 272	5712.82	164.139	4.95083	0.340544	2.70965	1.90063	0.0611106	0.551823	0.387066
Seg 273	5733.29	164.002	4.94886	0.339506	2.7087	1.90065	0.0609545	0.551832	0.387213
Seg 274	5753.77	163.865	4.94689	0.338474	2.70774	1.90067	0.0607993	0.551841	0.38736
Seg 275	5774.25	163.728	4.94493	0.337448	2.70678	1.90069	0.0606449	0.551849	0.387506
Seg 276	5794.73	163.591	4.94297	0.336429	2.70583	1.90071	0.0604914	0.551856	0.387652
Seg 277	5815.21	163.454	4.94102	0.335415	2.70487	1.90073	0.0603387	0.551863	0.387798
Seg 278	5835.7	163.318	4.93908	0.334408	2.70392	1.90075	0.0601869	0.551869	0.387944
Seg 279	5856.19	163.181	4.93714	0.333407	2.70296	1.90077	0.0600359	0.551875	0.388089
Seg 280	5876.68	163.044	4.93521	0.332412	2.70201	1.90079	0.0598807	0.551883	0.388236
Seg 281	5897.17	162.907	4.93329	0.331423	2.70105	1.90081	0.0597248	0.551892	0.388383
Seg 282	5917.67	162.771	4.93137	0.33044	2.7001	1.90083	0.0595698	0.5519	0.38853
Seg 283	5938.17	162.634	4.92946	0.329462	2.69914	1.90085	0.0594157	0.551907	0.388677
Seg 284	5958.67	162.497	4.92755	0.328491	2.69819	1.90087	0.0592624	0.551914	0.388824
Seg 285	5979.18	162.361	4.92565	0.327525	2.69723	1.90089	0.05911	0.55192	0.38897
Seg 286	5999.69	162.224	4.92376	0.326564	2.69628	1.90091	0.0589584	0.551926	0.389115
Seg 287	6020.2	162.087	4.92187	0.32561	2.69533	1.90094	0.0588076	0.551931	0.389261
Seg 288	6040.71	161.951	4.91999	0.32466	2.69437	1.90096	0.0586577	0.551936	0.389406
Seg 289	6061.23	161.814	4.91811	0.323717	2.69342	1.90098	0.0585086	0.55194	0.389551
Seg 290	6081.75	161.678	4.91624	0.322779	2.69247	1.901	0.0583604	0.551944	0.389696
Seg 291	6102.27	161.541	4.91438	0.321846	2.69152	1.90102	0.0582129	0.551947	0.38984
Seg 292	6127.46	161.387	4.9121	0.320704	2.69035	1.90105	0.0580322	0.55195	0.390018


0.857301  	305       	-         	1628.15   	7694.74   	7971.82   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	305	201.708	18.0633	11.3687	3.31222	3.3824	0.62938	0.183367	0.187253
Seg 1	323.209	201.689	9.83167	6.05203	1.87334	1.9063	0.571046	0.212607	0.216347
Seg 2	341.343	201.569	9.52107	5.73509	1.87983	1.90615	0.556652	0.220133	0.223215
Seg 3	359.396	201.449	9.24323	5.45089	1.88633	1.90601	0.543567	0.227032	0.229401
Seg 4	377.388	201.329	8.9931	5.19438	1.89285	1.90586	0.531095	0.23365	0.235255
Seg 5	395.333	201.21	8.76664	4.96152	1.89941	1.90571	0.519177	0.240013	0.24081
Seg 6	413.244	201.09	8.56059	4.74903	1.90599	1.90557	0.507769	0.246143	0.246088
Seg 7	431.131	200.97	8.37229	4.55425	1.91262	1.90542	0.496834	0.252057	0.251109
Seg 8	449.002	200.85	8.19954	4.37498	1.91928	1.90527	0.486336	0.257772	0.255891
Seg 9	466.864	200.729	8.04049	4.20938	1.92599	1.90513	0.476248	0.263302	0.26045
Seg 10	484.723	200.609	7.89361	4.05589	1.93274	1.90498	0.466541	0.268659	0.2648
Seg 11	502.584	200.488	7.75756	3.91319	1.93954	1.90483	0.457193	0.273854	0.268953
Seg 12	520.451	200.368	7.63053	3.78015	1.9457	1.90469	0.448218	0.278829	0.272953
Seg 13	538.329	200.248	7.51074	3.65578	1.95041	1.90455	0.439639	0.283514	0.276847
Seg 14	556.22	200.127	7.39882	3.53926	1.95516	1.90441	0.43136	0.288059	0.280581
Seg 15	574.127	200.007	7.29403	3.42984	1.95993	1.90426	0.423364	0.292471	0.284165
Seg 16	592.052	199.886	7.19575	3.3269	1.96473	1.90412	0.415635	0.296759	0.287605
Seg 17	609.997	199.765	7.10339	3.22985	1.96956	1.90398	0.40816	0.30093	0.29091
Seg 18	627.962	199.644	7.01647	3.13821	1.97442	1.90384	0.400925	0.304988	0.294086
Seg 19	645.948	199.523	6.93454	3.05153	1.97931	1.9037	0.39392	0.308941	0.29714
Seg 20	663.957	199.401	6.8572	2.96941	1.98423	1.90356	0.387132	0.312792	0.300076
Seg 21	681.99	199.279	6.7841	2.89151	1.98918	1.90342	0.380552	0.316548	0.3029
Seg 22	700.045	199.157	6.71493	2.81749	1.99416	1.90328	0.37417	0.320212	0.305618
Seg 23	718.124	199.035	6.6494	2.74709	1.99918	1.90313	0.367977	0.323789	0.308234
Seg 24	736.227	198.912	6.58726	2.68004	2.00423	1.90299	0.361965	0.327283	0.310752
Seg 25	754.354	198.789	6.52826	2.6161	2.00931	1.90285	0.356126	0.330697	0.313177
Seg 26	772.505	198.666	6.4722	2.55507	2.01442	1.90271	0.350453	0.334035	0.315512
Seg 27	790.68	198.542	6.41889	2.49675	2.01957	1.90257	0.344938	0.337301	0.31776
Seg 28	808.878	198.419	6.36814	2.44096	2.02475	1.90243	0.339576	0.340497	0.319927
Seg 29	827.099	198.295	6.3198	2.38755	2.02996	1.90229	0.33436	0.343626	0.322014
Seg 30	845.343	198.17	6.27373	2.33637	2.03521	1.90215	0.329284	0.346692	0.324025
Seg 31	863.61	198.046	6.22978	2.28728	2.04049	1.90201	0.324342	0.349696	0.325962
Seg 32	881.899	197.921	6.18783	2.24016	2.04581	1.90186	0.31953	0.352641	0.327829
Seg 33	900.21	197.796	6.14777	2.19489	2.05116	1.90172	0.314843	0.35553	0.329628
Seg 34	918.542	197.671	6.10949	2.15136	2.05655	1.90158	0.310275	0.358364	0.331361
Seg 35	936.895	197.545	6.0729	2.10948	2.06197	1.90144	0.305823	0.361147	0.333031
Seg 36	955.268	197.419	6.0379	2.06917	2.06743	1.9013	0.301482	0.363879	0.33464
Seg 37	973.662	197.293	6.0044	2.03032	2.07292	1.90116	0.297248	0.366562	0.33619
Seg 38	992.074	197.166	5.97234	1.99287	2.07845	1.90102	0.293117	0.3692	0.337683
Seg 39	1010.51	197.039	5.94164	1.95675	2.08401	1.90088	0.289086	0.371792	0.339122
Seg 40	1028.96	196.914	5.91078	1.92187	2.08817	1.90074	0.285212	0.374187	0.340601
Seg 41	1047.43	196.788	5.88071	1.88818	2.09193	1.9006	0.281449	0.376492	0.342059
Seg 42	1065.92	196.662	5.85179	1.85562	2.0957	1.90046	0.277775	0.378756	0.34347
Seg 43	1084.44	196.536	5.82395	1.82414	2.09949	1.90032	0.274186	0.380978	0.344836
Seg 44	1102.97	196.41	5.79716	1.79367	2.1033	1.90018	0.27068	0.383162	0.346158
Seg 45	1121.52	196.283	5.77135	1.76418	2.10713	1.90004	0.267254	0.385308	0.347439
Seg 46	1140.09	196.157	5.7465	1.73562	2.11098	1.8999	0.263905	0.387417	0.348678
Seg 47	1158.68	196.03	5.72254	1.70794	2.11485	1.89976	0.26063	0.389491	0.349879
Seg 48	1177.28	195.902	5.69946	1.68111	2.11873	1.89962	0.257428	0.391531	0.351041
Seg 49	1195.9	195.775	5.67719	1.65508	2.12263	1.89948	0.254296	0.393538	0.352166
Seg 50	1214.54	195.647	5.65572	1.62983	2.12655	1.89934	0.251232	0.395513	0.353255
Seg 51	1233.2	195.52	5.63501	1.60532	2.13049	1.8992	0.248233	0.397458	0.354309
Seg 52	1251.87	195.392	5.61503	1.58152	2.13445	1.89906	0.245298	0.399372	0.35533
Seg 53	1270.55	195.263	5.59574	1.55839	2.13842	1.89892	0.242425	0.401257	0.356317
Seg 54	1289.26	195.135	5.57712	1.53592	2.14242	1.89878	0.239612	0.403115	0.357274
Seg 55	1307.97	195.006	5.55914	1.51407	2.14643	1.89865	0.236856	0.404945	0.358199
Seg 56	1326.7	194.878	5.54178	1.49281	2.15046	1.89851	0.234157	0.406749	0.359094
Seg 57	1345.44	194.748	5.52501	1.47214	2.15451	1.89837	0.231512	0.408528	0.35996
Seg 58	1364.2	194.619	5.50882	1.45201	2.15857	1.89823	0.228921	0.410281	0.360798
Seg 59	1382.97	194.49	5.49317	1.43242	2.16266	1.89809	0.226381	0.412011	0.361608
Seg 60	1401.75	194.36	5.47806	1.41334	2.16676	1.89795	0.223891	0.413718	0.362392
Seg 61	1420.54	194.23	5.46345	1.39475	2.17089	1.89781	0.22145	0.415401	0.363149
Seg 62	1439.35	194.1	5.44933	1.37663	2.17503	1.89768	0.219055	0.417063	0.363881
Seg 63	1458.16	193.97	5.43569	1.35897	2.17919	1.89754	0.216707	0.418704	0.364589
Seg 64	1476.99	193.839	5.42251	1.34174	2.18337	1.8974	0.214403	0.420324	0.365273
Seg 65	1495.83	193.708	5.40977	1.32494	2.18757	1.89727	0.212143	0.421924	0.365933
Seg 66	1514.67	193.577	5.39746	1.30854	2.19178	1.89713	0.209931	0.423501	0.366568
Seg 67	1533.53	193.446	5.38556	1.29255	2.19602	1.89699	0.207943	0.424961	0.367096
Seg 68	1552.39	193.315	5.37406	1.27693	2.20027	1.89686	0.205989	0.426406	0.367605
Seg 69	1571.25	193.183	5.36295	1.26168	2.20455	1.89672	0.204069	0.427835	0.368096
Seg 70	1590.12	193.051	5.35222	1.2468	2.20884	1.89659	0.202182	0.429249	0.368569
Seg 71	1608.99	192.919	5.34185	1.23225	2.21314	1.89646	0.200326	0.430649	0.369025
Seg 72	1627.87	192.787	5.33183	1.21804	2.21747	1.89632	0.198501	0.432034	0.369464
Seg 73	1646.75	192.655	5.32215	1.20415	2.22181	1.89619	0.196707	0.433407	0.369887
Seg 74	1665.64	192.522	5.3128	1.19057	2.22618	1.89605	0.194941	0.434766	0.370293
Seg 75	1684.53	192.389	5.30377	1.1773	2.23056	1.89592	0.193204	0.436112	0.370684
Seg 76	1703.42	192.256	5.29505	1.16431	2.23496	1.89578	0.191495	0.437445	0.371059
Seg 77	1722.32	192.123	5.28663	1.15161	2.23937	1.89565	0.189814	0.438767	0.37142
Seg 78	1741.22	191.99	5.2785	1.13918	2.24381	1.89551	0.188159	0.440076	0.371765
Seg 79	1760.12	191.857	5.27065	1.12701	2.24826	1.89538	0.186529	0.441374	0.372097
Seg 80	1779.03	191.723	5.26308	1.1151	2.25274	1.89525	0.184925	0.442661	0.372414
Seg 81	1797.94	191.589	5.25578	1.10344	2.25723	1.89511	0.183346	0.443936	0.372718
Seg 82	1816.85	191.455	5.24874	1.09201	2.26174	1.89498	0.181791	0.445201	0.373008
Seg 83	1835.76	191.321	5.24194	1.08083	2.26627	1.89485	0.180259	0.446455	0.373285
Seg 84	1854.68	191.186	5.2354	1.06986	2.27082	1.89471	0.178751	0.4477	0.373549
Seg 85	1873.6	191.051	5.22909	1.05912	2.27539	1.89458	0.177265	0.448934	0.373801
Seg 86	1894.17	190.91	5.2225	1.04768	2.28037	1.89444	0.166208	0.455435	0.378356
Seg 87	1914.74	190.769	5.21617	1.03649	2.28539	1.89429	0.164743	0.456706	0.378551
Seg 88	1935.31	190.627	5.21011	1.02555	2.29042	1.89414	0.163316	0.457959	0.378725
Seg 89	1955.87	190.485	5.20429	1.01483	2.29547	1.89399	0.161912	0.459201	0.378887
Seg 90	1976.43	190.343	5.19873	1.00434	2.30054	1.89385	0.16053	0.460434	0.379037
Seg 91	1996.98	190.201	5.1934	0.994066	2.30564	1.8937	0.159169	0.461657	0.379174
Seg 92	2017.53	190.059	5.18817	0.984004	2.31062	1.89355	0.157833	0.462856	0.379311
Seg 93	2038.08	189.918	5.18229	0.974156	2.31474	1.8934	0.156538	0.463956	0.379506
Seg 94	2058.63	189.777	5.17663	0.964505	2.31887	1.89325	0.155264	0.465046	0.37969
Seg 95	2079.17	189.636	5.17117	0.955045	2.32301	1.89311	0.154009	0.466127	0.379864
Seg 96	2099.71	189.495	5.1659	0.945771	2.32717	1.89296	0.152772	0.4672	0.380028
Seg 97	2120.25	189.353	5.16084	0.936678	2.33135	1.89281	0.151554	0.468264	0.380182
Seg 98	2140.78	189.211	5.15596	0.927759	2.33554	1.89266	0.150354	0.469321	0.380326
Seg 99	2161.32	189.069	5.15127	0.919011	2.33974	1.89252	0.149171	0.470369	0.380461
Seg 100	2181.85	188.927	5.14676	0.910428	2.34396	1.89237	0.148005	0.471409	0.380586
Seg 101	2202.38	188.785	5.14243	0.902006	2.3482	1.89222	0.146856	0.472441	0.380702
Seg 102	2222.9	188.643	5.13826	0.89374	2.35245	1.89208	0.145724	0.473467	0.38081
Seg 103	2243.42	188.5	5.13427	0.885626	2.35671	1.89193	0.144607	0.474485	0.380908
Seg 104	2263.94	188.357	5.13044	0.87766	2.36099	1.89178	0.143506	0.475496	0.380998
Seg 105	2284.46	188.214	5.12676	0.869838	2.36529	1.89164	0.14242	0.476499	0.38108
Seg 106	2304.97	188.071	5.12324	0.862156	2.3696	1.89149	0.14135	0.477497	0.381154
Seg 107	2325.48	187.928	5.11988	0.85461	2.37392	1.89135	0.140293	0.478487	0.381219
Seg 108	2345.99	187.785	5.11666	0.847197	2.37826	1.8912	0.139252	0.479472	0.381277
Seg 109	2366.49	187.641	5.11359	0.839914	2.38262	1.89105	0.138224	0.480449	0.381327
Seg 110	2386.99	187.497	5.11066	0.832756	2.38699	1.89091	0.13721	0.481421	0.381369
Seg 111	2407.49	187.353	5.10786	0.825722	2.39138	1.89076	0.136209	0.482387	0.381404
Seg 112	2427.98	187.209	5.1052	0.818807	2.39578	1.89062	0.135222	0.483347	0.381431
Seg 113	2448.47	187.065	5.10268	0.812008	2.4002	1.89047	0.134248	0.484301	0.381451
Seg 114	2468.96	186.92	5.10028	0.805324	2.40463	1.89033	0.133286	0.48525	0.381465
Seg 115	2489.44	186.775	5.09801	0.79875	2.40908	1.89018	0.132336	0.486193	0.381471
Seg 116	2509.92	186.63	5.09587	0.792285	2.41355	1.89004	0.131399	0.487131	0.38147
Seg 117	2530.39	186.486	5.09356	0.785928	2.41774	1.8899	0.13048	0.488034	0.381486
Seg 118	2550.87	186.341	5.09129	0.779674	2.42186	1.88975	0.129574	0.488924	0.381502
Seg 119	2571.34	186.197	5.08913	0.773521	2.426	1.88961	0.12868	0.489809	0.381511
Seg 120	2591.8	186.052	5.08708	0.767465	2.43015	1.88946	0.127796	0.490689	0.381515
Seg 121	2612.27	185.907	5.08513	0.761506	2.43431	1.88932	0.126924	0.491564	0.381512
Seg 122	2632.72	185.762	5.0833	0.755639	2.43849	1.88917	0.126063	0.492434	0.381504
Seg 123	2653.18	185.617	5.08157	0.749864	2.44268	1.88903	0.125212	0.493299	0.38149
Seg 124	2673.63	185.471	5.07995	0.744178	2.44688	1.88889	0.124371	0.49416	0.38147
Seg 125	2694.08	185.325	5.07842	0.738579	2.4511	1.88874	0.12354	0.495016	0.381444
Seg 126	2714.53	185.18	5.077	0.733066	2.45533	1.8886	0.12272	0.495868	0.381413
Seg 127	2734.97	185.034	5.07567	0.727635	2.45958	1.88846	0.121909	0.496715	0.381376
Seg 128	2755.41	184.887	5.07444	0.722286	2.46384	1.88831	0.121107	0.497559	0.381334
Seg 129	2775.85	184.741	5.0733	0.717016	2.46811	1.88817	0.120315	0.498398	0.381287
Seg 130	2796.28	184.595	5.07226	0.711824	2.4724	1.88803	0.119533	0.499233	0.381234
Seg 131	2816.7	184.448	5.0713	0.706708	2.47671	1.88788	0.118759	0.500064	0.381177
Seg 132	2837.13	184.301	5.07043	0.701667	2.48102	1.88774	0.117995	0.500891	0.381114
Seg 133	2857.55	184.154	5.06965	0.696699	2.48536	1.8876	0.117239	0.501715	0.381047
Seg 134	2877.96	184.007	5.06896	0.691802	2.4897	1.88746	0.116491	0.502534	0.380974
Seg 135	2898.37	183.859	5.06835	0.686974	2.49406	1.88732	0.115752	0.503351	0.380897
Seg 136	2918.78	183.712	5.06783	0.682215	2.49844	1.88717	0.115022	0.504163	0.380815
Seg 137	2939.18	183.564	5.06738	0.677523	2.50283	1.88703	0.114299	0.504972	0.380729
Seg 138	2959.58	183.416	5.06702	0.672897	2.50723	1.88689	0.113585	0.505778	0.380638
Seg 139	2979.98	183.268	5.06673	0.668334	2.51165	1.88675	0.112878	0.50658	0.380542
Seg 140	3000.37	183.12	5.06653	0.663835	2.51609	1.88661	0.112179	0.507379	0.380442
Seg 141	3020.76	182.971	5.06624	0.659393	2.52038	1.88647	0.11149	0.50816	0.38035
Seg 142	3041.14	182.824	5.06566	0.655003	2.52433	1.88632	0.110813	0.508904	0.380282
Seg 143	3061.52	182.677	5.06515	0.650672	2.52829	1.88618	0.110144	0.509645	0.380211
Seg 144	3081.89	182.529	5.0647	0.646399	2.53226	1.88604	0.109482	0.510383	0.380135
Seg 145	3102.27	182.381	5.06433	0.642183	2.53625	1.8859	0.108828	0.511117	0.380055
Seg 146	3122.63	182.233	5.06403	0.638023	2.54025	1.88576	0.10818	0.511848	0.379972
Seg 147	3143	182.085	5.06379	0.633918	2.54425	1.88562	0.107539	0.512577	0.379885
Seg 148	3163.36	181.937	5.06362	0.629866	2.54827	1.88548	0.106904	0.513302	0.379794
Seg 149	3183.72	181.789	5.06351	0.625867	2.55231	1.88533	0.106277	0.514024	0.379699
Seg 150	3204.07	181.64	5.06346	0.621919	2.55635	1.88519	0.105656	0.514744	0.3796
Seg 151	3224.42	181.491	5.06348	0.618022	2.56041	1.88505	0.105041	0.515461	0.379498
Seg 152	3244.77	181.342	5.06357	0.614175	2.56448	1.88491	0.104433	0.516175	0.379393
Seg 153	3265.11	181.193	5.06371	0.610376	2.56856	1.88477	0.10383	0.516886	0.379284
Seg 154	3285.45	181.044	5.06391	0.606626	2.57265	1.88463	0.103234	0.517595	0.379171
Seg 155	3305.78	180.895	5.06417	0.602922	2.57676	1.88449	0.102644	0.518301	0.379055
Seg 156	3326.11	180.745	5.06449	0.599264	2.58088	1.88435	0.10206	0.519004	0.378936
Seg 157	3346.43	180.595	5.06487	0.595652	2.58501	1.88421	0.101482	0.519705	0.378813
Seg 158	3366.76	180.445	5.06531	0.592083	2.58915	1.88407	0.100909	0.520404	0.378687
Seg 159	3387.07	180.295	5.0658	0.588559	2.59331	1.88393	0.100343	0.5211	0.378558
Seg 160	3407.39	180.145	5.06635	0.585077	2.59748	1.88379	0.0997813	0.521793	0.378425
Seg 161	3427.69	179.995	5.06695	0.581637	2.60166	1.88365	0.0992255	0.522485	0.37829
Seg 162	3448	179.844	5.0676	0.578239	2.60585	1.88351	0.0986751	0.523174	0.378151
Seg 163	3468.3	179.693	5.06831	0.574881	2.61006	1.88337	0.09813	0.523861	0.378009
Seg 164	3488.59	179.542	5.06908	0.571563	2.61428	1.88324	0.0975902	0.524545	0.377865
Seg 165	3508.89	179.391	5.06989	0.568284	2.61851	1.8831	0.0970555	0.525228	0.377717
Seg 166	3529.17	179.24	5.07076	0.565044	2.62275	1.88296	0.096526	0.525908	0.377566
Seg 167	3549.45	179.088	5.07167	0.561841	2.62701	1.88282	0.0960014	0.526586	0.377412
Seg 168	3569.73	178.937	5.07264	0.558676	2.63128	1.88268	0.0954818	0.527262	0.377256
Seg 169	3590	178.785	5.07366	0.555546	2.63557	1.88254	0.0949671	0.527936	0.377096
Seg 170	3610.27	178.633	5.07472	0.552453	2.63986	1.8824	0.0944571	0.528609	0.376934
Seg 171	3630.54	178.481	5.07584	0.549395	2.64417	1.88227	0.0939519	0.529279	0.376769
Seg 172	3650.8	178.328	5.077	0.546372	2.6485	1.88213	0.0934513	0.529947	0.376602
Seg 173	3671.05	178.176	5.07821	0.543383	2.65283	1.88199	0.0929554	0.530613	0.376431
Seg 174	3691.3	178.023	5.07946	0.540428	2.65718	1.88185	0.0924639	0.531278	0.376258
Seg 175	3711.54	177.87	5.08077	0.537505	2.66155	1.88171	0.091977	0.531941	0.376082
Seg 176	3731.78	177.717	5.08212	0.534615	2.66592	1.88158	0.0914944	0.532602	0.375904
Seg 177	3752.02	177.564	5.08351	0.531756	2.67031	1.88144	0.0910162	0.533261	0.375723
Seg 178	3772.25	177.41	5.08495	0.52893	2.67472	1.8813	0.0905422	0.533918	0.375539
Seg 179	3792.47	177.257	5.08643	0.526134	2.67913	1.88117	0.0900725	0.534574	0.375353
Seg 180	3812.69	177.103	5.08796	0.523368	2.68356	1.88103	0.0896069	0.535228	0.375165
Seg 181	3832.91	176.949	5.08953	0.520632	2.68801	1.88089	0.0891455	0.535881	0.374974
Seg 182	3853.12	176.795	5.09115	0.517926	2.69247	1.88075	0.088688	0.536531	0.37478
Seg 183	3873.32	176.641	5.0928	0.515248	2.69694	1.88062	0.0882346	0.537181	0.374585
Seg 184	3893.52	176.486	5.0945	0.512599	2.70142	1.88048	0.0877851	0.537828	0.374386
Seg 185	3913.72	176.331	5.09625	0.509978	2.70592	1.88034	0.0873395	0.538475	0.374186
Seg 186	3933.91	176.176	5.09803	0.507385	2.71044	1.88021	0.0868978	0.539119	0.373983
Seg 187	3954.09	176.021	5.09986	0.504819	2.71496	1.88007	0.0864598	0.539763	0.373778
Seg 188	3974.27	175.866	5.10172	0.502279	2.71951	1.87994	0.0860255	0.540404	0.37357
Seg 189	3994.45	175.711	5.10363	0.499766	2.72406	1.8798	0.0855949	0.541045	0.37336
Seg 190	4014.61	175.555	5.10557	0.497279	2.72863	1.87966	0.085168	0.541684	0.373148
Seg 191	4034.78	175.415	5.10317	0.494811	2.72884	1.87952	0.0848038	0.541934	0.373262
Seg 192	4054.96	175.274	5.10078	0.492367	2.72904	1.87937	0.0844438	0.54218	0.373376
Seg 193	4075.13	175.134	5.09841	0.489947	2.72924	1.87922	0.0840868	0.542425	0.373488
Seg 194	4095.31	174.993	5.09606	0.487551	2.72943	1.87908	0.0837329	0.542668	0.373599
Seg 195	4115.49	174.853	5.09374	0.485178	2.72963	1.87893	0.0833821	0.542909	0.373709
Seg 196	4135.66	174.712	5.09144	0.482828	2.72983	1.87879	0.0830341	0.543148	0.373818
Seg 197	4155.85	174.572	5.08916	0.480501	2.73002	1.87864	0.0826892	0.543386	0.373925
Seg 198	4176.03	174.431	5.08691	0.478196	2.73022	1.87849	0.0823471	0.543621	0.374032
Seg 199	4196.21	174.291	5.08468	0.475914	2.73042	1.87835	0.0820078	0.543856	0.374137
Seg 200	4216.4	174.15	5.08247	0.473653	2.73062	1.8782	0.0816714	0.544088	0.37424
Seg 201	4236.59	174.01	5.08028	0.471413	2.73081	1.87805	0.0813378	0.544319	0.374343
Seg 202	4256.78	173.869	5.07811	0.469195	2.73101	1.87791	0.0810069	0.544548	0.374445
Seg 203	4276.97	173.728	5.07597	0.466997	2.73121	1.87776	0.0806788	0.544776	0.374545
Seg 204	4297.17	173.588	5.07384	0.46482	2.73141	1.87762	0.0803533	0.545002	0.374644
Seg 205	4317.36	173.447	5.07174	0.462663	2.7316	1.87747	0.0800305	0.545227	0.374742
Seg 206	4337.56	173.306	5.06965	0.460526	2.7318	1.87732	0.0797103	0.54545	0.37484
Seg 207	4357.76	173.166	5.06759	0.458409	2.732	1.87718	0.0793927	0.545672	0.374936
Seg 208	4377.96	173.025	5.06554	0.456311	2.7322	1.87703	0.0790776	0.545892	0.37503
Seg 209	4398.16	172.884	5.06351	0.454233	2.73239	1.87689	0.0787651	0.546111	0.375124
Seg 210	4418.36	172.744	5.06151	0.452173	2.73259	1.87674	0.0784551	0.546328	0.375217
Seg 211	4438.57	172.603	5.05952	0.450132	2.73279	1.8766	0.0781475	0.546544	0.375309
Seg 212	4458.78	172.462	5.05755	0.448109	2.73299	1.87645	0.0778424	0.546758	0.3754
Seg 213	4478.98	172.322	5.0556	0.446105	2.73319	1.8763	0.0775396	0.546971	0.37549
Seg 214	4499.2	172.181	5.05366	0.444118	2.73339	1.87616	0.0772393	0.547182	0.375578
Seg 215	4519.41	172.04	5.05175	0.442149	2.73359	1.87601	0.0769413	0.547393	0.375666
Seg 216	4539.62	171.899	5.04985	0.440198	2.73378	1.87587	0.0766456	0.547601	0.375753
Seg 217	4559.84	171.758	5.04797	0.438264	2.73398	1.87572	0.0763523	0.547809	0.375839
Seg 218	4580.05	171.618	5.0461	0.436346	2.73418	1.87558	0.0760612	0.548015	0.375924
Seg 219	4600.27	171.477	5.04426	0.434446	2.73438	1.87543	0.0757723	0.54822	0.376008
Seg 220	4620.49	171.336	5.04243	0.432562	2.73458	1.87529	0.0754857	0.548423	0.376091
Seg 221	4640.71	171.195	5.04061	0.430694	2.73478	1.87514	0.0752012	0.548626	0.376173
Seg 222	4660.93	171.054	5.03882	0.428842	2.73498	1.875	0.0749189	0.548827	0.376254
Seg 223	4681.16	170.913	5.03703	0.427007	2.73518	1.87485	0.0746388	0.549027	0.376335
Seg 224	4701.38	170.772	5.03527	0.425187	2.73538	1.8747	0.0743608	0.549225	0.376414
Seg 225	4721.61	170.632	5.03352	0.423382	2.73558	1.87456	0.0740848	0.549422	0.376493
Seg 226	4741.84	170.491	5.03178	0.421593	2.73578	1.87441	0.073811	0.549619	0.37657
Seg 227	4762.07	170.35	5.03007	0.419819	2.73598	1.87427	0.0735392	0.549813	0.376647
Seg 228	4782.3	170.209	5.02836	0.41806	2.73618	1.87412	0.0732694	0.550007	0.376723
Seg 229	4802.53	170.068	5.02667	0.416316	2.73638	1.87398	0.0730016	0.5502	0.376799
Seg 230	4822.77	169.927	5.025	0.414586	2.73658	1.87383	0.0727358	0.550391	0.376873
Seg 231	4843.01	169.786	5.02334	0.41287	2.73678	1.87369	0.0724719	0.550582	0.376947
Seg 232	4863.24	169.645	5.02169	0.411169	2.73698	1.87354	0.07221	0.550771	0.377019
Seg 233	4883.48	169.504	5.02006	0.409482	2.73718	1.8734	0.07195	0.550959	0.377091
Seg 234	4903.72	169.363	5.01844	0.407809	2.73738	1.87325	0.0716919	0.551146	0.377162
Seg 235	4923.96	169.222	5.01684	0.406149	2.73758	1.87311	0.0714357	0.551332	0.377233
Seg 236	4944.21	169.081	5.01525	0.404503	2.73778	1.87297	0.0711813	0.551516	0.377302
Seg 237	4964.45	168.94	5.01367	0.40287	2.73798	1.87282	0.0709288	0.5517	0.377371
Seg 238	4984.7	168.799	5.01211	0.401251	2.73818	1.87268	0.070678	0.551883	0.377439
