Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
3646.54   	600       	70        	-992.592  	0         	0         	
3676.54   	600       	70        	-994.277  	0         	0         	
3706.54   	600       	70        	-995.863  	0         	0         	
3736.54   	600       	70        	-997.363  	0         	0         	
3766.54   	600       	70        	-998.798  	0         	0         	
3796.54   	600       	70        	-1000.18  	0         	0         	
3826.54   	600       	70        	-1001.51  	0         	0         	
3856.54   	600       	70        	-1002.78  	0         	0         	
3886.54   	600       	70        	-1003.96  	0         	0         	
3916.54   	600       	70        	-1005.07  	0         	0         	
3946.54   	600       	70        	-1006.12  	0         	0         	
3976.54   	600       	70        	-1007.13  	0         	0         	
4006.54   	600       	70        	-1008.09  	0         	0         	
4036.54   	600       	70        	-1009.01  	0         	0         	
4066.54   	600       	70        	-1009.89  	0         	0         	
4096.54   	600       	70        	-1010.72  	0         	0         	
4126.54   	600       	70        	-1011.52  	0         	0         	
4156.54   	600       	70        	-1012.28  	0         	0         	
4186.54   	600       	70        	-1013     	0         	0         	
4216.54   	600       	70        	-1013.69  	0         	0         	
4246.54   	600       	70        	-1014.34  	0         	0         	
4276.54   	600       	70        	-1014.95  	0         	0         	
4306.54   	600       	70        	-1015.53  	0         	0         	
4336.54   	600       	70        	-1016.08  	0         	0         	
4366.54   	600       	70        	-1016.59  	0         	0         	
4396.54   	600       	70        	-1017.08  	0         	0         	
4426.54   	600       	70        	-1017.56  	0         	0         	
4456.54   	600       	70        	-1018.01  	0         	0         	
4486.54   	600       	70        	-1018.44  	0         	0         	
4516.54   	600       	70        	-1018.86  	0         	0         	
4546.54   	600       	70        	-1019.27  	0         	0         	
4576.54   	600       	70        	-1019.66  	0         	0         	
4606.54   	600       	70        	-1020.04  	0         	0         	
4636.54   	600       	70        	-1020.41  	0         	0         	
4666.54   	600       	70        	-1020.77  	0         	0         	
4696.54   	600       	70        	-1021.12  	0         	0         	
4726.54   	600       	70        	-1021.46  	0         	0         	
4756.54   	600       	70        	-1021.79  	0         	0         	
4786.54   	600       	70        	-1022.12  	0         	0         	
4816.54   	600       	70        	-1022.43  	0         	0         	
4846.54   	600       	70        	-1022.74  	0         	0         	
4876.54   	600       	70        	-1023.04  	0         	0         	
4906.54   	600       	70        	-1023.34  	0         	0         	
4936.54   	600       	70        	-1023.62  	0         	0         	
4966.54   	600       	70        	-1023.91  	0         	0         	
