Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 54	6451.43	85.2977	2.48554	4.20099e-014	0.164556	2.32099	1.68994e-014	0.0662052	0.933795
Seg 55	6456.91	85.2859	2.48554	4.13115e-014	0.16454	2.321	1.66185e-014	0.0661989	0.933801
Seg 56	6462.39	85.274	2.48554	4.05932e-014	0.164524	2.32102	1.63295e-014	0.0661926	0.933807
Seg 57	6467.87	85.2622	2.48554	3.98782e-014	0.164509	2.32103	1.60419e-014	0.0661863	0.933814
Seg 58	6473.35	85.2504	2.48554	3.91695e-014	0.164493	2.32105	1.57568e-014	0.06618	0.93382
Seg 59	6478.83	85.2385	2.48554	3.8458e-014	0.164477	2.32107	1.54706e-014	0.0661736	0.933826
Seg 60	6484.31	85.2267	2.48554	3.77435e-014	0.164462	2.32108	1.51832e-014	0.0661673	0.933833
Seg 61	6491.48	85.2112	2.48554	3.39334e-014	0.164441	2.3211	1.36505e-014	0.0661591	0.933841


5.24189   	5000      	-         	966.508   	943.855   	19690.8   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	81.0527	8.79906	0.0031051	0.596	8.19995	0.00035289	0.0677345	0.931913
Seg 1	5000.18	81.0435	8.79902	0.00306734	0.596001	8.19995	0.000331871	0.0665285	0.93314
Seg 2	5089.26	80.8553	8.79561	3.42714e-014	0.595261	8.20035	3.70946e-015	0.0664477	0.933552
Seg 3	5178.34	80.6188	8.79561	4.10215e-014	0.594343	8.20127	4.44024e-015	0.0663458	0.933654
Seg 4	5267.43	80.3823	8.79562	4.75284e-014	0.593426	8.20219	5.14475e-015	0.0662441	0.933756
Seg 5	5356.51	80.1458	8.79562	5.39401e-014	0.59251	8.20311	5.839e-015	0.0661426	0.933857
Seg 6	5445.59	79.9093	8.79563	6.00909e-014	0.591595	8.20404	6.50506e-015	0.0660412	0.933959
Seg 7	5534.67	79.6728	8.79564	6.59157e-014	0.590683	8.20496	7.13586e-015	0.06594	0.93406
Seg 8	5623.76	79.4363	8.79565	7.16464e-014	0.589771	8.20588	7.75654e-015	0.0658388	0.934161
Seg 9	5712.84	79.1998	8.79566	7.73296e-014	0.588861	8.2068	8.3721e-015	0.0657379	0.934262
Seg 10	5801.92	78.9633	8.79568	8.29048e-014	0.587952	8.20773	8.97602e-015	0.0656371	0.934363
Seg 11	5891	78.7267	8.79569	8.82261e-014	0.587045	8.20865	9.55249e-015	0.0655364	0.934464
Seg 12	5936.79	86.753	5.34247	4.77766e-014	0.355794	4.98668	8.26222e-015	0.064638	0.935362
Seg 13	5982.59	86.6099	5.34248	4.27961e-014	0.355511	4.98697	7.4011e-015	0.0645871	0.935413
Seg 14	6028.38	86.4669	5.34249	4.28346e-014	0.355229	4.98726	7.40798e-015	0.0645364	0.935464
Seg 15	6074.18	86.3238	5.34249	4.28934e-014	0.354947	4.98755	7.41837e-015	0.0644857	0.935514
Seg 16	6119.97	86.1808	5.3425	4.28411e-014	0.354665	4.98783	7.40955e-015	0.0644351	0.935565
Seg 17	6165.76	86.0377	5.34251	4.28261e-014	0.354384	4.98812	7.40718e-015	0.0643845	0.935615
Seg 18	6211.56	85.8947	5.34251	4.28098e-014	0.354103	4.98841	7.40457e-015	0.0643339	0.935666
Seg 19	6257.35	85.7516	5.34252	4.28493e-014	0.353822	4.9887	7.41163e-015	0.0642834	0.935717
Seg 20	6303.14	85.6086	5.34253	4.28731e-014	0.353541	4.98899	7.41596e-015	0.0642329	0.935767
Seg 21	6353.17	85.4564	5.34254	4.2944e-014	0.353234	4.9893	7.42848e-015	0.0641778	0.935822
Seg 22	5901.58	66.0394	3.45323	3.64762e-014	0.230927	3.2223	1.05619e-014	0.0668727	0.933127
Seg 23	5912.15	66.0165	3.45323	3.72744e-014	0.230884	3.22234	1.0793e-014	0.0668604	0.93314
Seg 24	5922.73	65.9937	3.45323	3.81116e-014	0.230842	3.22239	1.10354e-014	0.0668482	0.933152
Seg 25	5933.3	65.9709	3.45323	3.89169e-014	0.2308	3.22243	1.12686e-014	0.0668359	0.933164
Seg 26	5943.88	65.948	3.45323	3.97458e-014	0.230757	3.22247	1.15086e-014	0.0668236	0.933176
Seg 27	5954.45	65.9252	3.45323	4.05034e-014	0.230715	3.22251	1.1728e-014	0.0668114	0.933189
Seg 28	5965.03	65.9024	3.45323	4.12779e-014	0.230673	3.22256	1.19523e-014	0.0667991	0.933201
Seg 29	5975.61	65.8795	3.45323	4.21096e-014	0.230631	3.2226	1.21931e-014	0.0667869	0.933213
Seg 30	5986.18	65.8567	3.45323	4.2892e-014	0.230588	3.22264	1.24196e-014	0.0667746	0.933225
Seg 31	5996.76	65.8338	3.45323	4.36663e-014	0.230546	3.22269	1.26438e-014	0.0667624	0.933238
Seg 32	6007.33	65.811	3.45323	4.44248e-014	0.230504	3.22273	1.28635e-014	0.0667501	0.93325
Seg 33	6017.91	65.7882	3.45323	4.5262e-014	0.230462	3.22277	1.31059e-014	0.0667379	0.933262
Seg 34	6028.48	65.7653	3.45323	4.60483e-014	0.230419	3.22282	1.33335e-014	0.0667256	0.933274
Seg 35	6039.06	65.7425	3.45324	4.68095e-014	0.230377	3.22286	1.35539e-014	0.0667134	0.933287
Seg 36	6049.63	65.7196	3.45324	4.76199e-014	0.230335	3.2229	1.37886e-014	0.0667012	0.933299
Seg 37	6060.21	65.6968	3.45324	4.84021e-014	0.230293	3.22294	1.40151e-014	0.0666889	0.933311
Seg 38	6070.79	65.674	3.45324	4.9098e-014	0.230251	3.22299	1.42166e-014	0.0666767	0.933323
Seg 39	6081.36	65.6511	3.45324	4.99206e-014	0.230208	3.22303	1.44548e-014	0.0666645	0.933336
Seg 40	6091.94	65.6283	3.45324	5.06702e-014	0.230166	3.22307	1.46718e-014	0.0666522	0.933348
Seg 41	6105.77	65.5984	3.45324	5.16192e-014	0.230111	3.22313	1.49466e-014	0.0666362	0.933364
Seg 42	6358.48	85.4348	2.44803	2.34021e-014	0.161919	2.28611	9.55825e-015	0.0661425	0.933858
Seg 43	6363.8	85.4233	2.44803	2.34197e-014	0.161904	2.28613	9.56543e-015	0.0661364	0.933864
Seg 44	6369.12	85.4118	2.44803	2.33905e-014	0.161889	2.28614	9.55349e-015	0.0661302	0.93387
Seg 45	6374.43	85.4004	2.44803	2.34109e-014	0.161874	2.28616	9.56185e-015	0.0661241	0.933876
Seg 46	6379.75	85.3889	2.44803	2.34283e-014	0.161859	2.28618	9.56894e-015	0.066118	0.933882
Seg 47	6385.06	85.3774	2.44804	2.34318e-014	0.161844	2.28619	9.57036e-015	0.0661119	0.933888
Seg 48	6390.38	85.3659	2.44804	2.34179e-014	0.161829	2.28621	9.56468e-015	0.0661058	0.933894
Seg 49	6395.7	85.3545	2.44804	2.3476e-014	0.161814	2.28622	9.58844e-015	0.0660997	0.9339
Seg 50	6401.01	85.343	2.44804	2.34559e-014	0.161799	2.28624	9.58021e-015	0.0660936	0.933906
Seg 51	6406.33	85.3315	2.44804	2.34512e-014	0.161785	2.28625	9.57829e-015	0.0660875	0.933913
Seg 52	6411.65	85.32	2.44804	2.34881e-014	0.16177	2.28627	9.59337e-015	0.0660813	0.933919
Seg 53	6416.96	85.3085	2.44804	2.34799e-014	0.161755	2.28628	9.59003e-015	0.0660752	0.933925
Seg 54	6422.28	85.2971	2.44804	2.3464e-014	0.16174	2.2863	9.5835e-015	0.0660691	0.933931
Seg 55	6427.6	85.2856	2.44804	2.34849e-014	0.161725	2.28631	9.59203e-015	0.066063	0.933937
Seg 56	6432.91	85.2741	2.44804	2.34918e-014	0.16171	2.28633	9.59487e-015	0.0660569	0.933943
Seg 57	6438.23	85.2626	2.44804	2.3503e-014	0.161695	2.28634	9.59942e-015	0.0660508	0.933949
Seg 58	6443.54	85.2511	2.44804	2.35251e-014	0.16168	2.28636	9.60845e-015	0.0660447	0.933955
Seg 59	6448.86	85.2397	2.44804	2.35394e-014	0.161665	2.28638	9.6143e-015	0.0660386	0.933961
Seg 60	6454.18	85.2282	2.44804	2.35106e-014	0.16165	2.28639	9.60253e-015	0.0660325	0.933968
Seg 61	6461.13	85.2132	2.44804	2.35174e-014	0.161631	2.28641	9.6053e-015	0.0660245	0.933976


6.84045   	5000      	-         	951.237   	928.942   	19403     	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	80.9739	8.66974	0.00305604	0.586583	8.0801	0.000352494	0.0676587	0.931989
Seg 1	5000.17	80.9648	8.6697	0.00301971	0.586584	8.0801	0.000331354	0.0664362	0.933232
Seg 2	5087.26	80.7809	8.66635	2.54782e-014	0.585876	8.08047	2.79683e-015	0.0663575	0.933643
Seg 3	5174.34	80.5487	8.66635	3.576e-014	0.584993	8.08136	3.92565e-015	0.066258	0.933742
Seg 4	5261.43	80.3165	8.66636	4.58351e-014	0.58411	8.08225	5.03185e-015	0.0661587	0.933841
Seg 5	5348.51	80.0843	8.66636	5.5476e-014	0.583229	8.08313	6.09046e-015	0.0660596	0.93394
Seg 6	5435.59	79.8522	8.66637	6.51219e-014	0.582349	8.08402	7.14969e-015	0.0659606	0.934039
Seg 7	5522.68	79.62	8.66638	7.40586e-014	0.581471	8.08491	8.13114e-015	0.0658618	0.934138
Seg 8	5609.76	79.3878	8.66639	8.31326e-014	0.580593	8.0858	9.12772e-015	0.065763	0.934237
Seg 9	5696.84	79.1556	8.6664	9.19588e-014	0.579718	8.08669	1.00972e-014	0.0656645	0.934336
Seg 10	5783.92	78.9234	8.66642	1.00314e-013	0.578843	8.08758	1.1015e-014	0.065566	0.934434
Seg 11	5871.01	78.6912	8.66643	1.08757e-013	0.57797	8.08846	1.19425e-014	0.0654677	0.934532
Seg 12	5915.97	86.7357	5.25362	6.56474e-014	0.348641	4.90498	1.15297e-014	0.064377	0.935623
Seg 13	5960.93	86.5945	5.25362	4.52049e-014	0.348369	4.90525	7.93957e-015	0.0643272	0.935673
Seg 14	6005.9	86.4532	5.25363	4.58191e-014	0.348098	4.90553	8.04767e-015	0.0642776	0.935722
Seg 15	6050.86	86.312	5.25364	4.6255e-014	0.347827	4.90581	8.12448e-015	0.0642281	0.935772
Seg 16	6095.82	86.1708	5.25365	4.6829e-014	0.347556	4.90609	8.22554e-015	0.0641785	0.935821
Seg 17	6140.78	86.0295	5.25365	4.73516e-014	0.347285	4.90637	8.31757e-015	0.0641291	0.935871
Seg 18	6185.75	85.8883	5.25366	4.78757e-014	0.347014	4.90665	8.40989e-015	0.0640796	0.93592
Seg 19	6230.71	85.7471	5.25367	4.83534e-014	0.346744	4.90693	8.49404e-015	0.0640302	0.93597
Seg 20	6275.67	85.6058	5.25368	4.87549e-014	0.346473	4.9072	8.56483e-015	0.0639808	0.936019
Seg 21	6324.72	85.4558	5.25369	4.94928e-014	0.346179	4.90751	8.69472e-015	0.063927	0.936073
Seg 22	5881.34	66.0367	3.41282	4.21319e-014	0.229016	3.18381	1.2344e-014	0.0671045	0.932895
Seg 23	5891.66	66.0144	3.41283	4.32215e-014	0.228975	3.18385	1.26632e-014	0.0670925	0.932907
Seg 24	5901.99	65.9921	3.41283	4.42809e-014	0.228934	3.18389	1.29736e-014	0.0670805	0.93292
Seg 25	5912.32	65.9698	3.41283	4.53241e-014	0.228893	3.18393	1.32792e-014	0.0670685	0.932932
Seg 26	5922.65	65.9475	3.41283	4.63565e-014	0.228852	3.18397	1.35817e-014	0.0670565	0.932944
Seg 27	5932.98	65.9252	3.41283	4.74292e-014	0.228811	3.18402	1.3896e-014	0.0670445	0.932956
Seg 28	5943.31	65.9029	3.41283	4.84888e-014	0.22877	3.18406	1.42064e-014	0.0670325	0.932968
Seg 29	5953.64	65.8806	3.41283	4.94886e-014	0.228729	3.1841	1.44993e-014	0.0670204	0.93298
Seg 30	5963.97	65.8582	3.41283	5.05679e-014	0.228688	3.18414	1.48155e-014	0.0670084	0.932992
Seg 31	5974.3	65.8359	3.41283	5.16273e-014	0.228647	3.18418	1.51259e-014	0.0669964	0.933004
Seg 32	5984.62	65.8136	3.41283	5.26577e-014	0.228607	3.18422	1.54278e-014	0.0669844	0.933016
Seg 33	5994.95	65.7913	3.41283	5.36687e-014	0.228566	3.18427	1.5724e-014	0.0669724	0.933028
Seg 34	6005.28	65.769	3.41283	5.47084e-014	0.228525	3.18431	1.60286e-014	0.0669604	0.93304
Seg 35	6015.61	65.7467	3.41283	5.57656e-014	0.228484	3.18435	1.63384e-014	0.0669485	0.933052
Seg 36	6025.94	65.7244	3.41283	5.67894e-014	0.228443	3.18439	1.66383e-014	0.0669365	0.933064
Seg 37	6036.27	65.7021	3.41283	5.77909e-014	0.228402	3.18443	1.69318e-014	0.0669245	0.933076
Seg 38	6046.6	65.6798	3.41283	5.88476e-014	0.228361	3.18447	1.72413e-014	0.0669125	0.933088
Seg 39	6056.93	65.6575	3.41283	5.98341e-014	0.22832	3.18451	1.75304e-014	0.0669005	0.9331
Seg 40	6067.26	65.6352	3.41284	6.08748e-014	0.228279	3.18456	1.78353e-014	0.0668885	0.933111
Seg 41	6080.77	65.606	3.41284	6.21648e-014	0.228226	3.18461	1.82132e-014	0.0668728	0.933127
Seg 42	6329.87	85.4297	2.40931	2.74557e-014	0.158949	2.25036	1.13941e-014	0.065973	0.934027
Seg 43	6335.02	85.4186	2.40931	2.75375e-014	0.158935	2.25037	1.1428e-014	0.0659671	0.934033
Seg 44	6340.17	85.4075	2.40931	2.75891e-014	0.158921	2.25039	1.14494e-014	0.0659611	0.934039
Seg 45	6345.32	85.3964	2.40931	2.76633e-014	0.158907	2.2504	1.14802e-014	0.0659552	0.934045
Seg 46	6350.47	85.3853	2.40931	2.76831e-014	0.158892	2.25042	1.14885e-014	0.0659493	0.934051
Seg 47	6355.62	85.3741	2.40931	2.77504e-014	0.158878	2.25043	1.15164e-014	0.0659434	0.934057
Seg 48	6360.77	85.363	2.40931	2.78006e-014	0.158864	2.25045	1.15372e-014	0.0659375	0.934062
Seg 49	6365.92	85.3519	2.40931	2.784e-014	0.15885	2.25046	1.15536e-014	0.0659316	0.934068
Seg 50	6371.07	85.3408	2.40931	2.79131e-014	0.158836	2.25048	1.15839e-014	0.0659257	0.934074
Seg 51	6376.22	85.3297	2.40931	2.7958e-014	0.158821	2.25049	1.16025e-014	0.0659198	0.93408
Seg 52	6381.37	85.3186	2.40931	2.80107e-014	0.158807	2.25051	1.16244e-014	0.0659139	0.934086
Seg 53	6386.52	85.3074	2.40931	2.80845e-014	0.158793	2.25052	1.1655e-014	0.065908	0.934092
Seg 54	6391.67	85.2963	2.40931	2.81353e-014	0.158779	2.25054	1.16761e-014	0.0659021	0.934098
Seg 55	6396.82	85.2852	2.40931	2.81747e-014	0.158765	2.25055	1.16924e-014	0.0658962	0.934104
Seg 56	6401.97	85.2741	2.40931	2.82184e-014	0.15875	2.25056	1.17106e-014	0.0658903	0.93411
Seg 57	6407.12	85.263	2.40932	2.82746e-014	0.158736	2.25058	1.17339e-014	0.0658844	0.934116
Seg 58	6412.27	85.2518	2.40932	2.83042e-014	0.158722	2.25059	1.17462e-014	0.0658784	0.934122
Seg 59	6417.42	85.2407	2.40932	2.83203e-014	0.158708	2.25061	1.17529e-014	0.0658725	0.934127
Seg 60	6422.57	85.2296	2.40932	2.84051e-014	0.158694	2.25062	1.17881e-014	0.0658666	0.934133
Seg 61	6429.31	85.2151	2.40932	2.85065e-014	0.158675	2.25064	1.18301e-014	0.0658589	0.934141


8.60683   	5000      	-         	934.992   	913.078   	19096.5   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	80.898	8.53206	0.00300384	0.576566	7.95249	0.000352066	0.0675764	0.932072
Seg 1	5000.17	80.8889	8.53202	0.002969	0.576566	7.95248	0.000330787	0.0663358	0.933333
Seg 2	5085.16	80.7095	8.52872	3.92232e-014	0.575892	7.95283	4.37171e-015	0.0662593	0.933741
Seg 3	5170.15	80.4819	8.52873	5.18919e-014	0.575044	7.95368	5.78394e-015	0.0661624	0.933838
Seg 4	5255.13	80.2542	8.52873	6.40679e-014	0.574197	7.95454	7.14135e-015	0.0660656	0.933934
Seg 5	5340.12	80.0266	8.52874	7.59668e-014	0.573352	7.95539	8.46795e-015	0.065969	0.934031
Seg 6	5425.11	79.7989	8.52875	8.75348e-014	0.572508	7.95624	9.75777e-015	0.0658725	0.934127
Seg 7	5510.1	79.5713	8.52876	9.86729e-014	0.571665	7.9571	1.09998e-014	0.0657762	0.934224
Seg 8	5595.08	79.3436	8.52877	1.09627e-013	0.570823	7.95795	1.22213e-014	0.06568	0.93432
Seg 9	5680.07	79.116	8.52879	1.20233e-013	0.569983	7.9588	1.34042e-014	0.0655839	0.934416
Seg 10	5765.06	78.8883	8.5288	1.30634e-013	0.569144	7.95966	1.45642e-014	0.0654879	0.934512
Seg 11	5850.05	78.6607	8.52882	1.40663e-013	0.568306	7.96051	1.56829e-014	0.0653921	0.934608
Seg 12	5894.18	86.7175	5.16302	8.60167e-014	0.34129	4.82173	1.53512e-014	0.0640908	0.935909
Seg 13	5938.31	86.5781	5.16303	8.11192e-014	0.341029	4.822	1.44775e-014	0.0640421	0.935958
Seg 14	5982.44	86.4387	5.16304	8.1216e-014	0.340768	4.82227	1.44952e-014	0.0639936	0.936006
Seg 15	6026.57	86.2993	5.16305	8.13456e-014	0.340507	4.82254	1.45187e-014	0.0639452	0.936055
Seg 16	6070.7	86.1599	5.16306	8.14134e-014	0.340247	4.82281	1.45312e-014	0.0638968	0.936103
Seg 17	6114.83	86.0205	5.16306	8.15266e-014	0.339987	4.82308	1.45519e-014	0.0638485	0.936152
Seg 18	6158.96	85.8811	5.16307	8.16886e-014	0.339727	4.82335	1.45812e-014	0.0638001	0.9362
Seg 19	6203.09	85.7417	5.16308	8.17497e-014	0.339467	4.82362	1.45925e-014	0.0637518	0.936248
Seg 20	6247.22	85.6022	5.16309	8.18687e-014	0.339207	4.82388	1.46142e-014	0.0637036	0.936296
Seg 21	6295.3	85.4543	5.1631	8.19719e-014	0.338924	4.82418	1.46331e-014	0.0636511	0.936349
Seg 22	5860.09	66.0288	3.3658	5.49719e-014	0.226715	3.13908	1.63309e-014	0.0673586	0.932641
Seg 23	5870.14	66.0071	3.3658	5.64752e-014	0.226676	3.13912	1.67775e-014	0.0673468	0.932653
Seg 24	5880.18	65.9854	3.3658	5.79366e-014	0.226636	3.13916	1.72116e-014	0.0673351	0.932665
Seg 25	5890.23	65.9637	3.3658	5.94374e-014	0.226597	3.1392	1.76575e-014	0.0673234	0.932677
Seg 26	5900.27	65.942	3.3658	6.09296e-014	0.226558	3.13924	1.81007e-014	0.0673117	0.932688
Seg 27	5910.32	65.9203	3.3658	6.2368e-014	0.226518	3.13928	1.85281e-014	0.0672999	0.9327
Seg 28	5920.36	65.8986	3.3658	6.38581e-014	0.226479	3.13932	1.89707e-014	0.0672882	0.932712
Seg 29	5930.41	65.8769	3.3658	6.53435e-014	0.226439	3.13936	1.9412e-014	0.0672765	0.932724
Seg 30	5940.45	65.8552	3.3658	6.67724e-014	0.2264	3.1394	1.98365e-014	0.0672648	0.932735
Seg 31	5950.5	65.8335	3.3658	6.82428e-014	0.226361	3.13944	2.02733e-014	0.0672531	0.932747
Seg 32	5960.55	65.8118	3.3658	6.9663e-014	0.226321	3.13948	2.06952e-014	0.0672414	0.932759
Seg 33	5970.59	65.7901	3.3658	7.11147e-014	0.226282	3.13952	2.11265e-014	0.0672296	0.93277
Seg 34	5980.64	65.7685	3.3658	7.25528e-014	0.226242	3.13956	2.15537e-014	0.0672179	0.932782
Seg 35	5990.68	65.7468	3.3658	7.39928e-014	0.226203	3.1396	2.19815e-014	0.0672062	0.932794
Seg 36	6000.73	65.7251	3.3658	7.54286e-014	0.226164	3.13964	2.2408e-014	0.0671945	0.932805
Seg 37	6010.77	65.7034	3.36581	7.68372e-014	0.226124	3.13968	2.28265e-014	0.0671828	0.932817
Seg 38	6020.82	65.6817	3.36581	7.82814e-014	0.226085	3.13972	2.32555e-014	0.0671711	0.932829
Seg 39	6030.86	65.66	3.36581	7.97106e-014	0.226046	3.13976	2.36801e-014	0.0671594	0.932841
Seg 40	6040.91	65.6383	3.36581	8.11231e-014	0.226006	3.1398	2.40997e-014	0.0671477	0.932852
Seg 41	6054.05	65.6099	3.36581	8.28425e-014	0.225955	3.13985	2.46105e-014	0.0671324	0.932868
Seg 42	6300.28	85.424	2.36976	4.01319e-014	0.155883	2.21388	1.69326e-014	0.0657799	0.93422
Seg 43	6305.26	85.4133	2.36976	4.01504e-014	0.155869	2.21389	1.69404e-014	0.0657742	0.934226
Seg 44	6310.25	85.4025	2.36976	4.01944e-014	0.155856	2.21391	1.6959e-014	0.0657685	0.934231
Seg 45	6315.23	85.3918	2.36976	4.01837e-014	0.155842	2.21392	1.69545e-014	0.0657628	0.934237
Seg 46	6320.21	85.381	2.36976	4.02379e-014	0.155829	2.21393	1.69773e-014	0.0657571	0.934243
Seg 47	6325.19	85.3703	2.36976	4.02319e-014	0.155815	2.21395	1.69748e-014	0.0657514	0.934249
Seg 48	6330.18	85.3595	2.36976	4.02799e-014	0.155802	2.21396	1.69951e-014	0.0657457	0.934254
Seg 49	6335.16	85.3488	2.36976	4.02894e-014	0.155788	2.21398	1.69991e-014	0.06574	0.93426
Seg 50	6340.14	85.338	2.36976	4.0317e-014	0.155775	2.21399	1.70107e-014	0.0657343	0.934266
Seg 51	6345.12	85.3273	2.36976	4.0351e-014	0.155761	2.214	1.70251e-014	0.0657286	0.934271
Seg 52	6350.11	85.3165	2.36977	4.03865e-014	0.155748	2.21402	1.704e-014	0.0657229	0.934277
Seg 53	6355.09	85.3057	2.36977	4.04034e-014	0.155734	2.21403	1.70471e-014	0.0657172	0.934283
Seg 54	6360.07	85.295	2.36977	4.04217e-014	0.155721	2.21405	1.70549e-014	0.0657115	0.934288
Seg 55	6365.06	85.2842	2.36977	4.04554e-014	0.155707	2.21406	1.70691e-014	0.0657058	0.934294
Seg 56	6370.04	85.2735	2.36977	4.04645e-014	0.155694	2.21407	1.70729e-014	0.0657001	0.9343
Seg 57	6375.02	85.2627	2.36977	4.0492e-014	0.15568	2.21409	1.70845e-014	0.0656944	0.934306
Seg 58	6380	85.252	2.36977	4.04998e-014	0.155667	2.2141	1.70878e-014	0.0656887	0.934311
Seg 59	6384.99	85.2412	2.36977	4.05672e-014	0.155654	2.21411	1.71162e-014	0.065683	0.934317
Seg 60	6389.97	85.2305	2.36977	4.05882e-014	0.15564	2.21413	1.71251e-014	0.0656773	0.934323
Seg 61	6396.49	85.2164	2.36977	4.05711e-014	0.155622	2.21415	1.71179e-014	0.0656699	0.93433


10.5212   	5000      	-         	917.977   	896.462   	18774.4   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	80.8243	8.38737	0.00294918	0.566073	7.81834	0.000351622	0.0674912	0.932157
Seg 1	5000.17	80.8152	8.38733	0.00291584	0.566074	7.81834	0.000330187	0.066231	0.933439
Seg 2	5082.99	80.6405	8.38409	4.02471e-014	0.565433	7.81866	4.55933e-015	0.0661567	0.933843
Seg 3	5165.81	80.4176	8.3841	5.49546e-014	0.564622	7.81948	6.22565e-015	0.0660624	0.933938
Seg 4	5248.63	80.1946	8.38411	6.93846e-014	0.563812	7.82029	7.86067e-015	0.0659682	0.934032
Seg 5	5331.45	79.9717	8.38411	8.33983e-014	0.563003	7.82111	9.44863e-015	0.0658742	0.934126
Seg 6	5414.27	79.7487	8.38412	9.72003e-014	0.562195	7.82193	1.10127e-014	0.0657803	0.93422
Seg 7	5497.09	79.5257	8.38413	1.10368e-013	0.561388	7.82274	1.25051e-014	0.0656866	0.934313
Seg 8	5579.91	79.3028	8.38415	1.23297e-013	0.560583	7.82356	1.39704e-014	0.0655929	0.934407
Seg 9	5662.74	79.0798	8.38416	1.35931e-013	0.559779	7.82438	1.54024e-014	0.0654994	0.934501
Seg 10	5745.56	78.8569	8.38417	1.48128e-013	0.558975	7.8252	1.67851e-014	0.0654061	0.934594
Seg 11	5828.38	78.6339	8.38419	1.60116e-013	0.558173	7.82602	1.81442e-014	0.0653128	0.934687
Seg 12	5871.68	86.6981	5.07103	9.17456e-014	0.333811	4.73722	1.66467e-014	0.0637875	0.936213
Seg 13	5914.98	86.5605	5.07104	9.55375e-014	0.333561	4.73747	1.7335e-014	0.0637399	0.93626
Seg 14	5958.28	86.4229	5.07104	9.52841e-014	0.33331	4.73773	1.72896e-014	0.0636925	0.936307
Seg 15	6001.58	86.2853	5.07105	9.4891e-014	0.33306	4.73799	1.72187e-014	0.0636452	0.936355
Seg 16	6044.88	86.1477	5.07106	9.45647e-014	0.33281	4.73825	1.716e-014	0.063598	0.936402
Seg 17	6088.18	86.0102	5.07107	9.41499e-014	0.332561	4.73851	1.70852e-014	0.0635508	0.936449
Seg 18	6131.48	85.8726	5.07108	9.38174e-014	0.332311	4.73877	1.70254e-014	0.0635036	0.936496
Seg 19	6174.78	85.735	5.07109	9.34861e-014	0.332062	4.73903	1.69657e-014	0.0634564	0.936544
Seg 20	6218.08	85.5974	5.0711	9.3119e-014	0.331812	4.73929	1.68996e-014	0.0634093	0.936591
Seg 21	6265.18	85.4516	5.07111	9.28677e-014	0.331542	4.73957	1.68545e-014	0.063358	0.936642
Seg 22	5838.11	66.0158	3.31317	6.49842e-014	0.224074	3.0891	1.96119e-014	0.0676312	0.932369
Seg 23	5847.84	65.9947	3.31317	6.70103e-014	0.224036	3.08914	2.02234e-014	0.0676198	0.93238
Seg 24	5857.58	65.9737	3.31317	6.89766e-014	0.223998	3.08917	2.08168e-014	0.0676084	0.932392
Seg 25	5867.31	65.9527	3.31317	7.09273e-014	0.22396	3.08921	2.14055e-014	0.067597	0.932403
Seg 26	5877.04	65.9317	3.31317	7.29452e-014	0.223923	3.08925	2.20145e-014	0.0675856	0.932414
Seg 27	5886.77	65.9106	3.31317	7.49342e-014	0.223885	3.08929	2.26148e-014	0.0675742	0.932426
Seg 28	5896.51	65.8896	3.31317	7.69072e-014	0.223847	3.08933	2.32102e-014	0.0675628	0.932437
Seg 29	5906.24	65.8686	3.31317	7.88188e-014	0.223809	3.08936	2.37871e-014	0.0675514	0.932449
Seg 30	5915.97	65.8475	3.31317	8.0803e-014	0.223772	3.0894	2.43859e-014	0.06754	0.93246
Seg 31	5925.71	65.8265	3.31317	8.27397e-014	0.223734	3.08944	2.49704e-014	0.0675286	0.932471
Seg 32	5935.44	65.8055	3.31317	8.46868e-014	0.223696	3.08948	2.5558e-014	0.0675172	0.932483
Seg 33	5945.17	65.7845	3.31317	8.66151e-014	0.223658	3.08951	2.614e-014	0.0675058	0.932494
Seg 34	5954.91	65.7634	3.31317	8.85507e-014	0.223621	3.08955	2.67242e-014	0.0674944	0.932506
Seg 35	5964.64	65.7424	3.31317	9.0439e-014	0.223583	3.08959	2.7294e-014	0.067483	0.932517
Seg 36	5974.37	65.7214	3.31317	9.23507e-014	0.223545	3.08963	2.7871e-014	0.0674716	0.932528
Seg 37	5984.1	65.7004	3.31317	9.43122e-014	0.223508	3.08967	2.84629e-014	0.0674603	0.93254
Seg 38	5993.84	65.6793	3.31317	9.61609e-014	0.22347	3.0897	2.90209e-014	0.0674489	0.932551
Seg 39	6003.57	65.6583	3.31317	9.80559e-014	0.223432	3.08974	2.95928e-014	0.0674375	0.932563
