 % Reservoir Output 
 % Unit for Total Component: B.O. ~ lb/day || Compositional ~ mol/day 

time	pres	temp	comp0	comp1	
day	psi	F	**	**	
    765.49	   13370.9	       500	5.59051e+008	1.59021e+009	
   765.752	     13373	       500	5.58954e+008	1.59033e+009	
   766.252	   13376.9	       500	5.5877e+008	1.59058e+009	
   766.613	   13379.8	       500	5.58637e+008	1.59075e+009	
   766.875	   13381.9	       500	5.5854e+008	1.59088e+009	
   767.375	   13385.8	       500	5.58357e+008	1.59112e+009	
   767.735	   13388.7	       500	5.58225e+008	1.5913e+009	
   767.997	   13390.7	       500	5.58129e+008	1.59142e+009	
   768.997	   13398.6	       500	5.57763e+008	1.5919e+009	
   769.343	   13401.3	       500	5.57637e+008	1.59207e+009	
   769.849	   13405.3	       500	5.57453e+008	1.59231e+009	
   770.212	   13408.1	       500	5.57321e+008	1.59249e+009	
   770.477	   13410.2	       500	5.57225e+008	1.59262e+009	
   770.977	   13414.1	       500	5.57043e+008	1.59285e+009	
   771.338	   13416.9	       500	5.56913e+008	1.59303e+009	
     771.6	   13418.9	       500	5.56818e+008	1.59315e+009	
     772.1	   13422.8	       500	5.56637e+008	1.59339e+009	
    772.46	   13425.6	       500	5.56507e+008	1.59356e+009	
   772.723	   13427.6	       500	5.56413e+008	1.59369e+009	
   773.223	   13431.5	       500	5.56233e+008	1.59392e+009	
   773.583	   13434.3	       500	5.56103e+008	1.59409e+009	
   773.846	   13436.3	       500	5.56009e+008	1.59422e+009	
   774.346	   13440.2	       500	5.5583e+008	1.59446e+009	
   774.706	   13442.9	       500	5.55701e+008	1.59463e+009	
   774.969	     13445	       500	5.55607e+008	1.59475e+009	
   775.469	   13448.8	       500	5.55429e+008	1.59499e+009	
   775.829	   13451.6	       500	5.553e+008	1.59515e+009	
   776.092	   13453.6	       500	5.55207e+008	1.59528e+009	
   776.592	   13457.4	       500	5.55029e+008	1.59551e+009	
   778.034	   13468.4	       500	5.54519e+008	1.59619e+009	
   781.914	   13497.5	       500	5.53165e+008	1.59797e+009	
   784.142	     13514	       500	5.52394e+008	1.59899e+009	
   785.563	   13524.6	       500	5.51904e+008	1.59964e+009	
   789.401	   13552.6	       500	5.50599e+008	1.60136e+009	
   791.621	   13568.7	       500	5.4985e+008	1.60235e+009	
   794.467	   13589.2	       500	5.48899e+008	1.6036e+009	
   797.975	   13614.1	       500	5.47739e+008	1.60513e+009	
   802.139	   13643.3	       500	5.46381e+008	1.60692e+009	
   806.909	   13676.2	       500	5.44848e+008	1.60895e+009	
    807.24	   13678.5	       500	5.44742e+008	1.60909e+009	
    807.74	     13682	       500	5.44582e+008	1.6093e+009	
   808.102	   13684.5	       500	5.44466e+008	1.60945e+009	
   808.366	   13686.3	       500	5.44381e+008	1.60956e+009	
   808.866	   13689.7	       500	5.44222e+008	1.60977e+009	
   809.228	   13692.2	       500	5.44106e+008	1.60993e+009	
   809.493	     13694	       500	5.44022e+008	1.61004e+009	
   809.993	   13697.4	       500	5.43863e+008	1.61025e+009	
    811.44	   13707.3	       500	5.43404e+008	1.61085e+009	
   815.373	   13733.7	       500	5.42173e+008	1.61248e+009	
    824.59	     13794	       500	5.39367e+008	1.61618e+009	
   841.501	   13899.1	       500	5.34473e+008	1.62264e+009	
   865.585	     14039	       500	5.27959e+008	1.63123e+009	
   894.802	     14195	       500	5.20688e+008	1.64083e+009	
   928.125	   14356.6	       500	5.13154e+008	1.65077e+009	
   965.528	     14519	       500	5.0554e+008	1.66081e+009	
      1000	   14655.4	       500	4.99176e+008	1.66921e+009	
