Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)
days	psi	Mscf/d	stb/d
0         	0         	-         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 29	5220.88	40.33	1.15771	0	1.15771	0	0	1	0
Seg 30	5243.98	40.33	1.15724	0	1.15724	0	0	1	0
Seg 31	5267.06	40.33	1.15676	0	1.15676	0	0	1	0
Seg 32	5290.14	40.33	1.15629	0	1.15629	0	0	1	0
Seg 33	5313.21	40.33	1.15581	0	1.15581	0	0	1	0
Seg 34	5336.49	40.33	1.15533	1.99477e-010	1.15533	0	1.72617e-010	1	0


40.5983   	4700      	-         	3336.91   	2901.66   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	4700	40.33	2.09593	0.10699	1.98894	0	0.0510467	0.948953	0
Seg 1	4700	40.33	2.10468	0.107435	1.99725	0	0.0510393	0.948961	0
Seg 2	4738.75	40.33	2.0941	0.0966003	1.9975	0	0.0461238	0.953876	0
Seg 3	4777.3	40.33	2.08374	0.0859935	1.99775	0	0.0412635	0.958737	0
Seg 4	4815.66	40.33	2.0736	0.0756071	1.99799	0	0.036457	0.963543	0
Seg 5	4853.84	40.33	2.06367	0.0654338	1.99824	0	0.0317033	0.968297	0
Seg 6	4891.85	40.33	2.05395	0.0554663	1.99848	0	0.0270011	0.972999	0
Seg 7	4929.67	40.33	2.04442	0.0456978	1.99872	0	0.0223494	0.977651	0
Seg 8	4967.33	40.33	2.03509	0.0361219	1.99897	0	0.0177472	0.982253	0
Seg 9	5004.81	40.33	2.02594	0.0267324	1.99921	0	0.0131933	0.986807	0
Seg 10	5042.13	40.33	2.01698	0.0175373	1.99945	0	0.00869362	0.991306	0
Seg 11	5079.28	40.33	2.00819	0.00850479	1.99968	0	0.00423447	0.995766	0
Seg 12	5116.29	40.33	1.99986	5.9876e-012	1.99986	0	2.9936e-012	1	0
Seg 13	5153.26	40.33	1.99854	3.14066e-011	1.99854	0	1.57126e-011	1	0
Seg 14	5190.22	40.33	1.99723	7.10586e-011	1.99723	0	3.55737e-011	1	0
Seg 15	5227.82	40.33	1.99589	0	1.99589	0	0	1	0
Seg 16	4851.95	40.33	8.20295	0.262026	7.94092	0	0.0306021	0.969398	0
Seg 17	5001.53	40.33	8.05422	0.109476	7.94474	0	0.0130086	0.986991	0
Seg 18	5113.39	40.33	6.80826	0.00106144	6.8072	0	0.000148012	0.999852	0
Seg 19	5232.84	40.33	6.79295	0	6.79295	0	0	1	0
Seg 20	5001.54	40.33	1.1557	0.0157071	1.13999	0	0.0135878	0.986412	0
Seg 21	5024.15	40.33	1.15259	0.0125148	1.14007	0	0.0108555	0.989145	0
Seg 22	5046.71	40.33	1.14952	0.00936161	1.14016	0	0.008142	0.991858	0
Seg 23	5069.2	40.33	1.14648	0.00624061	1.14024	0	0.00544198	0.994558	0
Seg 24	5091.64	40.33	1.14347	0.00315131	1.14032	0	0.00275525	0.997245	0
Seg 25	5114.01	40.33	1.14049	9.31663e-005	1.1404	0	8.16696e-005	0.999918	0
Seg 26	5136.38	40.33	1.13996	0	1.13996	0	0	1	0
Seg 27	5158.74	40.33	1.13951	0	1.13951	0	0	1	0
Seg 28	5181.09	40.33	1.13906	0	1.13906	0	0	1	0
Seg 29	5203.43	40.33	1.13861	0	1.13861	0	0	1	0
Seg 30	5225.77	40.33	1.13815	0	1.13815	0	0	1	0
Seg 31	5248.09	40.33	1.1377	0	1.1377	0	0	1	0
Seg 32	5270.41	40.33	1.13725	0	1.13725	0	0	1	0
Seg 33	5292.71	40.33	1.1368	0	1.1368	0	0	1	0
Seg 34	5315.23	40.33	1.13634	1.85795e-010	1.13634	0	1.63463e-010	1	0


50        	4700      	-         	3275.96   	2848.66   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	4700	40.33	2.05764	0.105036	1.95261	0	0.0510466	0.948953	0
Seg 1	4700	40.33	2.06684	0.105503	1.96134	0	0.0510391	0.948961	0
Seg 2	4737.37	40.33	2.05681	0.0952371	1.96157	0	0.0462972	0.953703	0
Seg 3	4774.57	40.33	2.04699	0.0851796	1.96181	0	0.0416067	0.958393	0
Seg 4	4811.59	40.33	2.03736	0.075324	1.96204	0	0.0369663	0.963034	0
Seg 5	4848.43	40.33	2.02794	0.0656637	1.96227	0	0.0323752	0.967625	0
Seg 6	4885.11	40.33	2.0187	0.0561923	1.9625	0	0.0278322	0.972168	0
Seg 7	4921.63	40.33	2.00964	0.0469039	1.96273	0	0.0233363	0.976664	0
Seg 8	4957.98	40.33	2.00076	0.0377926	1.96296	0	0.0188866	0.981113	0
Seg 9	4994.18	40.33	1.99205	0.028853	1.96319	0	0.0144821	0.985518	0
Seg 10	5030.22	40.33	1.98351	0.0200888	1.96342	0	0.0101265	0.989873	0
Seg 11	5066.11	40.33	1.97513	0.0114848	1.96365	0	0.0058139	0.994186	0
Seg 12	5101.85	40.33	1.96689	0.00301971	1.96387	0	0.00153506	0.998465	0
Seg 13	5137.52	40.33	1.96316	0	1.96316	0	0	1	0
Seg 14	5173.17	40.33	1.96191	0	1.96191	0	0	1	0
Seg 15	5209.44	40.33	1.96065	0	1.96065	0	0	1	0
Seg 16	4846.93	40.33	8.05684	0.262384	7.79446	0	0.0311761	0.968824	0
Seg 17	4991.65	40.33	7.91516	0.117073	7.79809	0	0.0141453	0.985855	0
Seg 18	5099.95	40.33	6.69057	0.0117923	6.67878	0	0.00167185	0.998328	0
Seg 19	5215.43	40.33	6.66715	0	6.66715	0	0	1	0
Seg 20	4991.66	40.33	1.13847	0.0168375	1.12163	0	0.014786	0.985214	0
Seg 21	5013.58	40.33	1.13549	0.0137768	1.12171	0	0.01213	0.98787	0
Seg 22	5035.44	40.33	1.13255	0.0107574	1.12179	0	0.00949605	0.990504	0
Seg 23	5057.25	40.33	1.12964	0.00776834	1.12187	0	0.00687516	0.993125	0
Seg 24	5079.01	40.33	1.12676	0.00480882	1.12195	0	0.0042668	0.995733	0
Seg 25	5100.71	40.33	1.1239	0.00187833	1.12203	0	0.00167084	0.998329	0
Seg 26	5122.37	40.33	1.12192	2.96507e-009	1.12192	0	2.6422e-009	1	0
Seg 27	5144.02	40.33	1.12149	3.43071e-009	1.12149	0	3.05831e-009	1	0
Seg 28	5165.67	40.33	1.12106	3.89549e-009	1.12106	0	3.47397e-009	1	0
Seg 29	5187.3	40.33	1.12063	4.35938e-009	1.12063	0	3.88916e-009	1	0
Seg 30	5208.93	40.33	1.1202	4.82235e-009	1.1202	0	4.30385e-009	1	0
Seg 31	5230.55	40.33	1.11977	5.28439e-009	1.11977	0	4.71803e-009	1	0
Seg 32	5252.17	40.33	1.11934	5.74547e-009	1.11934	0	5.13167e-009	1	0
Seg 33	5273.77	40.33	1.11891	6.20557e-009	1.11891	0	5.54474e-009	1	0
Seg 34	5295.58	40.33	1.11847	0	1.11847	0	0	1	0


