Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d

0         	0         	-         	0         	0         	0         	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 13	5265.17	40.33	2.47337	0	2.08339	0.389983	0	0.832199	0.167801
Seg 14	5287.3	40.33	2.47255	0	2.08257	0.389983	0	0.832142	0.167858
Seg 15	5310.59	40.33	2.47169	0	2.08171	0.389983	0	0.832082	0.167918



14.2246   	5000      	-         	1252.95   	1089.52   	336.857   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.49325	0.0290097	2.07648	0.38776	0.0116353	0.832841	0.155524
Seg 1	5000	40.33	2.49324	0.0290088	2.07648	0.38776	0.0101009	0.83029	0.159609
Seg 2	5021.92	40.33	2.48775	0.0233684	2.07662	0.38776	0.00815092	0.83074	0.161109
Seg 3	5043.86	40.33	2.4823	0.0177756	2.07677	0.38776	0.00621128	0.831219	0.162569
Seg 4	5065.83	40.33	2.47689	0.0122176	2.07692	0.38776	0.0042768	0.831678	0.164045
Seg 5	5087.82	40.33	2.47152	0.00669419	2.07706	0.387759	0.00234748	0.832114	0.165538
Seg 6	5109.85	40.33	2.46617	0.00120506	2.07721	0.387758	0.00042333	0.832528	0.167048
Seg 7	5131.88	40.33	2.46437	0	2.07661	0.38776	0	0.832514	0.167486
Seg 8	5153.91	40.33	2.46355	0	2.07579	0.38776	0	0.832438	0.167562
Seg 9	5175.94	40.33	2.46274	0	2.07498	0.38776	0	0.832381	0.167619
Seg 10	5197.98	40.33	2.46193	0	2.07417	0.38776	0	0.832324	0.167676
Seg 11	5220.02	40.33	2.46112	0	2.07336	0.38776	0	0.832267	0.167733
Seg 12	5242.06	40.33	2.4603	0	2.07254	0.38776	0	0.83221	0.16779
Seg 13	5264.1	40.33	2.45949	0	2.07173	0.38776	0	0.832153	0.167847
Seg 14	5286.15	40.33	2.45868	0	2.07092	0.38776	0	0.832097	0.167903
Seg 15	5309.33	40.33	2.45783	0	2.07007	0.38776	0	0.832037	0.167963



15.2246   	5000      	-         	1245.92   	1083.41   	334.943   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.47923	0.028847	2.06483	0.385557	0.0116354	0.83285	0.155514
Seg 1	5000	40.33	2.47923	0.0288461	2.06483	0.385557	0.0100935	0.830281	0.159626
Seg 2	5021.83	40.33	2.47379	0.0232599	2.06498	0.385557	0.00815277	0.83072	0.161127
Seg 3	5043.68	40.33	2.4684	0.0177207	2.06512	0.385556	0.00622232	0.83119	0.162587
Seg 4	5065.56	40.33	2.46304	0.0122157	2.06527	0.385556	0.00429697	0.83164	0.164063
Seg 5	5087.47	40.33	2.45771	0.00674476	2.06541	0.385556	0.00237672	0.832067	0.165556
Seg 6	5109.4	40.33	2.45242	0.00130757	2.06556	0.385555	0.000461573	0.832473	0.167066
Seg 7	5131.35	40.33	2.45054	0	2.06498	0.385557	0	0.832467	0.167533
Seg 8	5153.29	40.33	2.44973	0	2.06418	0.385557	0	0.83239	0.16761
Seg 9	5175.24	40.33	2.44893	0	2.06337	0.385557	0	0.832332	0.167668
Seg 10	5197.19	40.33	2.44812	0	2.06257	0.385557	0	0.832276	0.167724
Seg 11	5219.14	40.33	2.44732	0	2.06176	0.385557	0	0.832219	0.167781
Seg 12	5241.09	40.33	2.44651	0	2.06096	0.385557	0	0.832163	0.167837
Seg 13	5263.05	40.33	2.44571	0	2.06015	0.385557	0	0.832106	0.167894
Seg 14	5285	40.33	2.4449	0	2.05935	0.385557	0	0.832049	0.167951
Seg 15	5308.09	40.33	2.44406	0	2.0585	0.385557	0	0.83199	0.16801



16.2246   	5000      	-         	1238.94   	1077.34   	333.044   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.4653	0.0286852	2.05325	0.38337	0.0116356	0.832858	0.155506
Seg 1	5000	40.33	2.4653	0.0286843	2.05325	0.38337	0.0100861	0.830269	0.159645
Seg 2	5021.74	40.33	2.45991	0.0231516	2.05339	0.38337	0.00815447	0.830699	0.161147
Seg 3	5043.51	40.33	2.45457	0.0176653	2.05354	0.38337	0.00623313	0.83116	0.162607
Seg 4	5065.3	40.33	2.44926	0.0122127	2.05368	0.38337	0.00431682	0.831601	0.164083
Seg 5	5087.12	40.33	2.44399	0.00679355	2.05383	0.383369	0.00240554	0.832019	0.165575
Seg 6	5108.97	40.33	2.43875	0.00140765	2.05397	0.383368	0.000499312	0.832415	0.167085
Seg 7	5130.82	40.33	2.43679	0	2.05342	0.38337	0	0.832418	0.167582
Seg 8	5152.68	40.33	2.43599	0	2.05262	0.38337	0	0.83234	0.16766
Seg 9	5174.54	40.33	2.43519	0	2.05182	0.38337	0	0.832282	0.167718
Seg 10	5196.4	40.33	2.4344	0	2.05103	0.38337	0	0.832226	0.167774
Seg 11	5218.27	40.33	2.4336	0	2.05023	0.38337	0	0.832169	0.167831
Seg 12	5240.13	40.33	2.4328	0	2.04943	0.38337	0	0.832113	0.167887
Seg 13	5262	40.33	2.432	0	2.04863	0.38337	0	0.832057	0.167943
Seg 14	5283.87	40.33	2.43121	0	2.04784	0.38337	0	0.832	0.168
Seg 15	5306.86	40.33	2.43037	0	2.047	0.38337	0	0.831941	0.168059



17.2246   	5000      	-         	1231.98   	1071.29   	331.156   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.45144	0.0285241	2.04172	0.381197	0.0116357	0.832865	0.155499
Seg 1	5000	40.33	2.45144	0.0285233	2.04172	0.381197	0.0100785	0.830256	0.159665
Seg 2	5021.66	40.33	2.4461	0.0230434	2.04186	0.381197	0.00815604	0.830676	0.161168
Seg 3	5043.33	40.33	2.44081	0.0176094	2.04201	0.381197	0.00624372	0.831128	0.162628
Seg 4	5065.04	40.33	2.43555	0.0122085	2.04215	0.381197	0.00433637	0.83156	0.164104
Seg 5	5086.77	40.33	2.43033	0.00684062	2.04229	0.381197	0.00243399	0.831969	0.165597
Seg 6	5108.53	40.33	2.42514	0.00150544	2.04243	0.381196	0.00053659	0.832357	0.167107
Seg 7	5130.3	40.33	2.4231	0	2.04191	0.381197	0	0.832368	0.167632
Seg 8	5152.08	40.33	2.42231	0	2.04112	0.381197	0	0.832287	0.167713
Seg 9	5173.85	40.33	2.42152	0	2.04033	0.381197	0	0.83223	0.16777
Seg 10	5195.63	40.33	2.42073	0	2.03954	0.381197	0	0.832174	0.167826
Seg 11	5217.41	40.33	2.41994	0	2.03875	0.381197	0	0.832118	0.167882
Seg 12	5239.19	40.33	2.41916	0	2.03796	0.381198	0	0.832061	0.167939
Seg 13	5260.97	40.33	2.41837	0	2.03717	0.381198	0	0.832005	0.167995
Seg 14	5282.75	40.33	2.41758	0	2.03638	0.381198	0	0.831949	0.168051
Seg 15	5305.64	40.33	2.41675	0	2.03555	0.381198	0	0.83189	0.16811



18.2246   	5000      	-         	1225.05   	1065.26   	329.28    	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.43764	0.0283637	2.03023	0.379037	0.0116357	0.83287	0.155494
Seg 1	5000	40.33	2.43763	0.0283628	2.03023	0.379037	0.010071	0.830242	0.159687
Seg 2	5021.57	40.33	2.43235	0.0229353	2.03038	0.379037	0.00815747	0.830651	0.161191
Seg 3	5043.16	40.33	2.42711	0.0175529	2.03052	0.379037	0.0062541	0.831094	0.162651
Seg 4	5064.78	40.33	2.4219	0.0122033	2.03066	0.379037	0.00435563	0.831517	0.164127
Seg 5	5086.43	40.33	2.41672	0.00688605	2.0308	0.379036	0.00246207	0.831918	0.16562
Seg 6	5108.1	40.33	2.41158	0.00160104	2.03094	0.379035	0.000573435	0.832296	0.16713
Seg 7	5129.79	40.33	2.40948	0	2.03044	0.379037	0	0.832315	0.167685
Seg 8	5151.48	40.33	2.40869	0	2.02966	0.379037	0	0.832233	0.167767
Seg 9	5173.17	40.33	2.40791	0	2.02887	0.379037	0	0.832176	0.167824
Seg 10	5194.86	40.33	2.40713	0	2.02809	0.379037	0	0.83212	0.16788
Seg 11	5216.55	40.33	2.40635	0	2.02731	0.379037	0	0.832064	0.167936
Seg 12	5238.25	40.33	2.40556	0	2.02653	0.379037	0	0.832008	0.167992
Seg 13	5259.95	40.33	2.40478	0	2.02575	0.379037	0	0.831952	0.168048
Seg 14	5281.65	40.33	2.404	0	2.02496	0.379037	0	0.831896	0.168104
Seg 15	5304.44	40.33	2.40318	0	2.02414	0.379037	0	0.831837	0.168163



19.2246   	5000      	-         	1218.14   	1059.25   	327.413   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.42388	0.0282037	2.01879	0.376888	0.0116358	0.832875	0.15549
Seg 1	5000	40.33	2.42388	0.0282029	2.01879	0.376888	0.0100633	0.830226	0.159711
Seg 2	5021.48	40.33	2.41864	0.0228271	2.01893	0.376888	0.00815877	0.830625	0.161216
Seg 3	5042.99	40.33	2.41345	0.017496	2.01907	0.376888	0.00626427	0.831059	0.162676
Seg 4	5064.53	40.33	2.40829	0.012197	2.01921	0.376888	0.00437462	0.831473	0.164152
Seg 5	5086.09	40.33	2.40316	0.00692987	2.01935	0.376887	0.00248981	0.831865	0.165645
Seg 6	5107.68	40.33	2.39807	0.00169453	2.01949	0.376886	0.00060987	0.832234	0.167156
Seg 7	5129.28	40.33	2.3959	0	2.01901	0.376888	0	0.83226	0.16774
Seg 8	5150.88	40.33	2.39512	0	2.01823	0.376888	0	0.832177	0.167823
Seg 9	5172.49	40.33	2.39435	0	2.01746	0.376888	0	0.83212	0.16788
Seg 10	5194.1	40.33	2.39357	0	2.01668	0.376888	0	0.832064	0.167936
Seg 11	5215.71	40.33	2.3928	0	2.01591	0.376888	0	0.832008	0.167992
Seg 12	5237.32	40.33	2.39202	0	2.01513	0.376888	0	0.831952	0.168048
Seg 13	5258.93	40.33	2.39125	0	2.01436	0.376888	0	0.831897	0.168103
Seg 14	5280.55	40.33	2.39047	0	2.01359	0.376888	0	0.831841	0.168159
Seg 15	5303.24	40.33	2.38966	0	2.01277	0.376888	0	0.831782	0.168218



20.2246   	5000      	-         	1211.25   	1053.26   	325.554   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.41017	0.0280443	2.00737	0.374749	0.0116358	0.832877	0.155487
Seg 1	5000	40.33	2.41016	0.0280434	2.00737	0.374749	0.0100556	0.830208	0.159736
Seg 2	5021.4	40.33	2.40498	0.0227189	2.00751	0.374749	0.00815993	0.830598	0.161243
Seg 3	5042.82	40.33	2.39984	0.0174384	2.00765	0.374749	0.00627424	0.831023	0.162703
Seg 4	5064.28	40.33	2.39473	0.0121896	2.00779	0.374749	0.00439334	0.831428	0.164179
Seg 5	5085.75	40.33	2.38965	0.00697214	2.00793	0.374748	0.00251722	0.83181	0.165672
Seg 6	5107.26	40.33	2.3846	0.00178597	2.00807	0.374747	0.000645911	0.832171	0.167183
Seg 7	5128.78	40.33	2.38236	0	2.00761	0.374749	0	0.832204	0.167796
Seg 8	5150.3	40.33	2.38159	0	2.00684	0.374749	0	0.832119	0.167881
Seg 9	5171.82	40.33	2.38082	0	2.00607	0.374749	0	0.832062	0.167938
Seg 10	5193.34	40.33	2.38006	0	2.00531	0.374749	0	0.832006	0.167994
Seg 11	5214.87	40.33	2.37929	0	2.00454	0.374749	0	0.831951	0.168049
Seg 12	5236.4	40.33	2.37852	0	2.00377	0.374749	0	0.831895	0.168105
Seg 13	5257.93	40.33	2.37775	0	2.00301	0.374749	0	0.831839	0.168161
Seg 14	5279.46	40.33	2.37699	0	2.00224	0.374749	0	0.831784	0.168216
Seg 15	5302.06	40.33	2.37618	0	2.00143	0.374749	0	0.831725	0.168275



21.2246   	5000      	-         	1204.38   	1047.29   	323.704   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.39649	0.0278852	1.99599	0.372619	0.0116359	0.832879	0.155485
Seg 1	5000	40.33	2.39649	0.0278844	1.99599	0.372619	0.0100479	0.830189	0.159763
Seg 2	5021.32	40.33	2.39136	0.0226106	1.99613	0.372619	0.00816095	0.830568	0.161271
Seg 3	5042.66	40.33	2.38626	0.0173803	1.99626	0.372619	0.00628401	0.830985	0.162731
Seg 4	5064.03	40.33	2.3812	0.0121811	1.9964	0.372619	0.0044118	0.83138	0.164208
Seg 5	5085.42	40.33	2.37617	0.00701288	1.99654	0.372619	0.00254431	0.831754	0.165701
Seg 6	5106.84	40.33	2.37117	0.00187541	1.99668	0.372618	0.000681571	0.832106	0.167212
Seg 7	5128.28	40.33	2.36886	0	1.99624	0.372619	0	0.832145	0.167855
Seg 8	5149.72	40.33	2.3681	0	1.99548	0.372619	0	0.832059	0.167941
Seg 9	5171.16	40.33	2.36734	0	1.99472	0.372619	0	0.832002	0.167998
Seg 10	5192.6	40.33	2.36658	0	1.99396	0.372619	0	0.831947	0.168053
Seg 11	5214.04	40.33	2.36582	0	1.9932	0.372619	0	0.831891	0.168109
Seg 12	5235.49	40.33	2.36506	0	1.99244	0.372619	0	0.831836	0.168164
Seg 13	5256.94	40.33	2.3643	0	1.99168	0.372619	0	0.83178	0.16822
Seg 14	5278.39	40.33	2.36354	0	1.99092	0.372619	0	0.831725	0.168275
Seg 15	5300.89	40.33	2.36275	0	1.99013	0.372619	0	0.831667	0.168333



22.2246   	5000      	-         	1197.53   	1041.33   	321.862   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.38286	0.0277266	1.98463	0.370499	0.0116359	0.832879	0.155485
Seg 1	5000	40.33	2.38286	0.0277258	1.98463	0.370498	0.01004	0.830168	0.159792
Seg 2	5021.23	40.33	2.37777	0.0225022	1.98477	0.370498	0.00816185	0.830538	0.161301
Seg 3	5042.49	40.33	2.37272	0.0173216	1.9849	0.370498	0.00629359	0.830945	0.162762
Seg 4	5063.78	40.33	2.36771	0.0121716	1.98504	0.370498	0.00443	0.831332	0.164238
Seg 5	5085.09	40.33	2.36273	0.00705211	1.98518	0.370498	0.00257108	0.831697	0.165732
Seg 6	5106.43	40.33	2.35777	0.00196289	1.98531	0.370497	0.000716854	0.83204	0.167243
Seg 7	5127.78	40.33	2.3554	0	1.9849	0.370499	0	0.832085	0.167915
Seg 8	5149.14	40.33	2.35465	0	1.98415	0.370499	0	0.831997	0.168003
Seg 9	5170.5	40.33	2.3539	0	1.9834	0.370499	0	0.83194	0.16806
Seg 10	5191.86	40.33	2.35314	0	1.98264	0.370499	0	0.831885	0.168115
Seg 11	5213.22	40.33	2.35239	0	1.98189	0.370499	0	0.83183	0.16817
Seg 12	5234.58	40.33	2.35164	0	1.98114	0.370499	0	0.831774	0.168226
Seg 13	5255.95	40.33	2.35088	0	1.98039	0.370499	0	0.831719	0.168281
Seg 14	5277.32	40.33	2.35013	0	1.97963	0.370499	0	0.831664	0.168336
Seg 15	5299.73	40.33	2.34934	0	1.97884	0.370499	0	0.831606	0.168394



23.2246   	5000      	-         	1190.7    	1035.39   	320.027   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.36926	0.0275683	1.9733	0.368386	0.0116358	0.832878	0.155486
Seg 1	5000	40.33	2.36926	0.0275675	1.9733	0.368386	0.0100321	0.830146	0.159822
Seg 2	5021.15	40.33	2.36422	0.0223937	1.97344	0.368386	0.00816261	0.830505	0.161332
Seg 3	5042.33	40.33	2.35922	0.0172623	1.97357	0.368386	0.00630298	0.830903	0.162794
Seg 4	5063.53	40.33	2.35426	0.0121611	1.97371	0.368386	0.00444796	0.831282	0.16427
Seg 5	5084.76	40.33	2.34932	0.00708989	1.97384	0.368386	0.00259755	0.831638	0.165765
Seg 6	5106.02	40.33	2.34441	0.00204848	1.97398	0.368385	0.000751779	0.831972	0.167276
Seg 7	5127.29	40.33	2.34198	0	1.97359	0.368386	0	0.832022	0.167978
Seg 8	5148.57	40.33	2.34123	0	1.97284	0.368386	0	0.831933	0.168067
Seg 9	5169.84	40.33	2.34048	0	1.9721	0.368386	0	0.831876	0.168124
Seg 10	5191.12	40.33	2.33974	0	1.97135	0.368386	0	0.831821	0.168179
Seg 11	5212.4	40.33	2.33899	0	1.97061	0.368386	0	0.831766	0.168234
Seg 12	5233.69	40.33	2.33825	0	1.96986	0.368386	0	0.831711	0.168289
Seg 13	5254.97	40.33	2.3375	0	1.96912	0.368386	0	0.831656	0.168344
Seg 14	5276.26	40.33	2.33676	0	1.96837	0.368386	0	0.831601	0.168399
Seg 15	5298.58	40.33	2.33598	0	1.96759	0.368386	0	0.831543	0.168457



24.2246   	5000      	-         	1183.88   	1029.46   	318.199   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.35569	0.0274104	1.962	0.366282	0.0116358	0.832876	0.155488
Seg 1	5000	40.33	2.35569	0.0274096	1.962	0.366282	0.0100241	0.830122	0.159854
Seg 2	5021.07	40.33	2.3507	0.0222851	1.96213	0.366282	0.00816324	0.830471	0.161365
Seg 3	5042.17	40.33	2.34575	0.0172025	1.96227	0.366282	0.00631217	0.830861	0.162827
Seg 4	5063.29	40.33	2.34083	0.0121496	1.9624	0.366282	0.00446566	0.83123	0.164304
Seg 5	5084.44	40.33	2.33594	0.00712619	1.96254	0.366282	0.00262371	0.831577	0.165799
Seg 6	5105.61	40.33	2.33108	0.00213215	1.96267	0.366281	0.000786334	0.831902	0.167311
Seg 7	5126.81	40.33	2.32859	0	1.9623	0.366282	0	0.831958	0.168042
Seg 8	5148	40.33	2.32785	0	1.96156	0.366282	0	0.831867	0.168133
Seg 9	5169.2	40.33	2.32711	0	1.96082	0.366282	0	0.831811	0.168189
Seg 10	5190.4	40.33	2.32637	0	1.96009	0.366282	0	0.831756	0.168244
Seg 11	5211.6	40.33	2.32563	0	1.95935	0.366282	0	0.831701	0.168299
Seg 12	5232.8	40.33	2.32489	0	1.95861	0.366282	0	0.831646	0.168354
Seg 13	5254	40.33	2.32415	0	1.95787	0.366282	0	0.831591	0.168409
Seg 14	5275.21	40.33	2.32341	0	1.95713	0.366282	0	0.831536	0.168464
Seg 15	5297.44	40.33	2.32264	0	1.95636	0.366282	0	0.831479	0.168521



25.2246   	5000      	-         	1177.07   	1023.54   	316.378   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.34216	0.0272529	1.95072	0.364186	0.0116358	0.832873	0.155491
Seg 1	5000	40.33	2.34216	0.027252	1.95072	0.364186	0.0100161	0.830097	0.159887
Seg 2	5020.99	40.33	2.33722	0.0221764	1.95086	0.364186	0.00816373	0.830436	0.1614
Seg 3	5042	40.33	2.33232	0.0171421	1.95099	0.364186	0.00632118	0.830816	0.162862
Seg 4	5063.05	40.33	2.32744	0.0121371	1.95112	0.364186	0.00448313	0.831177	0.16434
Seg 5	5084.11	40.33	2.3226	0.00716107	1.95125	0.364186	0.00264957	0.831515	0.165835
Seg 6	5105.21	40.33	2.31778	0.00221399	1.95138	0.364185	0.000820537	0.831831	0.167348
Seg 7	5126.32	40.33	2.31523	0	1.95104	0.364186	0	0.831892	0.168108
Seg 8	5147.44	40.33	2.31449	0	1.95031	0.364186	0	0.8318	0.1682
Seg 9	5168.55	40.33	2.31376	0	1.94958	0.364186	0	0.831743	0.168257
Seg 10	5189.67	40.33	2.31303	0	1.94884	0.364186	0	0.831688	0.168312
Seg 11	5210.79	40.33	2.3123	0	1.94811	0.364186	0	0.831633	0.168367
Seg 12	5231.92	40.33	2.31157	0	1.94738	0.364186	0	0.831579	0.168421
Seg 13	5253.04	40.33	2.31084	0	1.94665	0.364186	0	0.831524	0.168476
Seg 14	5274.17	40.33	2.3101	0	1.94592	0.364186	0	0.831469	0.168531
Seg 15	5296.31	40.33	2.30934	0	1.94515	0.364187	0	0.831412	0.168588



26.2246   	5000      	-         	1170.28   	1017.64   	314.564   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.32866	0.0270956	1.93947	0.362098	0.0116357	0.832868	0.155496
Seg 1	5000	40.33	2.32866	0.0270948	1.93947	0.362098	0.0100079	0.83007	0.159922
Seg 2	5020.91	40.33	2.32377	0.0220676	1.9396	0.362098	0.0081641	0.830399	0.161437
Seg 3	5041.84	40.33	2.31891	0.0170812	1.93973	0.362098	0.00633	0.830771	0.162899
Seg 4	5062.81	40.33	2.31408	0.0121236	1.93986	0.362098	0.00450034	0.831122	0.164378
Seg 5	5083.8	40.33	2.30929	0.00719453	1.93999	0.362098	0.00267512	0.831451	0.165873
Seg 6	5104.81	40.33	2.30452	0.00229396	1.94013	0.362097	0.000854377	0.831759	0.167387
Seg 7	5125.85	40.33	2.3019	0	1.9398	0.362098	0	0.831824	0.168176
Seg 8	5146.88	40.33	2.30118	0	1.93908	0.362098	0	0.83173	0.16827
Seg 9	5167.92	40.33	2.30045	0	1.93835	0.362098	0	0.831673	0.168327
Seg 10	5188.96	40.33	2.29972	0	1.93763	0.362098	0	0.831619	0.168381
Seg 11	5210	40.33	2.299	0	1.9369	0.362098	0	0.831564	0.168436
Seg 12	5231.04	40.33	2.29828	0	1.93618	0.362098	0	0.83151	0.16849
Seg 13	5252.09	40.33	2.29755	0	1.93545	0.362098	0	0.831455	0.168545
Seg 14	5273.14	40.33	2.29683	0	1.93473	0.362098	0	0.8314	0.1686
Seg 15	5295.18	40.33	2.29607	0	1.93397	0.362098	0	0.831343	0.168657



27.2246   	5000      	-         	1163.51   	1011.74   	312.757   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.3152	0.0269388	1.92824	0.360018	0.0116356	0.832863	0.155502
Seg 1	5000	40.33	2.3152	0.026938	1.92824	0.360018	0.00999972	0.830042	0.159958
Seg 2	5020.83	40.33	2.31035	0.0219587	1.92837	0.360018	0.00816433	0.830361	0.161475
Seg 3	5041.69	40.33	2.30554	0.0170198	1.9285	0.360017	0.00633863	0.830723	0.162938
Seg 4	5062.57	40.33	2.30076	0.0121091	1.92863	0.360017	0.00451731	0.831066	0.164417
Seg 5	5083.48	40.33	2.296	0.00722661	1.92876	0.360017	0.00270038	0.831386	0.165913
Seg 6	5104.42	40.33	2.29128	0.00237215	1.92889	0.360016	0.000887878	0.831685	0.167428
Seg 7	5125.37	40.33	2.28861	0	1.92859	0.360018	0	0.831754	0.168246
Seg 8	5146.33	40.33	2.28789	0	1.92787	0.360018	0	0.831658	0.168342
Seg 9	5167.29	40.33	2.28717	0	1.92715	0.360018	0	0.831602	0.168398
Seg 10	5188.25	40.33	2.28645	0	1.92643	0.360018	0	0.831547	0.168453
Seg 11	5209.21	40.33	2.28573	0	1.92571	0.360018	0	0.831493	0.168507
Seg 12	5230.18	40.33	2.28501	0	1.925	0.360018	0	0.831439	0.168561
Seg 13	5251.15	40.33	2.2843	0	1.92428	0.360018	0	0.831384	0.168616
Seg 14	5272.12	40.33	2.28358	0	1.92356	0.360018	0	0.83133	0.16867
Seg 15	5294.07	40.33	2.28283	0	1.92281	0.360018	0	0.831273	0.168727



28.2246   	5000      	-         	1156.75   	1005.87   	310.956   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.30176	0.0267822	1.91704	0.357945	0.0116355	0.832856	0.155509
Seg 1	5000	40.33	2.30176	0.0267814	1.91704	0.357945	0.00999143	0.830012	0.159996
Seg 2	5020.75	40.33	2.29696	0.0218497	1.91717	0.357944	0.00816443	0.830321	0.161514
Seg 3	5041.53	40.33	2.2922	0.0169578	1.91729	0.357944	0.00634706	0.830675	0.162978
Seg 4	5062.33	40.33	2.28746	0.0120937	1.91742	0.357944	0.00453404	0.831008	0.164458
Seg 5	5083.16	40.33	2.28275	0.00725727	1.91755	0.357944	0.00272533	0.83132	0.165955
Seg 6	5104.02	40.33	2.27807	0.00244849	1.91768	0.357943	0.000921002	0.831609	0.16747
Seg 7	5124.9	40.33	2.27534	0	1.9174	0.357945	0	0.831682	0.168318
Seg 8	5145.78	40.33	2.27463	0	1.91669	0.357945	0	0.831585	0.168415
Seg 9	5166.66	40.33	2.27392	0	1.91597	0.357945	0	0.831528	0.168472
Seg 10	5187.54	40.33	2.27321	0	1.91526	0.357945	0	0.831474	0.168526
Seg 11	5208.43	40.33	2.2725	0	1.91455	0.357945	0	0.83142	0.16858
Seg 12	5229.32	40.33	2.27179	0	1.91384	0.357945	0	0.831366	0.168634
Seg 13	5250.21	40.33	2.27107	0	1.91313	0.357945	0	0.831311	0.168689
Seg 14	5271.1	40.33	2.27036	0	1.91242	0.357945	0	0.831257	0.168743
Seg 15	5292.97	40.33	2.26962	0	1.91168	0.357945	0	0.8312	0.1688



29.2246   	5000      	-         	1150      	1000      	309.162   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.28836	0.026626	1.90586	0.355879	0.0116354	0.832848	0.155517
Seg 1	5000	40.33	2.28836	0.0266253	1.90586	0.355879	0.00998306	0.829981	0.160036
Seg 2	5020.67	40.33	2.2836	0.0217406	1.90598	0.355879	0.00816439	0.83028	0.161556
Seg 3	5041.37	40.33	2.27889	0.0168952	1.90611	0.355879	0.00635532	0.830624	0.16302
Seg 4	5062.1	40.33	2.27419	0.0120773	1.90624	0.355879	0.00455052	0.830949	0.164501
Seg 5	5082.85	40.33	2.26953	0.00728661	1.90637	0.355879	0.00275	0.831251	0.165999
Seg 6	5103.64	40.33	2.26489	0.00252312	1.90649	0.355878	0.000953803	0.831532	0.167514
Seg 7	5124.43	40.33	2.26211	0	1.90623	0.355879	0	0.831608	0.168392
Seg 8	5145.24	40.33	2.26141	0	1.90553	0.355879	0	0.831509	0.168491
Seg 9	5166.04	40.33	2.2607	0	1.90482	0.355879	0	0.831453	0.168547
Seg 10	5186.85	40.33	2.26	0	1.90412	0.355879	0	0.831399	0.168601
Seg 11	5207.66	40.33	2.25929	0	1.90341	0.355879	0	0.831345	0.168655
Seg 12	5228.47	40.33	2.25859	0	1.90271	0.355879	0	0.831291	0.168709
Seg 13	5249.28	40.33	2.25788	0	1.902	0.355879	0	0.831237	0.168763
Seg 14	5270.1	40.33	2.25718	0	1.9013	0.355879	0	0.831182	0.168818
Seg 15	5291.87	40.33	2.25644	0	1.90056	0.355879	0	0.831126	0.168874



30.2246   	5000      	-         	1143.27   	994.146   	307.374   	
Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	5000	40.33	2.27499	0.0264702	1.8947	0.353821	0.0116353	0.832838	0.155526
Seg 1	5000	40.33	2.27499	0.0264694	1.8947	0.353821	0.00997462	0.829949	0.160077
