 % Reservoir Output 
 % Unit for Total Component: B.O. ~ lb/day || Compositional ~ mol/day 

time	pres	temp	comp0	comp1	comp2	comp3	comp4	comp5	comp6	comp7	comp8	comp9	comp10	comp11	comp12	min0	min1	min2	min3	min4	min5	min6	min7	
day	psi	F	**	**	**	**	**	**	**	**	**	**	**	**	**	
   30.1077	   519.469	       582	183.995	30679.6	0.00389194	4.71276e-005	0.260923	0.264644	5.47069	15.379	1.88594	5.19342	0.000146461	1.06796e-005	9.63197e-006	41248.8	63219.6	172563	281030	99113	45818.4	64025.4	222156	
   30.1866	   519.117	       582	184.505	30673	0.00390164	4.85738e-005	0.261013	0.264603	5.46953	15.3813	1.88713	5.20698	0.00014656	1.06709e-005	9.62899e-006	41248.8	63219.6	172563	281030	99113	45818.4	64025.4	222156	
   30.3282	   519.673	       582	185.433	30661	0.00391084	5.01128e-005	0.261167	0.264529	5.46743	15.3853	1.88923	5.23117	0.00014658	1.06469e-005	9.66715e-006	41248.8	63219.6	172563	281030	99113	45818.4	64025.4	222156	
   30.4967	   520.871	       582	186.514	30646.6	0.00391512	4.80836e-005	0.261348	0.264434	5.46489	15.3899	1.89169	5.2598	0.000146468	1.06112e-005	9.74385e-006	41248.8	63219.6	172563	281030	99113	45818.4	64025.4	222156	
   30.6127	   520.873	       582	187.246	30636.6	0.0039227	4.67484e-005	0.261466	0.264369	5.46314	15.393	1.89338	5.27942	0.000146453	1.05906e-005	9.76804e-006	41248.8	63219.6	172563	281030	99113	45818.4	64025.4	222156	
   30.7355	   520.508	       582	188.019	30626.1	0.00393473	4.63509e-005	0.261633	0.264302	5.4613	15.3966	1.89524	5.30086	0.000146599	1.0576e-005	9.78042e-006	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   30.8811	   519.896	       582	188.954	30613.7	0.00395308	4.77657e-005	0.261811	0.264226	5.45913	15.4008	1.89743	5.32612	0.000146753	1.05571e-005	9.78775e-006	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   31.0623	   519.601	       582	190.152	30598.4	0.00397444	5.08855e-005	0.262013	0.264132	5.45644	15.4061	1.90012	5.35731	0.000146832	1.05275e-005	9.80778e-006	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   31.3053	   521.163	       582	191.727	30577.4	0.00398605	4.80832e-005	0.26228	0.263996	5.45276	15.4128	1.90366	5.39884	0.00014659	1.04686e-005	9.92245e-006	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   31.4353	   521.093	       582	192.561	30566.2	0.0039958	4.71529e-005	0.262466	0.263924	5.45079	15.4166	1.90564	5.42177	0.000146745	1.04533e-005	9.94347e-006	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   31.5691	   520.666	       582	193.422	30554.7	0.00401021	4.76099e-005	0.26264	0.263852	5.44878	15.4205	1.90765	5.44519	0.000146894	1.04366e-005	9.95209e-006	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   31.7272	   520.003	       582	194.464	30541.2	0.00403112	5.03905e-005	0.262824	0.263771	5.44642	15.4251	1.91001	5.47266	0.000147052	1.04159e-005	9.95444e-006	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   31.9249	   521.126	       582	195.765	30524.1	0.00404101	5.04242e-005	0.263049	0.263663	5.44342	15.4307	1.91292	5.5068	0.00014694	1.03733e-005	1.00262e-005	41248.8	63219.6	172563	281030	99112.9	45818.4	64025.4	222156	
   32.0739	   521.755	       582	196.731	30511.1	0.00404755	4.86637e-005	0.26321	0.263579	5.44114	15.4348	1.91508	5.53238	0.00014689	1.03446e-005	1.00806e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   32.1944	   521.608	       582	197.505	30500.6	0.00405701	4.77758e-005	0.263379	0.263512	5.4393	15.4384	1.9169	5.55372	0.000147025	1.03298e-005	1.00995e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   32.3269	   521.147	       582	198.359	30489.1	0.00407174	4.82534e-005	0.263551	0.263441	5.43728	15.4423	1.91889	5.57703	0.000147162	1.03125e-005	1.01074e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   32.4867	   520.456	       582	199.415	30475.4	0.00409331	5.1167e-005	0.263735	0.263358	5.43488	15.447	1.92126	5.60492	0.000147309	1.02906e-005	1.01089e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   32.6878	    521.67	       582	200.744	30457.9	0.0041026	5.08873e-005	0.263964	0.263248	5.4318	15.4527	1.92421	5.63983	0.000147161	1.0245e-005	1.01855e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   32.8313	   522.214	       582	201.68	30445.2	0.00410904	4.91623e-005	0.264119	0.263167	5.42959	15.4567	1.92628	5.6646	0.00014711	1.02169e-005	1.02376e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
    32.951	   522.048	       582	202.454	30434.7	0.0041186	4.82943e-005	0.264288	0.2631	5.42775	15.4602	1.92809	5.6859	0.000147239	1.02019e-005	1.02554e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   33.0836	   521.577	       582	203.315	30423.1	0.0041335	4.88205e-005	0.264459	0.263028	5.42572	15.4641	1.93007	5.70935	0.00014737	1.0184e-005	1.02626e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   33.2441	   520.877	       582	204.382	30409.3	0.00415531	5.18405e-005	0.264644	0.262945	5.42329	15.4689	1.93245	5.7375	0.000147513	1.01614e-005	1.02632e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   33.4465	   522.228	       582	205.727	30391.4	0.00416368	5.11379e-005	0.264877	0.262833	5.42016	15.4747	1.9354	5.77283	0.000147338	1.01138e-005	1.03484e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   33.5825	   522.675	       582	206.62	30379.3	0.00417021	4.94994e-005	0.265024	0.262756	5.41804	15.4785	1.93736	5.79642	0.000147292	1.00873e-005	1.03934e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   33.7008	   522.488	       582	207.391	30368.9	0.00418005	4.86943e-005	0.265192	0.26269	5.41621	15.482	1.93914	5.81759	0.000147416	1.0072e-005	1.041e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   33.8333	   522.008	       582	208.257	30357.2	0.00419531	4.93196e-005	0.265365	0.262618	5.41416	15.4859	1.94111	5.84114	0.000147544	1.00538e-005	1.04168e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   33.9942	     521.3	       582	209.334	30343.2	0.00421755	5.25035e-005	0.265551	0.262534	5.41171	15.4907	1.94349	5.86953	0.000147683	1.00306e-005	1.04166e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   34.1978	   522.766	       582	210.694	30325.1	0.00422522	5.14624e-005	0.265786	0.262421	5.40853	15.4965	1.94645	5.90524	0.000147486	9.98127e-006	1.05086e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   34.3277	   523.129	       582	211.552	30313.4	0.00423188	4.98967e-005	0.265928	0.262346	5.40649	15.5002	1.94831	5.9279	0.000147442	9.95585e-006	1.055e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   34.4449	   522.923	       582	212.322	30303	0.00424203	4.91553e-005	0.266096	0.262281	5.40466	15.5037	1.95007	5.94899	0.000147562	9.9404e-006	1.05657e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   34.5773	   522.432	       582	213.194	30291.2	0.00425769	4.98891e-005	0.266269	0.262209	5.4026	15.5076	1.95204	5.97266	0.000147687	9.92179e-006	1.05718e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   34.7389	   521.716	       582	214.282	30277	0.00428042	5.32577e-005	0.266457	0.262125	5.40012	15.5125	1.95442	6.00131	0.000147823	9.8981e-006	1.05706e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   34.9437	     523.3	       582	215.657	30258.6	0.00428732	5.18523e-005	0.266695	0.262009	5.39689	15.5183	1.95738	6.03742	0.000147604	9.84699e-006	1.06702e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   35.0678	   523.578	       582	216.483	30247.4	0.0042941	5.03513e-005	0.266832	0.261938	5.39493	15.5218	1.95915	6.05919	0.00014756	9.8226e-006	1.07078e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
    35.184	   523.349	       582	217.251	30236.9	0.0043046	4.96778e-005	0.266999	0.261873	5.39309	15.5253	1.96089	6.08021	0.00014768	9.80703e-006	1.07224e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   35.3166	   522.846	       582	218.131	30225.1	0.00432072	5.05367e-005	0.267173	0.261801	5.39102	15.5293	1.96286	6.10404	0.000147802	9.78802e-006	1.07277e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   35.4791	   522.119	       582	219.233	30210.7	0.004344	5.41239e-005	0.267363	0.261717	5.3885	15.5342	1.96524	6.133	0.000147935	9.76377e-006	1.07253e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   35.6856	   523.841	       582	220.627	30192	0.00434999	5.22752e-005	0.267605	0.261599	5.38522	15.5401	1.96822	6.1696	0.000147692	9.7107e-006	1.08338e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   35.8038	   524.023	       582	221.419	30181.2	0.00435653	5.08382e-005	0.267779	0.261531	5.38333	15.5437	1.96999	6.19115	0.00014779	9.69378e-006	1.0866e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   35.9191	   523.765	       582	222.186	30170.7	0.00436745	5.02482e-005	0.267938	0.261466	5.3815	15.5472	1.9717	6.21205	0.000147883	9.67676e-006	1.08792e-005	41248.8	63219.6	172562	281030	99112.9	45818.4	64025.4	222156	
   36.0524	   523.245	       582	223.077	30158.7	0.00438416	5.12697e-005	0.268108	0.261394	5.37939	15.5512	1.97366	6.23607	0.000147983	9.6562e-006	1.08834e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   36.1344	   522.884	       582	223.63	30151.4	0.00439478	5.27287e-005	0.268207	0.26135	5.37811	15.5537	1.97487	6.2508	0.000148059	9.64485e-006	1.08761e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   36.2741	   523.301	       582	224.581	30138.8	0.0044053	5.44537e-005	0.268367	0.261275	5.3759	15.5578	1.9769	6.27575	0.000148035	9.61708e-006	1.09108e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   36.4438	   524.445	       582	225.73	30123.2	0.00441086	5.23599e-005	0.268559	0.261176	5.37317	15.5627	1.97932	6.30591	0.000147851	9.57513e-006	1.09977e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   36.5559	   524.428	       582	226.483	30112.8	0.00441882	5.1086e-005	0.26872	0.261112	5.37136	15.566	1.98099	6.32641	0.000147932	9.55822e-006	1.10227e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
    36.674	   524.075	       582	227.274	30102.1	0.00443162	5.08376e-005	0.26888	0.261046	5.36947	15.5696	1.98274	6.34789	0.000148015	9.53975e-006	1.10332e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   36.8141	   523.482	       582	228.22	30089.4	0.00445066	5.25409e-005	0.269053	0.26097	5.36725	15.5739	1.98479	6.37323	0.000148107	9.51706e-006	1.1035e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
    36.989	   523.548	       582	229.417	30073.5	0.00446859	5.49225e-005	0.269258	0.260876	5.36448	15.5791	1.98733	6.40469	0.000148056	9.47971e-006	1.10651e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   37.1009	   524.806	       582	230.184	30063.1	0.00446802	5.39342e-005	0.269387	0.260811	5.36266	15.5823	1.98893	6.42472	0.00014798	9.45532e-006	1.11308e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   37.1931	   525.022	       582	230.812	30054.5	0.00447179	5.25494e-005	0.26949	0.260757	5.36116	15.5849	1.99024	6.44119	0.000147931	9.43619e-006	1.11617e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   37.2925	   524.858	       582	231.483	30045.3	0.00447992	5.14379e-005	0.269633	0.260699	5.35954	15.588	1.99172	6.45943	0.000148003	9.42107e-006	1.11773e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   37.4098	   524.437	       582	232.273	30034.5	0.00449371	5.13802e-005	0.26979	0.260633	5.35765	15.5915	1.99344	6.48087	0.000148081	9.40214e-006	1.11852e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   37.5544	   523.786	       582	233.256	30021.3	0.00451441	5.35131e-005	0.269967	0.260556	5.35535	15.5959	1.99556	6.50713	0.000148169	9.37795e-006	1.11855e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   37.7377	   524.318	       582	234.517	30004.5	0.00452943	5.48099e-005	0.270186	0.260454	5.35239	15.6014	1.9982	6.54027	0.000148027	9.33328e-006	1.12387e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   37.9095	   525.187	       582	235.695	29988.4	0.00453827	5.27431e-005	0.270384	0.260354	5.34958	15.6063	2.00064	6.57113	0.000147857	9.29088e-006	1.13201e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   38.0265	   525.075	       582	236.495	29977.5	0.00454839	5.18349e-005	0.270555	0.260287	5.34767	15.6099	2.00237	6.59277	0.000147947	9.27289e-006	1.1341e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   38.1512	   524.656	       582	237.346	29965.9	0.00456341	5.22912e-005	0.270724	0.260217	5.34565	15.6137	2.00421	6.61569	0.000148038	9.25305e-006	1.13475e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   38.3003	   524.007	       582	238.376	29952.3	0.00458498	5.51471e-005	0.270907	0.260138	5.34326	15.6183	2.00638	6.64292	0.000148138	9.22865e-006	1.13442e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   38.4879	   525.162	       582	239.679	29934.7	0.00459445	5.48972e-005	0.271135	0.260031	5.34018	15.6239	2.00907	6.677	0.000147932	9.17994e-006	1.14247e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   38.6204	   525.654	       582	240.594	29922.2	0.00460134	5.3261e-005	0.271288	0.259953	5.33799	15.6277	2.01094	6.70092	0.000147843	9.15027e-006	1.148e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   38.7318	   525.504	       582	241.36	29911.7	0.00461134	5.2408e-005	0.271452	0.259888	5.33616	15.6311	2.01259	6.72164	0.000147929	9.13309e-006	1.14989e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   38.8553	   525.073	       582	242.209	29900.2	0.00462664	5.29219e-005	0.271621	0.259819	5.33414	15.6349	2.0144	6.74449	0.000148017	9.11315e-006	1.15044e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
    39.005	   524.413	       582	243.249	29886.3	0.00464869	5.59161e-005	0.271806	0.259739	5.33172	15.6396	2.01658	6.77197	0.000148114	9.08827e-006	1.15e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   39.1941	   525.645	       582	244.569	29868.4	0.00465768	5.54059e-005	0.272038	0.25963	5.32859	15.6452	2.01928	6.80652	0.000147888	9.03782e-006	1.15894e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   39.3217	   526.067	       582	245.456	29856.3	0.00466462	5.38228e-005	0.272187	0.259554	5.32646	15.6489	2.02108	6.8297	0.000147804	9.0092e-006	1.16394e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   39.4321	   525.901	       582	246.22	29845.8	0.00467484	5.30133e-005	0.272351	0.25949	5.32462	15.6523	2.02271	6.85035	0.000147887	8.99189e-006	1.16574e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   39.5555	   525.463	       582	247.074	29834.2	0.00469043	5.36085e-005	0.272522	0.259421	5.32259	15.6561	2.02451	6.8733	0.000147973	8.97165e-006	1.1662e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   39.7054	   524.796	       582	248.123	29820.2	0.00471285	5.67495e-005	0.272708	0.25934	5.32014	15.6608	2.02669	6.90099	0.000148067	8.94634e-006	1.16562e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   39.8952	    526.13	       582	249.455	29802	0.00472105	5.59118e-005	0.272943	0.25923	5.31697	15.6664	2.0294	6.93586	0.000147822	8.89436e-006	1.17529e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
        40	   526.502	       582	250.189	29792	0.00472603	5.45951e-005	0.273067	0.259167	5.3152	15.6695	2.03087	6.95502	0.000147763	8.87158e-006	1.17941e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   40.1018	   526.376	       582	250.899	29782.2	0.00473495	5.36781e-005	0.27322	0.259107	5.31349	15.6726	2.03237	6.97419	0.000147837	8.85544e-006	1.18121e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   40.2184	    525.98	       582	251.711	29771.1	0.00474934	5.39266e-005	0.273384	0.259041	5.31155	15.6762	2.03408	6.99601	0.000147913	8.83596e-006	1.18181e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   40.3607	   525.355	       582	252.709	29757.6	0.0047705	5.64731e-005	0.273566	0.258963	5.3092	15.6807	2.03614	7.02249	0.000147997	8.81136e-006	1.18137e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   40.5408	   526.214	       582	253.979	29740.4	0.00478229	5.69492e-005	0.273792	0.25886	5.30618	15.6861	2.03872	7.05581	0.000147808	8.76391e-006	1.18839e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   40.6827	   526.836	       582	254.979	29726.6	0.00478972	5.52035e-005	0.273962	0.258775	5.30377	15.6903	2.04071	7.08192	0.000147682	8.72942e-006	1.19496e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   40.7925	   526.714	       582	255.751	29716	0.00479971	5.42959e-005	0.274128	0.25871	5.30191	15.6937	2.04233	7.10271	0.000147754	8.71131e-006	1.19721e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   40.9121	    526.31	       582	256.591	29704.5	0.00481482	5.47176e-005	0.274297	0.258642	5.2999	15.6974	2.04408	7.12523	0.000147828	8.69085e-006	1.19772e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   41.0561	   525.679	       582	257.609	29690.8	0.00483655	5.75502e-005	0.274481	0.258563	5.29751	15.7019	2.04616	7.15217	0.000147909	8.66557e-006	1.19707e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   41.2377	   526.759	       582	258.9	29673.2	0.00484634	5.74125e-005	0.274711	0.258457	5.29442	15.7074	2.04875	7.18596	0.000147685	8.61573e-006	1.20527e-005	41248.8	63219.6	172562	281030	99112.8	45818.4	64025.4	222156	
   41.3665	   527.233	       582	259.815	29660.5	0.00485334	5.57902e-005	0.274866	0.25838	5.29222	15.7112	2.05056	7.2098	0.000147579	8.585e-006	1.21113e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   41.4741	   527.089	       582	260.577	29650	0.00486344	5.49253e-005	0.27503	0.258316	5.29038	15.7146	2.05214	7.23029	0.000147648	8.56695e-006	1.21309e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   41.5933	   526.677	       582	261.42	29638.4	0.00487882	5.54168e-005	0.275199	0.258247	5.28836	15.7183	2.05387	7.25286	0.000147718	8.54619e-006	1.2135e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   41.7377	    526.04	       582	262.448	29624.6	0.00490093	5.83881e-005	0.275385	0.258168	5.28594	15.7228	2.05596	7.28002	0.000147795	8.52043e-006	1.2127e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   41.9201	   527.221	       582	263.753	29606.7	0.00490989	5.79155e-005	0.275618	0.258061	5.2828	15.7283	2.05855	7.31417	0.000147548	8.46884e-006	1.2219e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   42.0428	   527.616	       582	264.63	29594.6	0.00491687	5.63539e-005	0.275767	0.257986	5.28068	15.732	2.06027	7.337	0.00014745	8.43959e-006	1.22711e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   42.1491	   527.456	       582	265.388	29584.1	0.00492716	5.55305e-005	0.27593	0.257923	5.27884	15.7353	2.06183	7.35737	0.000147515	8.42145e-006	1.22895e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
    42.268	   527.037	       582	266.235	29572.4	0.00494283	5.60968e-005	0.2761	0.257854	5.27681	15.739	2.06356	7.38002	0.000147582	8.40039e-006	1.22926e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   42.4124	   526.396	       582	267.271	29558.5	0.0049653	5.92026e-005	0.276287	0.257775	5.27437	15.7436	2.06565	7.40735	0.000147656	8.37419e-006	1.22832e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   42.5953	   527.667	       582	268.589	29540.3	0.00497355	5.84266e-005	0.276523	0.257665	5.27119	15.7491	2.06824	7.44179	0.00014739	8.32109e-006	1.23826e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   42.7126	   527.991	       582	269.433	29528.6	0.00498057	5.69186e-005	0.276667	0.257593	5.26914	15.7526	2.06988	7.46376	0.000147297	8.29305e-006	1.2431e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   42.8177	   527.816	       582	270.188	29518.1	0.00499109	5.61418e-005	0.276829	0.25753	5.26731	15.7559	2.07142	7.48402	0.000147359	8.27482e-006	1.24482e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   42.9362	    527.39	       582	271.039	29506.4	0.00500709	5.67924e-005	0.277	0.257462	5.26527	15.7597	2.07315	7.50674	0.000147423	8.25346e-006	1.24503e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   43.0807	   526.745	       582	272.083	29492.3	0.00502996	6.00455e-005	0.277189	0.257382	5.26281	15.7643	2.07523	7.53425	0.000147494	8.22684e-006	1.24395e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   43.2641	   528.102	       582	273.412	29473.9	0.00503751	5.89677e-005	0.277428	0.257271	5.25958	15.7698	2.07783	7.56898	0.000147208	8.17223e-006	1.25466e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   43.3765	   528.357	       582	274.227	29462.6	0.00504461	5.75087e-005	0.277567	0.257201	5.2576	15.7732	2.0794	7.59016	0.00014712	8.14528e-006	1.25915e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   43.4805	   528.166	       582	274.979	29452.1	0.00505539	5.67824e-005	0.277729	0.257139	5.25577	15.7765	2.08092	7.61032	0.000147179	8.12695e-006	1.26074e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   43.5987	   527.732	       582	275.835	29440.3	0.00507175	5.75288e-005	0.277902	0.25707	5.25371	15.7802	2.08264	7.63314	0.000147241	8.1053e-006	1.26084e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   43.7435	   527.082	       582	276.888	29426.1	0.00509507	6.09499e-005	0.278092	0.256989	5.25122	15.7848	2.08472	7.66086	0.000147309	8.07822e-006	1.25959e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   43.9275	   528.533	       582	278.232	29407.4	0.00510185	5.953e-005	0.278334	0.256877	5.24795	15.7904	2.08732	7.69592	0.000147002	8.02199e-006	1.27119e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
    44.035	   528.716	       582	279.017	29396.4	0.00510904	5.81185e-005	0.278468	0.25681	5.24604	15.7936	2.08882	7.71631	0.000146919	7.99615e-006	1.27529e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   44.1379	   528.505	       582	279.767	29386	0.00512013	5.74521e-005	0.27863	0.256747	5.24421	15.7969	2.09033	7.7364	0.000146976	7.97773e-006	1.27673e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   44.2562	   528.062	       582	280.629	29374.1	0.00513692	5.83173e-005	0.278804	0.256678	5.24213	15.8007	2.09204	7.75935	0.000147035	7.95573e-006	1.27669e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   44.4015	   527.404	       582	281.694	29359.6	0.00516079	6.19473e-005	0.278997	0.256597	5.23961	15.8053	2.09414	7.78736	0.000147101	7.92815e-006	1.27524e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   44.5867	   528.967	       582	283.056	29340.6	0.00516665	6.00992e-005	0.279242	0.256482	5.23628	15.8109	2.09674	7.82285	0.000146771	7.87001e-006	1.28793e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   44.6891	   529.068	       582	283.809	29330	0.00517363	5.87379e-005	0.279408	0.256418	5.23444	15.8142	2.09824	7.84298	0.00014681	7.85075e-006	1.29147e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   44.7911	   528.831	       582	284.558	29319.6	0.00518514	5.81514e-005	0.279564	0.256356	5.23261	15.8174	2.09973	7.86296	0.000146847	7.83122e-006	1.29271e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   44.9098	   528.374	       582	285.429	29307.5	0.00520251	5.91804e-005	0.279735	0.256286	5.23051	15.8212	2.10145	7.88609	0.000146887	7.8079e-006	1.29249e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   45.0564	   527.837	       582	286.512	29292.8	0.0052256	6.2705e-005	0.279929	0.256203	5.22794	15.8259	2.10356	7.9145	0.000146907	7.77731e-006	1.29156e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   45.2466	   529.334	       582	287.92	29273	0.00523272	6.05008e-005	0.28018	0.256084	5.22448	15.8317	2.10622	7.95114	0.000146536	7.71554e-006	1.30489e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   45.3488	   529.356	       582	288.677	29262.4	0.00524063	5.92555e-005	0.280345	0.25602	5.22262	15.8349	2.10772	7.97135	0.000146572	7.69598e-006	1.30795e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   45.4529	    529.08	       582	289.447	29251.7	0.00525317	5.8945e-005	0.280505	0.255956	5.22074	15.8382	2.10923	7.99186	0.000146607	7.67572e-006	1.30884e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   45.5752	   528.589	       582	290.352	29239.2	0.00527174	6.04732e-005	0.28068	0.255884	5.21856	15.8422	2.111	8.01582	0.000146646	7.65142e-006	1.3082e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
