Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	108.626	1.55204	0.531279	1.02076	4.87045e-006	0.34231	0.657687	3.13809e-006		0.948865	0.0420036	0.0026518	0.00647921	0	0.0796231	0.167599	0.215073	0.537705	0	
Seg 1	304.046	109.412	1.53714	0.515331	1.0218	4.87118e-006	0.335253	0.664744	3.16899e-006		0.948766	0.0420131	0.00267833	0.006543	0	0.0805341	0.167467	0.21485	0.537149	0	
Seg 2	308.124	110.18	1.52245	0.499596	1.02285	4.8719e-006	0.328153	0.671844	3.20004e-006		0.948676	0.0420148	0.00270418	0.00660505	0	0.0814541	0.167335	0.214625	0.536586	0	
Seg 3	312.236	110.929	1.50796	0.484065	1.02389	4.87259e-006	0.321007	0.678989	3.23126e-006		0.948598	0.0420079	0.00272923	0.00666512	0	0.0823833	0.167201	0.214398	0.536017	0	
Seg 4	316.38	111.658	1.49365	0.468728	1.02492	4.87327e-006	0.313813	0.686183	3.26265e-006		0.948532	0.0419917	0.00275337	0.00672295	0	0.0833222	0.167067	0.214168	0.535443	0	
Seg 5	320.558	112.365	1.47953	0.453577	1.02595	4.87392e-006	0.306569	0.693428	3.29424e-006		0.94848	0.0419655	0.00277649	0.00677824	0	0.0842713	0.166932	0.213935	0.534862	0	
Seg 6	324.77	113.048	1.46557	0.438601	1.02696	4.87455e-006	0.29927	0.700727	3.32604e-006		0.948443	0.0419282	0.00279847	0.0068307	0	0.085231	0.166795	0.2137	0.534274	0	
Seg 7	329.017	113.705	1.45177	0.423791	1.02797	4.87515e-006	0.291914	0.708083	3.35808e-006		0.948422	0.0418791	0.00281917	0.00687999	0	0.0862019	0.166657	0.213462	0.533678	0	
Seg 8	333.297	114.335	1.43811	0.40914	1.02897	4.87572e-006	0.284497	0.715499	3.39036e-006		0.948419	0.0418172	0.00283844	0.00692577	0	0.0871846	0.166518	0.213221	0.533076	0	
Seg 9	337.612	114.934	1.42459	0.394635	1.02995	4.87627e-006	0.277016	0.72298	3.42292e-006		0.948435	0.0417413	0.00285614	0.00696765	0	0.0881796	0.166378	0.212977	0.532466	0	
Seg 10	342.09	115.5	1.41075	0.379807	1.03094	4.87677e-006	0.269223	0.730774	3.45686e-006		0.948485	0.0416393	0.00287155	0.00700386	0	0.0892206	0.166231	0.212722	0.531827	0	
Seg 11	346.602	116.032	1.39705	0.36513	1.03191	4.87725e-006	0.261358	0.738638	3.49111e-006		0.948558	0.0415214	0.00288507	0.00703539	0	0.0902752	0.166083	0.212463	0.531179	0	
Seg 12	351.151	116.524	1.38347	0.350594	1.03287	4.87768e-006	0.253417	0.746579	3.5257e-006		0.948655	0.0413866	0.00289649	0.00706178	0	0.0913443	0.165933	0.2122	0.530522	0	
Seg 13	355.737	116.976	1.36999	0.336189	1.0338	4.87808e-006	0.245395	0.754602	3.56066e-006		0.948778	0.0412335	0.00290564	0.00708255	0	0.0924289	0.165782	0.211934	0.529856	0	
Seg 14	360.359	117.383	1.35662	0.321903	1.03471	4.87842e-006	0.237283	0.762713	3.59602e-006		0.94893	0.0410607	0.00291229	0.0070972	0	0.0935299	0.165628	0.211663	0.529179	0	
Seg 15	365.019	117.741	1.34332	0.307725	1.03559	4.87872e-006	0.229077	0.770919	3.63183e-006		0.949112	0.0408666	0.00291623	0.00710517	0	0.0946484	0.165472	0.211388	0.528492	0	
Seg 16	369.718	118.048	1.3301	0.293644	1.03645	4.87897e-006	0.220769	0.779228	3.66813e-006		0.949327	0.0406498	0.00291722	0.00710592	0	0.0957855	0.165313	0.211109	0.527793	0	
Seg 17	374.455	118.297	1.31693	0.279649	1.03727	4.87916e-006	0.21235	0.787647	3.70495e-006		0.949578	0.0404085	0.00291503	0.00709885	0	0.0969426	0.165152	0.210824	0.527082	0	
Seg 18	379.232	118.486	1.3038	0.265728	1.03806	4.87929e-006	0.203811	0.796185	3.74237e-006		0.949866	0.0401411	0.0029094	0.00708334	0	0.0981211	0.164987	0.210534	0.526357	0	
Seg 19	384.05	118.608	1.29069	0.251869	1.03882	4.87935e-006	0.195143	0.804853	3.78042e-006		0.950195	0.0398457	0.00290008	0.00705877	0	0.0993226	0.16482	0.210239	0.525619	0	
Seg 20	384.327	118.659	1.29009	0.251195	1.03889	4.8794e-006	0.194711	0.805285	3.78222e-006		0.950183	0.0398505	0.00290219	0.00706384	0	0.0993819	0.164811	0.210225	0.525583	0	
Seg 21	384.604	118.658	1.28932	0.250389	1.03893	4.8794e-006	0.194202	0.805794	3.78447e-006		0.950207	0.03983	0.0029012	0.00706133	0	0.0994526	0.164801	0.210207	0.525539	0	
Seg 22	384.881	118.658	1.28856	0.249586	1.03897	4.8794e-006	0.193694	0.806302	3.78672e-006		0.950231	0.0398096	0.00290023	0.00705884	0	0.0995233	0.164791	0.21019	0.525495	0	
Seg 23	385.158	118.657	1.28779	0.248784	1.039	4.8794e-006	0.193186	0.80681	3.78897e-006		0.950255	0.0397892	0.00289926	0.00705638	0	0.0995939	0.164781	0.210173	0.525452	0	


0.948865 0.0420036 0.0026518 0.00647921 0 0.0796231 0.167599 0.215073 0.537705 0 0.948766 0.0420131 0.00267833 0.006543 0 0.0805341 0.167467 0.21485 0.537149 0 0.948676 0.0420148 0.00270418 0.00660505 0 0.0814541 0.167335 0.214625 0.536586 0 0.948598 0.0420079 0.00272923 0.00666512 0 0.0823833 0.167201 0.214398 0.536017 0 0.948532 0.0419917 0.00275337 0.00672295 0 0.0833222 0.167067 0.214168 0.535443 0 0.94848 0.0419655 0.00277649 0.00677824 0 0.0842713 0.166932 0.213935 0.534862 0 0.948443 0.0419282 0.00279847 0.0068307 0 0.085231 0.166795 0.2137 0.534274 0 0.948422 0.0418791 0.00281917 0.00687999 0 0.0862019 0.166657 0.213462 0.533678 0 0.948419 0.0418172 0.00283844 0.00692577 0 0.0871846 0.166518 0.213221 0.533076 0 0.948435 0.0417413 0.00285614 0.00696765 0 0.0881796 0.166378 0.212977 0.532466 0 0.948485 0.0416393 0.00287155 0.00700386 0 0.0892206 0.166231 0.212722 0.531827 0 0.948558 0.0415214 0.00288507 0.00703539 0 0.0902752 0.166083 0.212463 0.531179 0 0.948655 0.0413866 0.00289649 0.00706178 0 0.0913443 0.165933 0.2122 0.530522 0 0.948778 0.0412335 0.00290564 0.00708255 0 0.0924289 0.165782 0.211934 0.529856 0 0.94893 0.0410607 0.00291229 0.0070972 0 0.0935299 0.165628 0.211663 0.529179 0 0.949112 0.0408666 0.00291623 0.00710517 0 0.0946484 0.165472 0.211388 0.528492 0 0.949327 0.0406498 0.00291722 0.00710592 0 0.0957855 0.165313 0.211109 0.527793 0 0.949578 0.0404085 0.00291503 0.00709885 0 0.0969426 0.165152 0.210824 0.527082 0 0.949866 0.0401411 0.0029094 0.00708334 0 0.0981211 0.164987 0.210534 0.526357 0 0.950195 0.0398457 0.00290008 0.00705877 0 0.0993226 0.16482 0.210239 0.525619 0 0.950183 0.0398505 0.00290219 0.00706384 0 0.0993819 0.164811 0.210225 0.525583 0 0.950207 0.03983 0.0029012 0.00706133 0 0.0994526 0.164801 0.210207 0.525539 0 0.950231 0.0398096 0.00290023 0.00705884 0 0.0995233 0.164791 0.21019 0.525495 0 0.950255 0.0397892 0.00289926 0.00705638 0 0.0995939 0.164781 0.210173 0.525452 0 20.6209   	300       	108.53    	2.55317   	895.483   	0.00430834	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	108.53	1.5134	0.509693	1.0037	4.82882e-006	0.336787	0.66321	3.19071e-006		0.948934	0.0419541	0.00264616	0.00646538	0	0.0796425	0.16761	0.215064	0.537683	0	
Seg 1	304.063	109.322	1.49885	0.494113	1.00474	4.82955e-006	0.329661	0.670336	3.22216e-006		0.948832	0.0419651	0.00267291	0.00652969	0	0.0805569	0.167478	0.21484	0.537124	0	
Seg 2	308.158	110.095	1.48451	0.478742	1.00577	4.83026e-006	0.322491	0.677506	3.25377e-006		0.94874	0.0419684	0.00269898	0.00659229	0	0.0814803	0.167345	0.214615	0.53656	0	
Seg 3	312.287	110.851	1.47037	0.46357	1.00679	4.83095e-006	0.315275	0.684722	3.28554e-006		0.94866	0.0419632	0.00272427	0.00665294	0	0.082413	0.167212	0.214386	0.535989	0	
Seg 4	316.45	111.586	1.45641	0.448589	1.00782	4.83163e-006	0.30801	0.691987	3.31749e-006		0.948591	0.0419487	0.00274866	0.00671138	0	0.0833555	0.167077	0.214156	0.535412	0	
Seg 5	320.647	112.299	1.44262	0.433789	1.00883	4.83228e-006	0.300694	0.699302	3.34965e-006		0.948537	0.0419241	0.00277205	0.00676731	0	0.0843082	0.16694	0.213922	0.534829	0	
Seg 6	324.878	112.988	1.429	0.419161	1.00984	4.83291e-006	0.293324	0.706672	3.38201e-006		0.948497	0.0418886	0.00279429	0.00682042	0	0.0852717	0.166803	0.213686	0.534239	0	
Seg 7	329.144	113.651	1.41554	0.404697	1.01084	4.83351e-006	0.285897	0.7141	3.41461e-006		0.948473	0.0418413	0.00281527	0.00687039	0	0.0862464	0.166665	0.213448	0.533642	0	
Seg 8	333.444	114.287	1.40221	0.390387	1.01182	4.83409e-006	0.278408	0.721589	3.44746e-006		0.948467	0.0417811	0.00283483	0.00691685	0	0.0872329	0.166525	0.213206	0.533037	0	
Seg 9	337.78	114.892	1.38902	0.376222	1.0128	4.83463e-006	0.270853	0.729143	3.48059e-006		0.948481	0.0417069	0.00285281	0.00695942	0	0.088232	0.166383	0.212961	0.532424	0	
Seg 10	342.273	115.464	1.37554	0.361761	1.01377	4.83514e-006	0.262995	0.737001	3.51508e-006		0.948528	0.041607	0.00286852	0.00699637	0	0.0892757	0.166236	0.212704	0.531784	0	
Seg 11	346.801	116.001	1.36219	0.347446	1.01474	4.83561e-006	0.255065	0.744931	3.54989e-006		0.948598	0.0414912	0.00288234	0.00702863	0	0.0903332	0.166088	0.212445	0.531134	0	
Seg 12	351.367	116.5	1.34895	0.333269	1.01568	4.83605e-006	0.247058	0.752939	3.58504e-006		0.948692	0.0413582	0.00289405	0.00705573	0	0.0914053	0.165937	0.212182	0.530476	0	
Seg 13	355.969	116.956	1.33582	0.319218	1.0166	4.83645e-006	0.238967	0.761029	3.62057e-006		0.948813	0.0412068	0.00290347	0.00707716	0	0.0924931	0.165784	0.211914	0.529808	0	
Seg 14	360.609	117.368	1.32279	0.305282	1.0175	4.8368e-006	0.230787	0.76921	3.65651e-006		0.948962	0.0410354	0.00291038	0.00709242	0	0.0935974	0.16563	0.211643	0.52913	0	
Seg 15	365.288	117.731	1.30983	0.291451	1.01838	4.8371e-006	0.22251	0.777486	3.69291e-006		0.949142	0.0408426	0.00291454	0.00710094	0	0.0947195	0.165473	0.211367	0.52844	0	
Seg 16	370.005	118.041	1.29694	0.277713	1.01922	4.83734e-006	0.21413	0.785867	3.72981e-006		0.949355	0.0406266	0.00291572	0.00710215	0	0.0958604	0.165313	0.211087	0.527739	0	
Seg 17	374.761	118.294	1.2841	0.264058	1.02004	4.83753e-006	0.205636	0.79436	3.76726e-006		0.949605	0.0403859	0.00291368	0.00709543	0	0.0970216	0.165151	0.210802	0.527026	0	
Seg 18	379.558	118.484	1.27129	0.250472	1.02082	4.83766e-006	0.197021	0.802975	3.8053e-006		0.949893	0.0401186	0.00290815	0.00708015	0	0.0982045	0.164986	0.210511	0.526299	0	
Seg 19	384.396	118.608	1.25851	0.236945	1.02156	4.83772e-006	0.188274	0.811722	3.84401e-006		0.950223	0.0398228	0.00289886	0.00705566	0	0.0994108	0.164817	0.210215	0.525558	0	
Seg 20	384.661	118.659	1.25796	0.236322	1.02163	4.83778e-006	0.187862	0.812135	3.84574e-006		0.95021	0.0398283	0.002901	0.00706082	0	0.0994672	0.164808	0.210201	0.525523	0	
Seg 21	384.927	118.658	1.25724	0.235571	1.02167	4.83778e-006	0.187371	0.812625	3.84793e-006		0.950233	0.0398087	0.00290006	0.00705842	0	0.099535	0.164799	0.210184	0.525482	0	
Seg 22	385.193	118.657	1.25653	0.234821	1.0217	4.83778e-006	0.186881	0.813115	3.85011e-006		0.950256	0.0397891	0.00289912	0.00705602	0	0.0996028	0.16479	0.210168	0.52544	0	
Seg 23	385.458	118.657	1.25582	0.234073	1.02174	4.83778e-006	0.186391	0.813605	3.8523e-006		0.950279	0.0397696	0.0028982	0.00705366	0	0.0996705	0.16478	0.210151	0.525398	0	


0.948934 0.0419541 0.00264616 0.00646538 0 0.0796425 0.16761 0.215064 0.537683 0 0.948832 0.0419651 0.00267291 0.00652969 0 0.0805569 0.167478 0.21484 0.537124 0 0.94874 0.0419684 0.00269898 0.00659229 0 0.0814803 0.167345 0.214615 0.53656 0 0.94866 0.0419632 0.00272427 0.00665294 0 0.082413 0.167212 0.214386 0.535989 0 0.948591 0.0419487 0.00274866 0.00671138 0 0.0833555 0.167077 0.214156 0.535412 0 0.948537 0.0419241 0.00277205 0.00676731 0 0.0843082 0.16694 0.213922 0.534829 0 0.948497 0.0418886 0.00279429 0.00682042 0 0.0852717 0.166803 0.213686 0.534239 0 0.948473 0.0418413 0.00281527 0.00687039 0 0.0862464 0.166665 0.213448 0.533642 0 0.948467 0.0417811 0.00283483 0.00691685 0 0.0872329 0.166525 0.213206 0.533037 0 0.948481 0.0417069 0.00285281 0.00695942 0 0.088232 0.166383 0.212961 0.532424 0 0.948528 0.041607 0.00286852 0.00699637 0 0.0892757 0.166236 0.212704 0.531784 0 0.948598 0.0414912 0.00288234 0.00702863 0 0.0903332 0.166088 0.212445 0.531134 0 0.948692 0.0413582 0.00289405 0.00705573 0 0.0914053 0.165937 0.212182 0.530476 0 0.948813 0.0412068 0.00290347 0.00707716 0 0.0924931 0.165784 0.211914 0.529808 0 0.948962 0.0410354 0.00291038 0.00709242 0 0.0935974 0.16563 0.211643 0.52913 0 0.949142 0.0408426 0.00291454 0.00710094 0 0.0947195 0.165473 0.211367 0.52844 0 0.949355 0.0406266 0.00291572 0.00710215 0 0.0958604 0.165313 0.211087 0.527739 0 0.949605 0.0403859 0.00291368 0.00709543 0 0.0970216 0.165151 0.210802 0.527026 0 0.949893 0.0401186 0.00290815 0.00708015 0 0.0982045 0.164986 0.210511 0.526299 0 0.950223 0.0398228 0.00289886 0.00705566 0 0.0994108 0.164817 0.210215 0.525558 0 0.95021 0.0398283 0.002901 0.00706082 0 0.0994672 0.164808 0.210201 0.525523 0 0.950233 0.0398087 0.00290006 0.00705842 0 0.099535 0.164799 0.210184 0.525482 0 0.950256 0.0397891 0.00289912 0.00705602 0 0.0996028 0.16479 0.210168 0.52544 0 0.950279 0.0397696 0.0028982 0.00705366 0 0.0996705 0.16478 0.210151 0.525398 0 21.6546   	300       	108.411   	2.43165   	876.671   	0.00426435	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	108.411	1.46805	0.485434	0.982614	4.77939e-006	0.330665	0.669331	3.2556e-006		0.949021	0.0418921	0.00263916	0.00644819	0	0.0796667	0.167624	0.215053	0.537656	0	
Seg 1	304.08	109.209	1.45393	0.470295	0.983633	4.78012e-006	0.323464	0.676533	3.28772e-006		0.948915	0.0419053	0.00266619	0.00651316	0	0.0805845	0.167491	0.214829	0.537095	0	
Seg 2	308.194	109.99	1.44001	0.45536	0.98465	4.78083e-006	0.316219	0.683778	3.31999e-006		0.94882	0.0419108	0.00269255	0.00657648	0	0.0815114	0.167357	0.214602	0.536529	0	
Seg 3	312.342	110.753	1.42629	0.440619	0.985662	4.78153e-006	0.308928	0.691069	3.35243e-006		0.948736	0.0419079	0.00271814	0.00663788	0	0.0824476	0.167223	0.214373	0.535956	0	
Seg 4	316.524	111.495	1.41274	0.426064	0.986669	4.7822e-006	0.301588	0.698409	3.38506e-006		0.948664	0.0418958	0.00274286	0.00669711	0	0.0833937	0.167087	0.214142	0.535377	0	
Seg 5	320.741	112.215	1.39936	0.411686	0.98767	4.78285e-006	0.294196	0.705801	3.41788e-006		0.948606	0.0418737	0.00276658	0.00675386	0	0.0843501	0.16695	0.213908	0.534792	0	
Seg 6	324.992	112.912	1.38614	0.397476	0.988663	4.78348e-006	0.28675	0.713247	3.45093e-006		0.948562	0.0418407	0.00278917	0.00680782	0	0.0853173	0.166812	0.213671	0.5342	0	
Seg 7	329.278	113.583	1.37308	0.383425	0.989647	4.78409e-006	0.279245	0.720751	3.48421e-006		0.948535	0.0417958	0.00281051	0.00685866	0	0.0862958	0.166673	0.213431	0.5336	0	
Seg 8	333.6	114.226	1.36015	0.369524	0.990621	4.78466e-006	0.271679	0.728317	3.51775e-006		0.948526	0.041738	0.00283043	0.006906	0	0.0872863	0.166532	0.213188	0.532993	0	
Seg 9	337.958	114.839	1.34735	0.355764	0.991583	4.78521e-006	0.264047	0.735949	3.55156e-006		0.948535	0.0416663	0.00284877	0.00694946	0	0.0882893	0.16639	0.212942	0.532378	0	
Seg 10	342.467	115.419	1.33429	0.34174	0.992546	4.78572e-006	0.256121	0.743875	3.58671e-006		0.948579	0.0415692	0.00286488	0.00698737	0	0.0893356	0.166242	0.212686	0.531737	0	
Seg 11	347.012	115.963	1.32136	0.327857	0.993494	4.78619e-006	0.248122	0.751875	3.62219e-006		0.948644	0.0414562	0.00287908	0.00702057	0	0.0903958	0.166093	0.212425	0.531086	0	
Seg 12	351.595	116.468	1.30853	0.314106	0.994423	4.78663e-006	0.240044	0.759952	3.65801e-006		0.948734	0.0413258	0.00289117	0.00704858	0	0.0914708	0.165942	0.212162	0.530426	0	
Seg 13	356.215	116.932	1.29581	0.300476	0.995333	4.78703e-006	0.231882	0.768114	3.69423e-006		0.948851	0.0411768	0.00290094	0.00707088	0	0.0925616	0.165788	0.211894	0.529756	0	
Seg 14	360.873	117.35	1.28318	0.286957	0.99622	4.78738e-006	0.223629	0.776367	3.73087e-006		0.948997	0.0410075	0.00290818	0.00708693	0	0.0936692	0.165633	0.211622	0.529076	0	
Seg 15	365.57	117.718	1.27062	0.273538	0.997082	4.78769e-006	0.215278	0.784718	3.76798e-006		0.949175	0.0408164	0.00291263	0.00709616	0	0.0947948	0.165475	0.211345	0.528385	0	
Seg 16	370.306	118.033	1.25813	0.260207	0.997916	4.78793e-006	0.206821	0.793175	3.8056e-006		0.949386	0.0406019	0.00291407	0.00709797	0	0.0959395	0.165314	0.211064	0.527682	0	
Seg 17	375.083	118.289	1.24568	0.246954	0.998719	4.78813e-006	0.198249	0.801748	3.84379e-006		0.949634	0.040362	0.00291222	0.00709173	0	0.0971048	0.165151	0.210778	0.526966	0	
Seg 18	379.9	118.483	1.23326	0.233766	0.999487	4.78826e-006	0.189552	0.810444	3.88261e-006		0.949921	0.040095	0.00290682	0.00707676	0	0.0982922	0.164985	0.210486	0.526237	0	
Seg 19	384.759	118.608	1.22085	0.220633	1.00022	4.78832e-006	0.18072	0.819276	3.9221e-006		0.950251	0.0397989	0.00289758	0.0070524	0	0.0995033	0.164815	0.210189	0.525493	0	
Seg 20	385.011	118.658	1.22035	0.220066	1.00028	4.78837e-006	0.18033	0.819666	3.92375e-006		0.950237	0.0398054	0.00289976	0.00705766	0	0.0995564	0.164807	0.210176	0.525461	0	
Seg 21	385.263	118.658	1.2197	0.219376	1.00032	4.78837e-006	0.179861	0.820135	3.92587e-006		0.950259	0.0397867	0.00289887	0.00705537	0	0.0996208	0.164798	0.21016	0.525421	0	
Seg 22	385.516	118.657	1.21904	0.218688	1.00035	4.78837e-006	0.179393	0.820603	3.92798e-006		0.950281	0.0397681	0.00289797	0.00705309	0	0.0996852	0.164789	0.210144	0.525381	0	
Seg 23	385.768	118.656	1.21839	0.218001	1.00038	4.78837e-006	0.178925	0.821071	3.93008e-006		0.950302	0.0397496	0.00289709	0.00705084	0	0.0997495	0.16478	0.210129	0.525342	0	


0.949021 0.0418921 0.00263916 0.00644819 0 0.0796667 0.167624 0.215053 0.537656 0 0.948915 0.0419053 0.00266619 0.00651316 0 0.0805845 0.167491 0.214829 0.537095 0 0.94882 0.0419108 0.00269255 0.00657648 0 0.0815114 0.167357 0.214602 0.536529 0 0.948736 0.0419079 0.00271814 0.00663788 0 0.0824476 0.167223 0.214373 0.535956 0 0.948664 0.0418958 0.00274286 0.00669711 0 0.0833937 0.167087 0.214142 0.535377 0 0.948606 0.0418737 0.00276658 0.00675386 0 0.0843501 0.16695 0.213908 0.534792 0 0.948562 0.0418407 0.00278917 0.00680782 0 0.0853173 0.166812 0.213671 0.5342 0 0.948535 0.0417958 0.00281051 0.00685866 0 0.0862958 0.166673 0.213431 0.5336 0 0.948526 0.041738 0.00283043 0.006906 0 0.0872863 0.166532 0.213188 0.532993 0 0.948535 0.0416663 0.00284877 0.00694946 0 0.0882893 0.16639 0.212942 0.532378 0 0.948579 0.0415692 0.00286488 0.00698737 0 0.0893356 0.166242 0.212686 0.531737 0 0.948644 0.0414562 0.00287908 0.00702057 0 0.0903958 0.166093 0.212425 0.531086 0 0.948734 0.0413258 0.00289117 0.00704858 0 0.0914708 0.165942 0.212162 0.530426 0 0.948851 0.0411768 0.00290094 0.00707088 0 0.0925616 0.165788 0.211894 0.529756 0 0.948997 0.0410075 0.00290818 0.00708693 0 0.0936692 0.165633 0.211622 0.529076 0 0.949175 0.0408164 0.00291263 0.00709616 0 0.0947948 0.165475 0.211345 0.528385 0 0.949386 0.0406019 0.00291407 0.00709797 0 0.0959395 0.165314 0.211064 0.527682 0 0.949634 0.040362 0.00291222 0.00709173 0 0.0971048 0.165151 0.210778 0.526966 0 0.949921 0.040095 0.00290682 0.00707676 0 0.0982922 0.164985 0.210486 0.526237 0 0.950251 0.0397989 0.00289758 0.0070524 0 0.0995033 0.164815 0.210189 0.525493 0 0.950237 0.0398054 0.00289976 0.00705766 0 0.0995564 0.164807 0.210176 0.525461 0 0.950259 0.0397867 0.00289887 0.00705537 0 0.0996208 0.164798 0.21016 0.525421 0 0.950281 0.0397681 0.00289797 0.00705309 0 0.0996852 0.164789 0.210144 0.525381 0 0.950302 0.0397496 0.00289709 0.00705084 0 0.0997495 0.16478 0.210129 0.525342 0 22.9246   	300       	108.267   	2.3009    	854.185   	0.0042136 	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	108.267	1.41675	0.459331	0.957411	4.72237e-006	0.324216	0.675781	3.33325e-006		0.949125	0.0418167	0.00263071	0.00642743	0	0.079696	0.167638	0.215041	0.537625	0	
Seg 1	304.098	109.073	1.40312	0.444704	0.958411	4.7231e-006	0.316939	0.683057	3.36614e-006		0.949016	0.0418328	0.00265807	0.00649325	0	0.0806169	0.167504	0.214816	0.537063	0	
Seg 2	308.23	109.863	1.38969	0.430273	0.959408	4.72381e-006	0.309619	0.690378	3.39919e-006		0.948916	0.0418414	0.0026848	0.00655745	0	0.081547	0.16737	0.214589	0.536494	0	
Seg 3	312.397	110.634	1.37644	0.416031	0.960402	4.72451e-006	0.302252	0.697745	3.43242e-006		0.948828	0.0418416	0.00271078	0.0066198	0	0.0824864	0.167235	0.214359	0.53592	0	
Seg 4	316.598	111.385	1.36336	0.401969	0.961391	4.72518e-006	0.294836	0.70516	3.46582e-006		0.948751	0.0418327	0.0027359	0.00668	0	0.0834358	0.167098	0.214127	0.535339	0	
Seg 5	320.834	112.114	1.35046	0.388079	0.962374	4.72583e-006	0.287369	0.712628	3.49943e-006		0.948688	0.0418139	0.00276004	0.00673778	0	0.0843956	0.166961	0.213892	0.534752	0	
Seg 6	325.106	112.82	1.33771	0.374352	0.963349	4.72646e-006	0.279846	0.72015	3.53326e-006		0.94864	0.0417842	0.00278307	0.0067928	0	0.0853662	0.166822	0.213654	0.534158	0	
Seg 7	329.413	113.5	1.3251	0.360778	0.964316	4.72707e-006	0.272265	0.727731	3.56733e-006		0.948608	0.0417427	0.00280485	0.00684473	0	0.0863482	0.166682	0.213413	0.533556	0	
Seg 8	333.755	114.152	1.31263	0.34735	0.965273	4.72765e-006	0.264622	0.735374	3.60166e-006		0.948593	0.0416882	0.00282523	0.00689319	0	0.0873422	0.16654	0.21317	0.532947	0	
Seg 9	338.135	114.774	1.30028	0.334059	0.966218	4.72819e-006	0.256912	0.743084	3.63628e-006		0.948598	0.0416198	0.00284403	0.00693777	0	0.088349	0.166397	0.212923	0.53233	0	
Seg 10	342.659	115.363	1.2877	0.320535	0.967164	4.72871e-006	0.24892	0.751077	3.6722e-006		0.948636	0.0415266	0.00286064	0.00697689	0	0.0893972	0.166249	0.212666	0.531688	0	
Seg 11	347.22	115.916	1.27525	0.307147	0.968095	4.72919e-006	0.240853	0.759143	3.70845e-006		0.948696	0.0414172	0.00287532	0.00701126	0	0.0904596	0.166099	0.212406	0.531036	0	
Seg 12	351.819	116.43	1.2629	0.293885	0.969008	4.72963e-006	0.232707	0.767289	3.74506e-006		0.948781	0.0412903	0.00288787	0.00704041	0	0.091537	0.165947	0.212141	0.530375	0	
Seg 13	356.456	116.901	1.25064	0.280738	0.969901	4.73003e-006	0.224475	0.775521	3.78207e-006		0.948894	0.0411445	0.00289809	0.00706379	0	0.0926304	0.165793	0.211873	0.529704	0	
Seg 14	361.132	117.327	1.23847	0.267696	0.970772	4.73038e-006	0.21615	0.783846	3.81953e-006		0.949035	0.040978	0.00290574	0.00708085	0	0.0937408	0.165637	0.2116	0.529022	0	
Seg 15	365.847	117.702	1.22637	0.254749	0.971619	4.73069e-006	0.207726	0.792271	3.85746e-006		0.949209	0.0407894	0.00291056	0.00709099	0	0.0948694	0.165478	0.211323	0.528329	0	
Seg 16	370.602	118.023	1.21433	0.241885	0.972437	4.73094e-006	0.199192	0.800804	3.89594e-006		0.949417	0.0405768	0.00291231	0.00709357	0	0.0960175	0.165317	0.211041	0.527625	0	
Seg 17	375.397	118.284	1.20232	0.229092	0.973224	4.73113e-006	0.190542	0.809454	3.935e-006		0.949663	0.0403384	0.00291072	0.00708794	0	0.0971865	0.165152	0.210754	0.526907	0	
Seg 18	380.234	118.481	1.19034	0.21636	0.973976	4.73126e-006	0.181763	0.818233	3.97471e-006		0.949949	0.0400721	0.00290549	0.00707339	0	0.0983781	0.164985	0.210462	0.526175	0	
Seg 19	385.113	118.607	1.17837	0.203677	0.97469	4.73132e-006	0.172846	0.82715	4.01514e-006		0.950279	0.0397759	0.00289633	0.0070492	0	0.0995939	0.164814	0.210163	0.525429	0	
Seg 20	385.351	118.658	1.17793	0.203171	0.974754	4.73138e-006	0.172482	0.827514	4.01669e-006		0.950263	0.0397834	0.00289855	0.00705457	0	0.0996431	0.164807	0.210151	0.525399	0	
Seg 21	385.588	118.657	1.17734	0.202546	0.974784	4.73138e-006	0.172038	0.827958	4.01872e-006		0.950284	0.0397658	0.00289771	0.00705241	0	0.0997037	0.164798	0.210137	0.525362	0	
