Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
282.304   	700       	200       	0         	0         	-19295.9  	
287.304   	700       	200       	0         	0         	-19322.7  	
293.558   	700       	200       	0         	0         	-19354.1  	
301.173   	700       	200       	0         	0         	-19389    	
305.728   	700       	200       	0         	0         	-19409    	
311.726   	700       	200       	0         	0         	-19433.7  	
319.202   	700       	200       	0         	0         	-19461.4  	
323.627   	700       	200       	0         	0         	-19477.4  	
329.346   	700       	200       	0         	0         	-19497.6  	
336.444   	700       	200       	0         	0         	-19521.2  	
340.676   	700       	200       	0         	0         	-19535    	
346.179   	700       	200       	0         	0         	-19552.2  	
353.066   	700       	200       	0         	0         	-19572.7  	
357.209   	700       	200       	0         	0         	-19585.1  	
362.625   	700       	200       	0         	0         	-19600.8  	
369.444   	700       	200       	0         	0         	-19620.3  	
377.701   	700       	200       	0         	0         	-19643.3  	
382.519   	700       	200       	0         	0         	-19656.7  	
385.621   	700       	200       	0         	0         	-19665.2  	
389.829   	700       	200       	0         	0         	-19676.5  	
395.357   	700       	200       	0         	0         	-19691    	
402.363   	700       	200       	0         	0         	-19709.2  	
406.644   	700       	200       	0         	0         	-19720.4  	
412.293   	700       	200       	0         	0         	-19734.9  	
415.895   	700       	200       	0         	0         	-19744    	
420.759   	700       	200       	0         	0         	-19756.4  	
427.129   	700       	200       	0         	0         	-19773.1  	
431.164   	700       	200       	0         	0         	-19783    	
436.578   	700       	200       	0         	0         	-19795.9  	
443.536   	700       	200       	0         	0         	-19812.4  	
447.784   	700       	200       	0         	0         	-19822.5  	
453.35    	700       	200       	0         	0         	-19835.5  	
456.838   	700       	200       	0         	0         	-19843.6  	
466.128   	700       	200       	0         	0         	-19864.1  	
471.128   	700       	200       	0         	0         	-19875.4  	
477.414   	700       	200       	0         	0         	-19889.3  	
481.197   	700       	200       	0         	0         	-19897.5  	
486.134   	700       	200       	0         	0         	-19907.7  	
492.329   	700       	200       	0         	0         	-19920.4  	
500       	700       	200       	0         	0         	-19939    	
