Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 1	306.913	118.526	1.34843	0.224265	0.324694	0.79947	0.166316	0.240794	0.59289		0.941968	0.0468492	0.00324632	0.00793682	0	0.0794746	0.16729	0.215203	0.538032	0	
Seg 2	313.876	118.533	1.33748	0.213018	0.325012	0.799455	0.159268	0.243002	0.59773		0.942884	0.046074	0.00320631	0.00783584	0	0.0812833	0.167087	0.214745	0.536885	0	
Seg 3	320.887	118.54	1.32697	0.202204	0.32533	0.799439	0.15238	0.245167	0.602453		0.943765	0.0453273	0.00316808	0.00773928	0	0.0831013	0.166877	0.214285	0.535736	0	
Seg 4	327.945	118.546	1.31688	0.191801	0.32565	0.799424	0.145649	0.24729	0.607061		0.944614	0.0446078	0.00313155	0.00764691	0	0.084928	0.166662	0.213825	0.534585	0	
Seg 5	335.049	118.552	1.30717	0.181788	0.32597	0.799409	0.13907	0.249372	0.611558		0.94543	0.0439143	0.00309663	0.00755855	0	0.0867633	0.166442	0.213364	0.533431	0	
Seg 6	342.199	118.557	1.29783	0.172145	0.326292	0.799393	0.132641	0.251413	0.615946		0.946217	0.0432456	0.00306327	0.00747401	0	0.0886067	0.166216	0.212902	0.532276	0	
Seg 7	349.392	118.562	1.28885	0.162854	0.326614	0.799377	0.126357	0.253416	0.620227		0.946975	0.0426005	0.00303137	0.00739312	0	0.0904579	0.165985	0.212439	0.531118	0	
Seg 8	356.628	118.567	1.2802	0.153897	0.326938	0.799361	0.120214	0.255381	0.624405		0.947705	0.0419781	0.00300089	0.00731572	0	0.0923167	0.165749	0.211975	0.529959	0	
Seg 9	363.906	118.571	1.27187	0.145259	0.327263	0.799345	0.114209	0.257309	0.628482		0.948409	0.0413773	0.00297176	0.00724165	0	0.0941827	0.165509	0.211511	0.528797	0	
Seg 10	371.397	118.575	1.26366	0.136731	0.327596	0.799328	0.108203	0.259245	0.632552		0.949104	0.0407838	0.00294327	0.00716913	0	0.0960997	0.165259	0.211035	0.527607	0	
Seg 11	378.929	118.578	1.25575	0.128506	0.327931	0.799311	0.102335	0.261144	0.636522		0.949773	0.0402111	0.00291609	0.00709982	0	0.0980231	0.165004	0.210558	0.526415	0	
Seg 12	386.499	118.582	1.24813	0.120571	0.328267	0.799295	0.0966013	0.263006	0.640392		0.950418	0.0396584	0.00289015	0.00703359	0	0.0999525	0.164746	0.210081	0.525221	0	
Seg 13	394.107	118.584	1.24079	0.112911	0.328604	0.799278	0.0909991	0.264834	0.644167		0.951039	0.0391248	0.00286541	0.00697029	0	0.101888	0.164483	0.209603	0.524026	0	
Seg 14	401.753	118.587	1.23372	0.105513	0.328942	0.799261	0.0855245	0.266627	0.647848		0.951639	0.0386095	0.00284181	0.00690982	0	0.103829	0.164217	0.209125	0.52283	0	
Seg 15	409.434	118.589	1.22689	0.0983643	0.329281	0.799243	0.0801737	0.268387	0.651439		0.952217	0.0381116	0.0028193	0.00685204	0	0.105775	0.163947	0.208646	0.521632	0	
Seg 16	417.151	118.59	1.2203	0.0914537	0.329622	0.799226	0.0749435	0.270115	0.654941		0.952775	0.0376305	0.00279784	0.00679685	0	0.107726	0.163674	0.208166	0.520434	0	
Seg 17	424.903	118.592	1.21394	0.0847701	0.329964	0.799208	0.0698304	0.271812	0.658357		0.953313	0.0371654	0.0027774	0.00674414	0	0.109682	0.163398	0.207687	0.519234	0	
Seg 18	432.688	118.593	1.2078	0.0783032	0.330308	0.79919	0.0648312	0.273479	0.66169		0.953833	0.0367157	0.00275792	0.00669381	0	0.111642	0.163118	0.207206	0.518033	0	
Seg 19	440.506	118.593	1.20187	0.0720432	0.330653	0.799173	0.0599427	0.275116	0.664942		0.954334	0.0362807	0.00273937	0.00664577	0	0.113607	0.162836	0.206726	0.516831	0	
Seg 20	440.9	118.595	1.20158	0.0717347	0.33067	0.799173	0.0597005	0.275197	0.665103		0.954358	0.0362598	0.00273853	0.0066436	0	0.113706	0.162822	0.206702	0.516771	0	
Seg 21	441.294	118.595	1.20128	0.0714258	0.330687	0.799172	0.0594578	0.275278	0.665265		0.954383	0.0362383	0.00273762	0.00664124	0	0.113804	0.162808	0.206678	0.51671	0	
Seg 22	441.688	118.595	1.20099	0.0711176	0.330704	0.799172	0.0592156	0.275359	0.665426		0.954407	0.0362169	0.00273672	0.0066389	0	0.113903	0.162794	0.206653	0.51665	0	
Seg 23	442.081	118.595	1.2007	0.0708101	0.330721	0.799172	0.0589739	0.275439	0.665587		0.954432	0.0361957	0.00273583	0.00663659	0	0.114002	0.162779	0.206629	0.51659	0	


0.941015 0.0476542 0.0032882 0.00804241 0 0.0776755 0.167487 0.215661 0.539177 0 0.941968 0.0468492 0.00324632 0.00793682 0 0.0794746 0.16729 0.215203 0.538032 0 0.942884 0.046074 0.00320631 0.00783584 0 0.0812833 0.167087 0.214745 0.536885 0 0.943765 0.0453273 0.00316808 0.00773928 0 0.0831013 0.166877 0.214285 0.535736 0 0.944614 0.0446078 0.00313155 0.00764691 0 0.084928 0.166662 0.213825 0.534585 0 0.94543 0.0439143 0.00309663 0.00755855 0 0.0867633 0.166442 0.213364 0.533431 0 0.946217 0.0432456 0.00306327 0.00747401 0 0.0886067 0.166216 0.212902 0.532276 0 0.946975 0.0426005 0.00303137 0.00739312 0 0.0904579 0.165985 0.212439 0.531118 0 0.947705 0.0419781 0.00300089 0.00731572 0 0.0923167 0.165749 0.211975 0.529959 0 0.948409 0.0413773 0.00297176 0.00724165 0 0.0941827 0.165509 0.211511 0.528797 0 0.949104 0.0407838 0.00294327 0.00716913 0 0.0960997 0.165259 0.211035 0.527607 0 0.949773 0.0402111 0.00291609 0.00709982 0 0.0980231 0.165004 0.210558 0.526415 0 0.950418 0.0396584 0.00289015 0.00703359 0 0.0999525 0.164746 0.210081 0.525221 0 0.951039 0.0391248 0.00286541 0.00697029 0 0.101888 0.164483 0.209603 0.524026 0 0.951639 0.0386095 0.00284181 0.00690982 0 0.103829 0.164217 0.209125 0.52283 0 0.952217 0.0381116 0.0028193 0.00685204 0 0.105775 0.163947 0.208646 0.521632 0 0.952775 0.0376305 0.00279784 0.00679685 0 0.107726 0.163674 0.208166 0.520434 0 0.953313 0.0371654 0.0027774 0.00674414 0 0.109682 0.163398 0.207687 0.519234 0 0.953833 0.0367157 0.00275792 0.00669381 0 0.111642 0.163118 0.207206 0.518033 0 0.954334 0.0362807 0.00273937 0.00664577 0 0.113607 0.162836 0.206726 0.516831 0 0.954358 0.0362598 0.00273853 0.0066436 0 0.113706 0.162822 0.206702 0.516771 0 0.954383 0.0362383 0.00273762 0.00664124 0 0.113804 0.162808 0.206678 0.51671 0 0.954407 0.0362169 0.00273672 0.0066389 0 0.113903 0.162794 0.206653 0.51665 0 0.954432 0.0361957 0.00273583 0.00663659 0 0.114002 0.162779 0.206629 0.51659 0 76.1774   	300       	118.479   	1.15544   	282.78    	719.386   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	118.479	1.35555	0.230653	0.316954	0.807944	0.170154	0.233819	0.596026		0.941048	0.0476306	0.00328542	0.00803558	0	0.077683	0.167487	0.215659	0.539171	0	
Seg 1	306.957	118.487	1.34434	0.219146	0.317265	0.807929	0.163014	0.236001	0.600985		0.942006	0.0468209	0.00324331	0.00792941	0	0.0794937	0.167289	0.215198	0.538019	0	
Seg 2	313.963	118.493	1.33358	0.208091	0.317577	0.807914	0.156039	0.238139	0.605822		0.942927	0.0460416	0.0032031	0.00782793	0	0.0813138	0.167084	0.214737	0.536865	0	
Seg 3	321.017	118.5	1.32325	0.197465	0.317891	0.807898	0.149227	0.240234	0.610539		0.943813	0.0452912	0.0031647	0.00773093	0	0.0831429	0.166874	0.214274	0.535709	0	
Seg 4	328.117	118.506	1.31333	0.187247	0.318205	0.807882	0.142574	0.242288	0.615139		0.944665	0.0445684	0.00312802	0.00763818	0	0.0849807	0.166657	0.213811	0.534551	0	
Seg 5	335.264	118.512	1.3038	0.177415	0.318519	0.807867	0.136075	0.244301	0.619624		0.945486	0.0438719	0.00309298	0.00754949	0	0.0868269	0.166435	0.213347	0.533391	0	
Seg 6	342.455	118.517	1.29464	0.16795	0.318835	0.807851	0.129728	0.246274	0.623998		0.946275	0.0432005	0.0030595	0.00746467	0	0.088681	0.166208	0.212883	0.532229	0	
Seg 7	349.689	118.522	1.28582	0.158833	0.319152	0.807834	0.123527	0.248209	0.628264		0.947036	0.0425531	0.00302751	0.00738355	0	0.0905429	0.165975	0.212417	0.531065	0	
Seg 8	356.966	118.526	1.27734	0.150047	0.31947	0.807818	0.117469	0.250107	0.632425		0.947768	0.0419286	0.00299696	0.00730595	0	0.0924121	0.165738	0.211951	0.529899	0	
Seg 9	364.284	118.531	1.26917	0.141575	0.319789	0.807802	0.11155	0.251968	0.636482		0.948475	0.041326	0.00296776	0.00723172	0	0.0942884	0.165496	0.211484	0.528731	0	
Seg 10	371.816	118.535	1.26112	0.133214	0.320117	0.807785	0.105632	0.253836	0.640532		0.949171	0.0407309	0.00293923	0.00715907	0	0.0962156	0.165244	0.211006	0.527534	0	
Seg 11	379.387	118.538	1.25337	0.125154	0.320445	0.807768	0.0998541	0.255668	0.644478		0.949841	0.0401569	0.00291201	0.00708966	0	0.098149	0.164988	0.210527	0.526336	0	
Seg 12	386.996	118.541	1.2459	0.117379	0.320775	0.807751	0.0942116	0.257464	0.648325		0.950488	0.039603	0.00288605	0.00702336	0	0.100088	0.164728	0.210047	0.525137	0	
Seg 13	394.643	118.544	1.23871	0.109875	0.321106	0.807733	0.0887007	0.259225	0.652074		0.95111	0.0390685	0.00286129	0.00696003	0	0.102033	0.164464	0.209567	0.523936	0	
Seg 14	402.327	118.546	1.23178	0.102629	0.321438	0.807716	0.0833177	0.260954	0.655729		0.95171	0.0385523	0.00283769	0.00689953	0	0.103984	0.164196	0.209086	0.522734	0	
Seg 15	410.046	118.548	1.2251	0.0956298	0.321772	0.807698	0.0780588	0.262649	0.659292		0.952289	0.0380538	0.00281518	0.00684175	0	0.105939	0.163925	0.208605	0.521531	0	
Seg 16	417.8	118.55	1.21865	0.0888648	0.322106	0.80768	0.0729206	0.264314	0.662766		0.952848	0.0375722	0.00279374	0.00678658	0	0.107899	0.16365	0.208124	0.520327	0	
Seg 17	425.588	118.551	1.21243	0.0823233	0.322442	0.807663	0.0678996	0.265947	0.666153		0.953386	0.0371067	0.00277331	0.00673391	0	0.109864	0.163373	0.207642	0.519121	0	
Seg 18	433.409	118.552	1.20642	0.0759952	0.322779	0.807645	0.0629924	0.267551	0.669456		0.953906	0.0366567	0.00275386	0.00668364	0	0.111834	0.163092	0.207159	0.517915	0	
Seg 19	441.263	118.552	1.20061	0.0698707	0.323118	0.807626	0.0581958	0.269127	0.672677		0.954408	0.0362215	0.00273534	0.00663566	0	0.113807	0.162808	0.206677	0.516708	0	
Seg 20	441.658	118.554	1.20033	0.0695695	0.323134	0.807626	0.0579586	0.269205	0.672837		0.954431	0.0362006	0.00273451	0.0066335	0	0.113906	0.162794	0.206653	0.516648	0	
Seg 21	442.053	118.554	1.20004	0.0692678	0.323151	0.807626	0.057721	0.269282	0.672996		0.954456	0.0361792	0.0027336	0.00663115	0	0.114005	0.16278	0.206628	0.516587	0	
Seg 22	442.448	118.554	1.19976	0.0689668	0.323168	0.807626	0.0574839	0.26936	0.673156		0.954481	0.0361578	0.0027327	0.00662881	0	0.114104	0.162765	0.206604	0.516527	0	
Seg 23	442.842	118.554	1.19948	0.0686666	0.323184	0.807625	0.0572472	0.269438	0.673315		0.954505	0.0361366	0.00273181	0.00662651	0	0.114203	0.162751	0.20658	0.516466	0	


0.941048 0.0476306 0.00328542 0.00803558 0 0.077683 0.167487 0.215659 0.539171 0 0.942006 0.0468209 0.00324331 0.00792941 0 0.0794937 0.167289 0.215198 0.538019 0 0.942927 0.0460416 0.0032031 0.00782793 0 0.0813138 0.167084 0.214737 0.536865 0 0.943813 0.0452912 0.0031647 0.00773093 0 0.0831429 0.166874 0.214274 0.535709 0 0.944665 0.0445684 0.00312802 0.00763818 0 0.0849807 0.166657 0.213811 0.534551 0 0.945486 0.0438719 0.00309298 0.00754949 0 0.0868269 0.166435 0.213347 0.533391 0 0.946275 0.0432005 0.0030595 0.00746467 0 0.088681 0.166208 0.212883 0.532229 0 0.947036 0.0425531 0.00302751 0.00738355 0 0.0905429 0.165975 0.212417 0.531065 0 0.947768 0.0419286 0.00299696 0.00730595 0 0.0924121 0.165738 0.211951 0.529899 0 0.948475 0.041326 0.00296776 0.00723172 0 0.0942884 0.165496 0.211484 0.528731 0 0.949171 0.0407309 0.00293923 0.00715907 0 0.0962156 0.165244 0.211006 0.527534 0 0.949841 0.0401569 0.00291201 0.00708966 0 0.098149 0.164988 0.210527 0.526336 0 0.950488 0.039603 0.00288605 0.00702336 0 0.100088 0.164728 0.210047 0.525137 0 0.95111 0.0390685 0.00286129 0.00696003 0 0.102033 0.164464 0.209567 0.523936 0 0.95171 0.0385523 0.00283769 0.00689953 0 0.103984 0.164196 0.209086 0.522734 0 0.952289 0.0380538 0.00281518 0.00684175 0 0.105939 0.163925 0.208605 0.521531 0 0.952848 0.0375722 0.00279374 0.00678658 0 0.107899 0.16365 0.208124 0.520327 0 0.953386 0.0371067 0.00277331 0.00673391 0 0.109864 0.163373 0.207642 0.519121 0 0.953906 0.0366567 0.00275386 0.00668364 0 0.111834 0.163092 0.207159 0.517915 0 0.954408 0.0362215 0.00273534 0.00663566 0 0.113807 0.162808 0.206677 0.516708 0 0.954431 0.0362006 0.00273451 0.0066335 0 0.113906 0.162794 0.206653 0.516648 0 0.954456 0.0361792 0.0027336 0.00663115 0 0.114005 0.16278 0.206628 0.516587 0 0.954481 0.0361578 0.0027327 0.00662881 0 0.114104 0.162765 0.206604 0.516527 0 0.954505 0.0361366 0.00273181 0.00662651 0 0.114203 0.162751 0.20658 0.516466 0 77.197    	300       	118.44    	1.12938   	276.298   	726.705   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	118.44	1.35129	0.225449	0.309687	0.816155	0.16684	0.229179	0.603981		0.941082	0.047607	0.00328264	0.00802875	0	0.0776906	0.167488	0.215656	0.539165	0	
Seg 1	307	118.447	1.34027	0.214137	0.309994	0.816139	0.159771	0.231292	0.608937		0.942045	0.0467928	0.00324032	0.00792203	0	0.0795125	0.167288	0.215193	0.538006	0	
Seg 2	314.048	118.454	1.3297	0.203272	0.310301	0.816124	0.152871	0.233362	0.613767		0.942971	0.0460094	0.00319992	0.00782007	0	0.0813437	0.167082	0.214729	0.536845	0	
Seg 3	321.144	118.46	1.31955	0.192833	0.310608	0.816108	0.146136	0.23539	0.618475		0.943861	0.0452554	0.00316135	0.00772264	0	0.0831838	0.16687	0.214264	0.535682	0	
Seg 4	328.286	118.466	1.30981	0.182799	0.310917	0.816092	0.139561	0.237376	0.623063		0.944717	0.0445293	0.00312452	0.00762953	0	0.0850325	0.166652	0.213798	0.534518	0	
Seg 5	335.474	118.472	1.30045	0.173146	0.311226	0.816076	0.133144	0.239322	0.627534		0.94554	0.0438299	0.00308935	0.00754052	0	0.0868893	0.166428	0.213331	0.533351	0	
Seg 6	342.705	118.477	1.29145	0.163857	0.311537	0.81606	0.126878	0.24123	0.631892		0.946333	0.043156	0.00305577	0.00745543	0	0.0887541	0.1662	0.212864	0.532182	0	
Seg 7	349.98	118.482	1.2828	0.154912	0.311848	0.816043	0.120761	0.243099	0.636141		0.947096	0.0425063	0.00302369	0.00737407	0	0.0906263	0.165966	0.212396	0.531012	0	
Seg 8	357.297	118.486	1.27448	0.146294	0.31216	0.816027	0.114787	0.244931	0.640281		0.947831	0.0418798	0.00299306	0.00729628	0	0.0925057	0.165727	0.211927	0.52984	0	
Seg 9	364.655	118.49	1.26647	0.137987	0.312474	0.81601	0.108954	0.246728	0.644318		0.948539	0.0412755	0.00296381	0.0072219	0	0.094392	0.165484	0.211458	0.528666	0	
Seg 10	372.225	118.494	1.25858	0.129792	0.312795	0.815992	0.103126	0.24853	0.648344		0.949237	0.0406789	0.00293523	0.00714913	0	0.0963292	0.16523	0.210977	0.527463	0	
Seg 11	379.835	118.498	1.25099	0.121893	0.313118	0.815975	0.0974379	0.250297	0.652265		0.949909	0.0401036	0.00290798	0.00707963	0	0.0982723	0.164973	0.210496	0.526259	0	
Seg 12	387.483	118.501	1.24368	0.114276	0.313442	0.815958	0.0918858	0.252029	0.656086		0.950556	0.0395486	0.002882	0.00701327	0	0.100221	0.164711	0.210014	0.525054	0	
Seg 13	395.167	118.503	1.23663	0.106926	0.313767	0.81594	0.0864657	0.253727	0.659808		0.95118	0.0390131	0.00285723	0.0069499	0	0.102176	0.164445	0.209531	0.523848	0	
Seg 14	402.888	118.506	1.22985	0.0998312	0.314093	0.815922	0.0811737	0.255392	0.663434		0.951781	0.0384962	0.00283362	0.00688939	0	0.104135	0.164176	0.209049	0.52264	0	
Seg 15	410.644	118.508	1.2233	0.0929785	0.31442	0.815904	0.0760061	0.257025	0.666969		0.95236	0.0379971	0.00281113	0.00683162	0	0.1061	0.163903	0.208565	0.521432	0	
Seg 16	418.434	118.509	1.21699	0.0863567	0.314748	0.815886	0.0709592	0.258628	0.670413		0.952919	0.0375149	0.00278969	0.00677647	0	0.108069	0.163627	0.208082	0.520222	0	
Seg 17	426.257	118.51	1.2109	0.0799551	0.315078	0.815868	0.0660294	0.260201	0.673769		0.953458	0.0370491	0.00276928	0.00672384	0	0.110043	0.163348	0.207598	0.519012	0	
Seg 18	434.114	118.511	1.20502	0.0737634	0.315409	0.81585	0.0612133	0.261745	0.677041		0.953978	0.0365988	0.00274986	0.00667362	0	0.112021	0.163066	0.207113	0.5178	0	
Seg 19	442.002	118.512	1.19934	0.0677721	0.315741	0.815831	0.0565076	0.263261	0.680231		0.954479	0.0361635	0.00273137	0.00662572	0	0.114002	0.162781	0.206629	0.516588	0	
Seg 20	442.398	118.513	1.19907	0.067478	0.315757	0.815831	0.0562754	0.263336	0.680389		0.954503	0.0361426	0.00273054	0.00662356	0	0.114102	0.162766	0.206605	0.516528	0	
Seg 21	442.794	118.513	1.19879	0.0671834	0.315774	0.815831	0.0560428	0.263411	0.680546		0.954528	0.0361212	0.00272964	0.00662121	0	0.114201	0.162752	0.20658	0.516467	0	
Seg 22	443.19	118.513	1.19851	0.0668896	0.31579	0.815831	0.0558106	0.263485	0.680704		0.954553	0.0360999	0.00272874	0.00661888	0	0.1143	0.162738	0.206556	0.516406	0	
Seg 23	443.585	118.513	1.19823	0.0665965	0.315806	0.81583	0.0555789	0.26356	0.680861		0.954577	0.0360787	0.00272786	0.00661659	0	0.114399	0.162723	0.206532	0.516346	0	


0.941082 0.047607 0.00328264 0.00802875 0 0.0776906 0.167488 0.215656 0.539165 0 0.942045 0.0467928 0.00324032 0.00792203 0 0.0795125 0.167288 0.215193 0.538006 0 0.942971 0.0460094 0.00319992 0.00782007 0 0.0813437 0.167082 0.214729 0.536845 0 0.943861 0.0452554 0.00316135 0.00772264 0 0.0831838 0.16687 0.214264 0.535682 0 0.944717 0.0445293 0.00312452 0.00762953 0 0.0850325 0.166652 0.213798 0.534518 0 0.94554 0.0438299 0.00308935 0.00754052 0 0.0868893 0.166428 0.213331 0.533351 0 0.946333 0.043156 0.00305577 0.00745543 0 0.0887541 0.1662 0.212864 0.532182 0 0.947096 0.0425063 0.00302369 0.00737407 0 0.0906263 0.165966 0.212396 0.531012 0 0.947831 0.0418798 0.00299306 0.00729628 0 0.0925057 0.165727 0.211927 0.52984 0 0.948539 0.0412755 0.00296381 0.0072219 0 0.094392 0.165484 0.211458 0.528666 0 0.949237 0.0406789 0.00293523 0.00714913 0 0.0963292 0.16523 0.210977 0.527463 0 0.949909 0.0401036 0.00290798 0.00707963 0 0.0982723 0.164973 0.210496 0.526259 0 0.950556 0.0395486 0.002882 0.00701327 0 0.100221 0.164711 0.210014 0.525054 0 0.95118 0.0390131 0.00285723 0.0069499 0 0.102176 0.164445 0.209531 0.523848 0 0.951781 0.0384962 0.00283362 0.00688939 0 0.104135 0.164176 0.209049 0.52264 0 0.95236 0.0379971 0.00281113 0.00683162 0 0.1061 0.163903 0.208565 0.521432 0 0.952919 0.0375149 0.00278969 0.00677647 0 0.108069 0.163627 0.208082 0.520222 0 0.953458 0.0370491 0.00276928 0.00672384 0 0.110043 0.163348 0.207598 0.519012 0 0.953978 0.0365988 0.00274986 0.00667362 0 0.112021 0.163066 0.207113 0.5178 0 0.954479 0.0361635 0.00273137 0.00662572 0 0.114002 0.162781 0.206629 0.516588 0 0.954503 0.0361426 0.00273054 0.00662356 0 0.114102 0.162766 0.206605 0.516528 0 0.954528 0.0361212 0.00272964 0.00662121 0 0.114201 0.162752 0.20658 0.516467 0 0.954553 0.0360999 0.00272874 0.00661888 0 0.1143 0.162738 0.206556 0.516406 0 0.954577 0.0360787 0.00272786 0.00661659 0 0.114399 0.162723 0.206532 0.516346 0 78.2566   	300       	118.399   	1.10314   	269.774   	733.978   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	118.399	1.3469	0.220209	0.302375	0.824316	0.163493	0.224497	0.61201		0.941116	0.0475826	0.00327978	0.00802172	0	0.0776984	0.167488	0.215654	0.53916	0	
Seg 1	307.043	118.406	1.33607	0.209096	0.302676	0.8243	0.156501	0.226541	0.616958		0.942084	0.0467639	0.00323723	0.00791444	0	0.0795317	0.167287	0.215188	0.537993	0	
Seg 2	314.134	118.413	1.32569	0.198426	0.302977	0.824284	0.149678	0.228543	0.621779		0.943015	0.0459765	0.00319664	0.007812	0	0.0813741	0.16708	0.214721	0.536825	0	
Seg 3	321.272	118.419	1.31573	0.188178	0.303279	0.824268	0.143023	0.230503	0.626474		0.943909	0.0452188	0.0031579	0.00771414	0	0.0832252	0.166866	0.214253	0.535656	0	
Seg 4	328.456	118.425	1.30617	0.178331	0.303582	0.824252	0.13653	0.232423	0.631047		0.944769	0.0444895	0.00312093	0.00762066	0	0.0850848	0.166647	0.213784	0.534484	0	
Seg 5	335.685	118.43	1.29698	0.168861	0.303886	0.824236	0.130196	0.234302	0.635502		0.945596	0.0437873	0.00308564	0.00753134	0	0.0869524	0.166422	0.213315	0.53331	0	
Seg 6	342.958	118.435	1.28816	0.159751	0.304191	0.824219	0.124015	0.236143	0.639842		0.946391	0.0431108	0.00305195	0.00744598	0	0.0888277	0.166192	0.212845	0.532135	0	
Seg 7	350.273	118.44	1.27968	0.150982	0.304496	0.824202	0.117984	0.237947	0.644069		0.947157	0.0424589	0.00301979	0.0073644	0	0.0907103	0.165956	0.212375	0.530959	0	
Seg 8	357.63	118.445	1.27152	0.142535	0.304803	0.824185	0.112098	0.239715	0.648187		0.947894	0.0418304	0.00298909	0.00728643	0	0.0926	0.165716	0.211904	0.52978	0	
Seg 9	365.027	118.449	1.26367	0.134396	0.305111	0.824168	0.106353	0.241447	0.6522		0.948604	0.0412243	0.00295978	0.00721189	0	0.0944964	0.165471	0.211432	0.528601	0	
Seg 10	372.637	118.453	1.25595	0.126369	0.305426	0.824151	0.100616	0.243184	0.656199		0.949304	0.0406262	0.00293116	0.00713901	0	0.0964435	0.165216	0.210949	0.527392	0	
Seg 11	380.285	118.456	1.24851	0.118634	0.305743	0.824133	0.0950204	0.244886	0.660093		0.949977	0.0400496	0.00290388	0.00706943	0	0.0983965	0.164957	0.210465	0.526182	0	
Seg 12	387.971	118.459	1.24135	0.111177	0.30606	0.824115	0.0895609	0.246554	0.663885		0.950625	0.0394936	0.00287788	0.00700301	0	0.100355	0.164694	0.209981	0.524971	0	
Seg 13	395.693	118.462	1.23446	0.103983	0.306379	0.824097	0.0842337	0.248189	0.667577		0.95125	0.0389572	0.0028531	0.00693961	0	0.102319	0.164427	0.209496	0.523759	0	
Seg 14	403.451	118.464	1.22782	0.0970403	0.306699	0.824079	0.0790347	0.249792	0.671174		0.951852	0.0384396	0.00282949	0.00687908	0	0.104288	0.164156	0.209011	0.522546	0	
Seg 15	411.243	118.466	1.22142	0.0903361	0.30702	0.824061	0.0739601	0.251364	0.674676		0.952432	0.0379398	0.002807	0.00682132	0	0.106261	0.163881	0.208525	0.521332	0	
Seg 16	419.069	118.467	1.21524	0.0838593	0.307342	0.824043	0.0690062	0.252906	0.678088		0.952991	0.0374572	0.00278559	0.0067662	0	0.10824	0.163604	0.20804	0.520117	0	
Seg 17	426.929	118.468	1.20929	0.0775991	0.307665	0.824024	0.0641692	0.254418	0.681412		0.95353	0.036991	0.0027652	0.00671362	0	0.110222	0.163323	0.207554	0.518901	0	
Seg 18	434.82	118.469	1.20354	0.0715453	0.30799	0.824006	0.0594457	0.255903	0.684651		0.95405	0.0365405	0.0027458	0.00666346	0	0.112208	0.163039	0.207067	0.517685	0	
Seg 19	442.743	118.47	1.19799	0.0656885	0.308316	0.823987	0.0548322	0.257361	0.687807		0.954552	0.036105	0.00272734	0.00661563	0	0.114199	0.162753	0.206581	0.516468	0	
Seg 20	443.14	118.471	1.19772	0.0654016	0.308332	0.823987	0.0546051	0.257432	0.687963		0.954576	0.0360842	0.00272652	0.00661347	0	0.114298	0.162739	0.206556	0.516407	0	
Seg 21	443.536	118.471	1.19745	0.0651143	0.308348	0.823986	0.0543776	0.257504	0.688118		0.9546	0.0360628	0.00272562	0.00661113	0	0.114397	0.162724	0.206532	0.516346	0	
Seg 22	443.933	118.471	1.19718	0.0648277	0.308364	0.823986	0.0541505	0.257576	0.688274		0.954625	0.0360415	0.00272472	0.00660881	0	0.114497	0.16271	0.206508	0.516286	0	
Seg 23	444.329	118.471	1.19691	0.0645418	0.30838	0.823985	0.0539238	0.257647	0.688429		0.954649	0.0360204	0.00272384	0.00660653	0	0.114596	0.162695	0.206483	0.516225	0	


