Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
86.2426   	300       	118.103   	0.933251  	227.64    	781.843   	
87.5843   	300       	118.056   	0.909253  	221.696   	788.977   	
89.1637   	300       	118       	0.883527  	215.333   	797.107   	
90.9909   	300       	117.935   	0.854896  	208.253   	805.846   	
93.0323   	300       	117.864   	0.823848  	200.596   	814.985   	
95.2756   	300       	117.788   	0.791419  	192.598   	824.351   	
97.6879   	300       	117.706   	0.758722  	184.537   	833.678   	
100.239   	300       	117.621   	0.725887  	176.45    	842.909   	
102.907   	300       	117.533   	0.694048  	168.593   	852.012   	
105.701   	300       	117.443   	0.662249  	160.87    	860.999   	
107.104   	300       	117.399   	0.647102  	157.153   	865.358   	
108.778   	300       	117.345   	0.631207  	153.164   	870.793   	
110.684   	300       	117.286   	0.612163  	148.527   	876.858   	
112.775   	300       	117.221   	0.592713  	143.749   	883.368   	
115.016   	300       	117.152   	0.572628  	138.817   	890.046   	
117.388   	300       	117.079   	0.552377  	133.822   	896.24    	
119.893   	300       	117.004   	0.533023  	129.077   	902.768   	
122.525   	300       	116.927   	0.512754  	124.142   	910.239   	
125.148   	300       	116.851   	0.493581  	119.485   	916.684   	
127.703   	300       	116.777   	0.475662  	115.113   	922.731   	
130.193   	300       	116.706   	0.459128  	111.077   	928.357   	
132.652   	300       	116.637   	0.443768  	107.325   	933.654   	
135.129   	300       	116.568   	0.429105  	103.737   	938.718   	
137.678   	300       	116.498   	0.415281  	100.355   	944.315   	
140.342   	300       	116.426   	0.401483  	96.9851   	950.054   	
142.921   	300       	116.357   	0.388589  	93.8249   	955.43    	
145.339   	300       	116.293   	0.376908  	90.9577   	960.27    	
149.897   	300       	116.176   	0.357283  	85.9112   	968.85    	
153.211   	300       	116.092   	0.343112  	82.5025   	974.687   	
156.164   	300       	116.02    	0.331106  	79.5818   	979.684   	
159.075   	300       	115.949   	0.319804  	76.842    	984.377   	
164.545   	300       	115.824   	0.300546  	72.0702   	992.607   	
168.194   	300       	115.744   	0.289604  	69.13     	997.82    	
171.246   	300       	115.68    	0.279532  	66.7453   	1002.03   	
174.109   	300       	115.623   	0.27042   	64.6      	1005.82   	
176.989   	300       	115.567   	0.261951  	62.5941   	1009.53   	
179.87    	300       	115.515   	0.254314  	60.7832   	1013.58   	
185.396   	300       	115.427   	0.241109  	57.4501   	1020.9    	
189.261   	300       	115.372   	0.232788  	55.2257   	1025.73   	
192.567   	300       	115.331   	0.225026  	53.4171   	1029.65   	
195.714   	300       	115.297   	0.217996  	51.7736   	1033.21   	
198.909   	300       	115.268   	0.211199  	50.1694   	1036.69   	
202.161   	300       	115.244   	0.203676  	48.5426   	1039.24   	
208.469   	300       	115.228   	0.193179  	45.8725   	1046.1    	
212.897   	300       	115.233   	0.185065  	44.0775   	1049      	
220.445   	300       	115.29    	0.175541  	41.4338   	1054.37   	
225.995   	300       	115.359   	0.168031  	39.6004   	1060.42   	
231.048   	300       	115.449   	0.162169  	38.0321   	1064.11   	
235.532   	300       	115.551   	0.157034  	36.7326   	1067.15   	
239.581   	300       	115.661   	0.152405  	35.6372   	1069.71   	
243.348   	300       	115.779   	0.148286  	34.684    	1071.98   	
246.961   	300       	115.909   	0.144642  	33.8376   	1074.06   	
250.522   	300       	116.052   	0.141664  	33.139    	1076.37   	
254.127   	300       	116.214   	0.138784  	32.4525   	1078.59   	
257.87    	300       	116.401   	0.135976  	31.7764   	1080.84   	
261.854   	300       	116.62    	0.133144  	31.0865   	1083      	
266.205   	300       	116.886   	0.13026   	30.3752   	1085.38   	
271.085   	300       	117.22    	0.127037  	29.6236   	1087.81   	
282.304   	300       	118.163   	0.1216    	28.1561   	1092.66   	
287.304   	300       	118.619   	0.119112  	27.5514   	1094.72   	
293.558   	300       	119.245   	0.1158    	26.8787   	1097.01   	
301.173   	300       	120.089   	0.113915  	26.1549   	1099.53   	
305.728   	300       	120.622   	0.111761  	25.7629   	1100.92   	
