Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
156.771   	3000      	160       	25271.1   	43842.4   	0         	
157.222   	3000      	160       	25302     	43843.1   	0         	
158.222   	3000      	160       	25393.2   	43876.4   	0         	
159.222   	3000      	160       	25501.8   	43931.4   	0         	
160.222   	3000      	160       	25622.6   	43998.6   	0         	
161.222   	3000      	160       	25752.5   	44072     	0         	
161.554   	3000      	160       	25797     	44097.4   	0         	
162.499   	3000      	160       	25929.7   	44171.9   	0         	
163.499   	3000      	160       	26078     	44253.3   	0         	
164.499   	3000      	160       	26235.7   	44339.4   	0         	
165.499   	3000      	160       	26404.2   	44431.8   	0         	
166.499   	3000      	160       	26583.3   	44529.4   	0         	
167.499   	3000      	160       	26772.6   	44630.9   	0         	
168.499   	3000      	160       	26972.4   	44735.8   	0         	
168.832   	3000      	160       	27040.5   	44771.6   	0         	
169.788   	3000      	160       	27244.9   	44875.7   	0         	
170.788   	3000      	160       	27471     	44989.2   	0         	
171.788   	3000      	160       	27710.3   	45107.7   	0         	
172.788   	3000      	160       	27962.7   	45230.1   	0         	
173.788   	3000      	160       	28228.5   	45355.8   	0         	
174.788   	3000      	160       	28508     	45484.4   	0         	
175.121   	3000      	160       	28603.3   	45528.4   	0         	
176.091   	3000      	160       	28892.8   	45656.7   	0         	
177.091   	3000      	160       	29206.2   	45791.7   	0         	
178.091   	3000      	160       	29401.3   	45722.6   	0         	
178.52    	3000      	160       	29491.5   	45700     	0         	
179.52    	3000      	160       	29760.6   	45719.3   	0         	
180.52    	3000      	160       	30069.8   	45779.3   	0         	
181.52    	3000      	160       	30404.8   	45856.9   	0         	
182.52    	3000      	160       	30763.8   	45947.8   	0         	
183.52    	3000      	160       	31143     	46045.5   	0         	
184.52    	3000      	160       	31540.9   	46146.6   	0         	
185.52    	3000      	160       	31956.8   	46249.9   	0         	
186.52    	3000      	160       	32390.9   	46354.8   	0         	
187.52    	3000      	160       	32846.9   	46466.1   	0         	
