Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
935.814   	1500      	160       	-3358.01  	0         	0         	
940.814   	1500      	160       	-3361.19  	0         	0         	
945.814   	1500      	160       	-3364.32  	0         	0         	
950.814   	1500      	160       	-3367.39  	0         	0         	
955.814   	1500      	160       	-3370.42  	0         	0         	
960.814   	1500      	160       	-3373.5   	0         	0         	
965.814   	1500      	160       	-3376.55  	0         	0         	
970.814   	1500      	160       	-3379.55  	0         	0         	
975.814   	1500      	160       	-3382.49  	0         	0         	
980.814   	1500      	160       	-3385.38  	0         	0         	
985.814   	1500      	160       	-3388.22  	0         	0         	
990.814   	1500      	160       	-3391     	0         	0         	
995.814   	1500      	160       	-3393.73  	0         	0         	
1000.81   	1500      	160       	-3396.41  	0         	0         	
1005.81   	1500      	160       	-3399.05  	0         	0         	
1010.81   	1500      	160       	-3401.63  	0         	0         	
1015.81   	1500      	160       	-3404.17  	0         	0         	
1020.81   	1500      	160       	-3406.66  	0         	0         	
1025.81   	1500      	160       	-3409.1   	0         	0         	
1030.81   	1500      	160       	-3411.5   	0         	0         	
1035.81   	1500      	160       	-3413.86  	0         	0         	
1040.81   	1500      	160       	-3416.17  	0         	0         	
1045.81   	1500      	160       	-3418.44  	0         	0         	
1050.81   	1500      	160       	-3420.66  	0         	0         	
1055.81   	1500      	160       	-3422.86  	0         	0         	
1060.81   	1500      	160       	-3425.06  	0         	0         	
1065.81   	1500      	160       	-3427.23  	0         	0         	
1070.81   	1500      	160       	-3429.35  	0         	0         	
1075.81   	1500      	160       	-3431.43  	0         	0         	
1080.81   	1500      	160       	-3433.48  	0         	0         	
1085.81   	1500      	160       	-3435.49  	0         	0         	
1090.81   	1500      	160       	-3437.47  	0         	0         	
1095.81   	1500      	160       	-3439.41  	0         	0         	
1100.81   	1500      	160       	-3441.32  	0         	0         	
1105.81   	1500      	160       	-3443.19  	0         	0         	
1110.81   	1500      	160       	-3445.04  	0         	0         	
1115.81   	1500      	160       	-3446.85  	0         	0         	
1120.81   	1500      	160       	-3448.64  	0         	0         	
1125.81   	1500      	160       	-3450.39  	0         	0         	
1130.81   	1500      	160       	-3452.12  	0         	0         	
1135.81   	1500      	160       	-3453.82  	0         	0         	
1140.81   	1500      	160       	-3455.49  	0         	0         	
1145.81   	1500      	160       	-3457.14  	0         	0         	
1150.81   	1500      	160       	-3458.76  	0         	0         	
1155.81   	1500      	160       	-3460.35  	0         	0         	
1160.81   	1500      	160       	-3461.92  	0         	0         	
1165.81   	1500      	160       	-3463.46  	0         	0         	
1170.81   	1500      	160       	-3464.98  	0         	0         	
1175.81   	1500      	160       	-3466.47  	0         	0         	
1180.81   	1500      	160       	-3467.94  	0         	0         	
1185.81   	1500      	160       	-3469.39  	0         	0         	
1190.81   	1500      	160       	-3470.81  	0         	0         	
1195.81   	1500      	160       	-3472.21  	0         	0         	
