Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 22	406.71	99.67	0.298715	0.0150008	0.205541	0.0781735	0.0502178	0.688083	0.261699		0.960093	0.0335664	0.00215711	0.00418359	0	0.110856	0.181984	0.235713	0.471447	0	
Seg 23	406.731	99.67	0.298706	0.0149908	0.205539	0.0781769	0.0501856	0.688096	0.261718		0.960094	0.0335652	0.00215707	0.00418351	0	0.110861	0.181983	0.235711	0.471444	0	


0.951034 0.0416539 0.00247667 0.0048351 0 0.0822053 0.186694 0.243691 0.487409 0 0.95162 0.0411348 0.00245466 0.00479064 0 0.0835933 0.186481 0.2433 0.486626 0 0.952192 0.0406274 0.00243329 0.00474744 0 0.0849951 0.186264 0.242905 0.485836 0 0.95275 0.0401316 0.00241256 0.00470548 0 0.0864104 0.186042 0.242507 0.48504 0 0.953296 0.039647 0.00239245 0.00466474 0 0.0878393 0.185817 0.242106 0.484238 0 0.953828 0.0391734 0.00237295 0.0046252 0 0.0892816 0.185587 0.241702 0.483429 0 0.954348 0.0387107 0.00235404 0.00458682 0 0.0907371 0.185354 0.241295 0.482614 0 0.954856 0.0382585 0.00233571 0.00454958 0 0.0922059 0.185117 0.240884 0.481793 0 0.955352 0.0378166 0.00231795 0.00451347 0 0.0936877 0.184876 0.240471 0.480966 0 0.955836 0.0373848 0.00230076 0.00447846 0 0.0951825 0.184631 0.240054 0.480132 0 0.956309 0.0369621 0.00228409 0.00444446 0 0.0966926 0.184383 0.239634 0.479291 0 0.956771 0.0365492 0.00226796 0.00441153 0 0.0982155 0.18413 0.23921 0.478444 0 0.957222 0.0361457 0.00225236 0.00437963 0 0.0997509 0.183874 0.238784 0.477591 0 0.957662 0.0357515 0.00223728 0.00434876 0 0.101299 0.183615 0.238354 0.476732 0 0.958092 0.0353664 0.00222272 0.00431889 0 0.102859 0.183352 0.237922 0.475867 0 0.958511 0.0349901 0.00220865 0.00428999 0 0.104431 0.183085 0.237487 0.474997 0 0.95892 0.0346225 0.00219508 0.00426206 0 0.106015 0.182816 0.237049 0.47412 0 0.95932 0.0342634 0.00218199 0.00423507 0 0.107612 0.182543 0.236608 0.473238 0 0.959709 0.0339126 0.00216938 0.00420901 0 0.109219 0.182267 0.236164 0.47235 0 0.960089 0.0335699 0.00215723 0.00418385 0 0.110839 0.181987 0.235717 0.471457 0 0.96009 0.0335687 0.00215719 0.00418376 0 0.110844 0.181986 0.235716 0.471454 0 0.960092 0.0335675 0.00215715 0.00418368 0 0.11085 0.181985 0.235714 0.47145 0 0.960093 0.0335664 0.00215711 0.00418359 0 0.110856 0.181984 0.235713 0.471447 0 0.960094 0.0335652 0.00215707 0.00418351 0 0.110861 0.181983 0.235711 0.471444 0 27.3818   	300       	99.67     	0.369587  	160.262   	92.0709   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.355599	0.0737811	0.179629	0.102189	0.207484	0.505145	0.287371		0.951029	0.0416595	0.0024766	0.00483497	0	0.0822053	0.186719	0.243683	0.487393	0	
Seg 1	305.432	99.67	0.351641	0.0696891	0.179762	0.10219	0.198182	0.511208	0.290609		0.951653	0.0411065	0.00245316	0.00478762	0	0.0836853	0.186491	0.243266	0.486558	0	
Seg 2	310.924	99.67	0.34779	0.0657024	0.179896	0.102192	0.188914	0.517255	0.293831		0.95226	0.0405675	0.00243048	0.00474176	0	0.0851792	0.18626	0.242845	0.485716	0	
Seg 3	316.474	99.67	0.344042	0.0618178	0.180031	0.102193	0.179681	0.523282	0.297037		0.952852	0.0400421	0.00240854	0.00469735	0	0.0866868	0.186024	0.242421	0.484868	0	
Seg 4	322.084	99.67	0.340394	0.0580322	0.180167	0.102194	0.170485	0.529291	0.300224		0.953428	0.03953	0.00238732	0.00465436	0	0.088208	0.185784	0.241994	0.484014	0	
Seg 5	327.753	99.67	0.336843	0.0543427	0.180305	0.102196	0.161329	0.535278	0.303392		0.95399	0.0390308	0.00236681	0.00461275	0	0.0897425	0.185539	0.241564	0.483154	0	
Seg 6	333.48	99.67	0.333387	0.0507465	0.180444	0.102197	0.152215	0.541243	0.306542		0.954536	0.0385441	0.00234698	0.0045725	0	0.0912903	0.185291	0.241131	0.482288	0	
Seg 7	339.264	99.67	0.330023	0.0472408	0.180584	0.102198	0.143144	0.547185	0.309671		0.955069	0.0380698	0.00232783	0.00453356	0	0.092851	0.185038	0.240695	0.481416	0	
Seg 8	345.107	99.67	0.326748	0.0438228	0.180725	0.1022	0.134118	0.553103	0.312779		0.955587	0.0376074	0.00230932	0.00449591	0	0.0944247	0.184782	0.240256	0.480537	0	
Seg 9	351.006	99.67	0.323559	0.0404901	0.180868	0.102201	0.12514	0.558994	0.315866		0.956092	0.0371566	0.00229146	0.00445951	0	0.096011	0.184521	0.239814	0.479653	0	
Seg 10	356.972	99.67	0.320449	0.0372347	0.181012	0.102203	0.116195	0.564869	0.318936		0.956585	0.0367165	0.0022742	0.00442428	0	0.0976125	0.184257	0.239369	0.478762	0	
Seg 11	362.995	99.67	0.317421	0.0340598	0.181156	0.102205	0.107301	0.570712	0.321987		0.957065	0.0362874	0.00225755	0.00439026	0	0.0992263	0.183988	0.238921	0.477865	0	
Seg 12	369.073	99.67	0.314473	0.0309631	0.181302	0.102208	0.0984602	0.576526	0.325014		0.957532	0.0358693	0.0022415	0.00435741	0	0.100852	0.183716	0.238469	0.476962	0	
Seg 13	375.207	99.67	0.311602	0.0279424	0.181449	0.102211	0.0896733	0.582309	0.328018		0.957987	0.0354616	0.00222604	0.00432571	0	0.10249	0.183441	0.238015	0.476054	0	
Seg 14	381.396	99.67	0.308806	0.0249954	0.181597	0.102214	0.0809421	0.588061	0.330997		0.958429	0.0350642	0.00221115	0.00429513	0	0.10414	0.183162	0.237559	0.47514	0	
Seg 15	387.64	99.67	0.306083	0.02212	0.181746	0.102217	0.072268	0.593781	0.333951		0.958861	0.0346769	0.00219682	0.00426565	0	0.105801	0.182879	0.237099	0.474221	0	
Seg 16	393.937	99.67	0.303431	0.0193141	0.181897	0.102219	0.0636524	0.599469	0.336879		0.95928	0.0342993	0.00218304	0.00423724	0	0.107473	0.182593	0.236637	0.473296	0	
Seg 17	400.289	99.67	0.300847	0.0165756	0.182049	0.102222	0.0550965	0.605122	0.339781		0.959689	0.0339312	0.0021698	0.00420987	0	0.109157	0.182304	0.236172	0.472367	0	
Seg 18	406.693	99.67	0.298331	0.0139027	0.182203	0.102225	0.0466015	0.610741	0.342657		0.960087	0.0335724	0.00215708	0.00418353	0	0.110851	0.182012	0.235705	0.471432	0	
Seg 19	413.15	99.67	0.295879	0.0112933	0.182357	0.102228	0.0381686	0.616325	0.345507		0.960474	0.0332226	0.00214487	0.00415819	0	0.112557	0.181717	0.235235	0.470492	0	
Seg 20	413.172	99.67	0.295871	0.0112844	0.182354	0.102233	0.0381396	0.616328	0.345532		0.960476	0.0332214	0.00214483	0.00415811	0	0.112563	0.181716	0.235233	0.470488	0	
Seg 21	413.194	99.67	0.295863	0.0112755	0.182351	0.102236	0.0381106	0.616336	0.345553		0.960477	0.0332202	0.00214479	0.00415802	0	0.112568	0.181715	0.235232	0.470485	0	
Seg 22	413.216	99.67	0.295855	0.0112667	0.182349	0.10224	0.0380817	0.616345	0.345574		0.960478	0.0332191	0.00214475	0.00415794	0	0.112574	0.181714	0.23523	0.470482	0	
Seg 23	413.238	99.67	0.295848	0.0112578	0.182346	0.102243	0.0380528	0.616353	0.345595		0.96048	0.0332179	0.00214471	0.00415786	0	0.11258	0.181713	0.235229	0.470479	0	


0.951029 0.0416595 0.0024766 0.00483497 0 0.0822053 0.186719 0.243683 0.487393 0 0.951653 0.0411065 0.00245316 0.00478762 0 0.0836853 0.186491 0.243266 0.486558 0 0.95226 0.0405675 0.00243048 0.00474176 0 0.0851792 0.18626 0.242845 0.485716 0 0.952852 0.0400421 0.00240854 0.00469735 0 0.0866868 0.186024 0.242421 0.484868 0 0.953428 0.03953 0.00238732 0.00465436 0 0.088208 0.185784 0.241994 0.484014 0 0.95399 0.0390308 0.00236681 0.00461275 0 0.0897425 0.185539 0.241564 0.483154 0 0.954536 0.0385441 0.00234698 0.0045725 0 0.0912903 0.185291 0.241131 0.482288 0 0.955069 0.0380698 0.00232783 0.00453356 0 0.092851 0.185038 0.240695 0.481416 0 0.955587 0.0376074 0.00230932 0.00449591 0 0.0944247 0.184782 0.240256 0.480537 0 0.956092 0.0371566 0.00229146 0.00445951 0 0.096011 0.184521 0.239814 0.479653 0 0.956585 0.0367165 0.0022742 0.00442428 0 0.0976125 0.184257 0.239369 0.478762 0 0.957065 0.0362874 0.00225755 0.00439026 0 0.0992263 0.183988 0.238921 0.477865 0 0.957532 0.0358693 0.0022415 0.00435741 0 0.100852 0.183716 0.238469 0.476962 0 0.957987 0.0354616 0.00222604 0.00432571 0 0.10249 0.183441 0.238015 0.476054 0 0.958429 0.0350642 0.00221115 0.00429513 0 0.10414 0.183162 0.237559 0.47514 0 0.958861 0.0346769 0.00219682 0.00426565 0 0.105801 0.182879 0.237099 0.474221 0 0.95928 0.0342993 0.00218304 0.00423724 0 0.107473 0.182593 0.236637 0.473296 0 0.959689 0.0339312 0.0021698 0.00420987 0 0.109157 0.182304 0.236172 0.472367 0 0.960087 0.0335724 0.00215708 0.00418353 0 0.110851 0.182012 0.235705 0.471432 0 0.960474 0.0332226 0.00214487 0.00415819 0 0.112557 0.181717 0.235235 0.470492 0 0.960476 0.0332214 0.00214483 0.00415811 0 0.112563 0.181716 0.235233 0.470488 0 0.960477 0.0332202 0.00214479 0.00415802 0 0.112568 0.181715 0.235232 0.470485 0 0.960478 0.0332191 0.00214475 0.00415794 0 0.112574 0.181714 0.23523 0.470482 0 0.96048 0.0332179 0.00214471 0.00415786 0 0.11258 0.181713 0.235229 0.470479 0 29.3895   	300       	99.67     	0.316671  	135.539   	112.865   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.340405	0.0632175	0.151919	0.125269	0.185713	0.446288	0.367999		0.951023	0.0416654	0.00247653	0.00483483	0	0.0822054	0.186745	0.243674	0.487375	0	
Seg 1	305.809	99.67	0.336812	0.0595047	0.152038	0.125269	0.17667	0.451404	0.371926		0.951689	0.0410749	0.00245151	0.00478427	0	0.0837879	0.186502	0.243228	0.486482	0	
Seg 2	311.677	99.67	0.333328	0.0558985	0.152159	0.12527	0.167698	0.456486	0.375816		0.952336	0.040501	0.00242738	0.00473548	0	0.0853842	0.186255	0.242778	0.485583	0	
Seg 3	317.606	99.67	0.329947	0.0523954	0.152281	0.125271	0.158799	0.461532	0.379669		0.952964	0.0399432	0.00240412	0.00468839	0	0.0869939	0.186002	0.242326	0.484678	0	
Seg 4	323.593	99.67	0.326667	0.0489918	0.152404	0.125271	0.149975	0.466543	0.383483		0.953574	0.0394012	0.0023817	0.00464297	0	0.0886168	0.185746	0.241871	0.483767	0	
Seg 5	329.639	99.67	0.323484	0.0456842	0.152528	0.125272	0.141225	0.471516	0.387258		0.954166	0.0388744	0.00236011	0.00459916	0	0.0902527	0.185485	0.241412	0.48285	0	
Seg 6	335.743	99.67	0.320395	0.0424694	0.152653	0.125273	0.132553	0.476453	0.390994		0.954741	0.0383623	0.00233931	0.00455692	0	0.0919014	0.18522	0.240951	0.481928	0	
Seg 7	341.904	99.67	0.317397	0.0393442	0.152779	0.125273	0.123959	0.481351	0.39469		0.9553	0.0378646	0.00231929	0.0045162	0	0.0935625	0.18495	0.240488	0.481	0	
Seg 8	348.122	99.67	0.314486	0.0363056	0.152906	0.125274	0.115444	0.486211	0.398345		0.955842	0.0373808	0.00230003	0.00447697	0	0.0952359	0.184677	0.240021	0.480067	0	
Seg 9	354.396	99.67	0.31166	0.0333507	0.153034	0.125275	0.10701	0.491031	0.401959		0.956369	0.0369104	0.00228149	0.00443917	0	0.0969213	0.184399	0.239552	0.479128	0	
Seg 10	360.734	99.67	0.308911	0.0304721	0.153164	0.125275	0.0986436	0.495819	0.405538		0.956881	0.0364524	0.00226364	0.00440272	0	0.0986211	0.184117	0.239079	0.478182	0	
Seg 11	367.128	99.67	0.306242	0.0276719	0.153293	0.125277	0.0903593	0.500562	0.409078		0.957379	0.0360072	0.00224649	0.00436763	0	0.100332	0.183832	0.238604	0.477232	0	
Seg 12	373.576	99.67	0.30365	0.0249474	0.153424	0.125279	0.0821583	0.505265	0.412577		0.957862	0.0355743	0.00223001	0.00433387	0	0.102055	0.183543	0.238126	0.476276	0	
Seg 13	380.077	99.67	0.301133	0.0222962	0.153555	0.125281	0.0740412	0.509926	0.416032		0.958331	0.0351534	0.0022142	0.0043014	0	0.103789	0.18325	0.237646	0.475315	0	
Seg 14	386.631	99.67	0.298687	0.0197159	0.153688	0.125283	0.0660085	0.514546	0.419446		0.958787	0.0347442	0.00219902	0.00427019	0	0.105533	0.182954	0.237164	0.47435	0	
Seg 15	393.237	99.67	0.29631	0.017204	0.153822	0.125285	0.0580607	0.519123	0.422816		0.959229	0.0343462	0.00218447	0.0042402	0	0.107288	0.182654	0.236679	0.47338	0	
Seg 16	399.895	99.67	0.294001	0.0147583	0.153956	0.125287	0.0501982	0.523659	0.426143		0.959659	0.0339592	0.00217053	0.0042114	0	0.109053	0.182351	0.236191	0.472405	0	
Seg 17	406.603	99.67	0.291757	0.0123767	0.154092	0.125289	0.0424213	0.528152	0.429427		0.960076	0.0335828	0.00215718	0.00418376	0	0.110828	0.182045	0.235702	0.471425	0	
Seg 18	413.361	99.67	0.289577	0.0100571	0.154229	0.12529	0.0347302	0.532602	0.432668		0.960482	0.0332168	0.00214441	0.00415725	0	0.112613	0.181736	0.23521	0.470441	0	
Seg 19	420.169	99.67	0.287457	0.0077973	0.154367	0.125292	0.0271251	0.537009	0.435865		0.960875	0.0328608	0.0021322	0.00413184	0	0.114407	0.181424	0.234716	0.469453	0	
Seg 20	420.191	99.67	0.28745	0.00779006	0.154363	0.125297	0.0271005	0.537009	0.435891		0.960876	0.0328597	0.00213217	0.00413176	0	0.114413	0.181423	0.234714	0.469449	0	
Seg 21	420.213	99.67	0.287444	0.00778284	0.154361	0.1253	0.027076	0.537013	0.435911		0.960878	0.0328586	0.00213213	0.00413168	0	0.114419	0.181422	0.234713	0.469446	0	
Seg 22	420.235	99.67	0.287437	0.00777562	0.154359	0.125303	0.0270515	0.537016	0.435932		0.960879	0.0328574	0.00213209	0.0041316	0	0.114425	0.181421	0.234711	0.469443	0	
Seg 23	420.257	99.67	0.287431	0.0077684	0.154356	0.125306	0.027027	0.53702	0.435953		0.96088	0.0328563	0.00213205	0.00413152	0	0.11443	0.18142	0.234709	0.46944	0	


0.951023 0.0416654 0.00247653 0.00483483 0 0.0822054 0.186745 0.243674 0.487375 0 0.951689 0.0410749 0.00245151 0.00478427 0 0.0837879 0.186502 0.243228 0.486482 0 0.952336 0.040501 0.00242738 0.00473548 0 0.0853842 0.186255 0.242778 0.485583 0 0.952964 0.0399432 0.00240412 0.00468839 0 0.0869939 0.186002 0.242326 0.484678 0 0.953574 0.0394012 0.0023817 0.00464297 0 0.0886168 0.185746 0.241871 0.483767 0 0.954166 0.0388744 0.00236011 0.00459916 0 0.0902527 0.185485 0.241412 0.48285 0 0.954741 0.0383623 0.00233931 0.00455692 0 0.0919014 0.18522 0.240951 0.481928 0 0.9553 0.0378646 0.00231929 0.0045162 0 0.0935625 0.18495 0.240488 0.481 0 0.955842 0.0373808 0.00230003 0.00447697 0 0.0952359 0.184677 0.240021 0.480067 0 0.956369 0.0369104 0.00228149 0.00443917 0 0.0969213 0.184399 0.239552 0.479128 0 0.956881 0.0364524 0.00226364 0.00440272 0 0.0986211 0.184117 0.239079 0.478182 0 0.957379 0.0360072 0.00224649 0.00436763 0 0.100332 0.183832 0.238604 0.477232 0 0.957862 0.0355743 0.00223001 0.00433387 0 0.102055 0.183543 0.238126 0.476276 0 0.958331 0.0351534 0.0022142 0.0043014 0 0.103789 0.18325 0.237646 0.475315 0 0.958787 0.0347442 0.00219902 0.00427019 0 0.105533 0.182954 0.237164 0.47435 0 0.959229 0.0343462 0.00218447 0.0042402 0 0.107288 0.182654 0.236679 0.47338 0 0.959659 0.0339592 0.00217053 0.0042114 0 0.109053 0.182351 0.236191 0.472405 0 0.960076 0.0335828 0.00215718 0.00418376 0 0.110828 0.182045 0.235702 0.471425 0 0.960482 0.0332168 0.00214441 0.00415725 0 0.112613 0.181736 0.23521 0.470441 0 0.960875 0.0328608 0.0021322 0.00413184 0 0.114407 0.181424 0.234716 0.469453 0 0.960876 0.0328597 0.00213217 0.00413176 0 0.114413 0.181423 0.234714 0.469449 0 0.960878 0.0328586 0.00213213 0.00413168 0 0.114419 0.181422 0.234713 0.469446 0 0.960879 0.0328574 0.00213209 0.0041316 0 0.114425 0.181421 0.234711 0.469443 0 0.96088 0.0328563 0.00213205 0.00413152 0 0.11443 0.18142 0.234709 0.46944 0 31.8079   	300       	99.67     	0.265928  	112.098   	133.124   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.326486	0.0530875	0.125645	0.147754	0.162603	0.384839	0.452558		0.951017	0.0416719	0.00247645	0.00483468	0	0.0822055	0.186773	0.243665	0.487356	0	
Seg 1	306.203	99.67	0.323299	0.0497948	0.125751	0.147754	0.154021	0.388961	0.457019		0.951727	0.041042	0.00244977	0.00478076	0	0.0838955	0.186514	0.243188	0.486402	0	
Seg 2	312.466	99.67	0.320219	0.0466076	0.125858	0.147753	0.145549	0.393036	0.461414		0.952415	0.0404319	0.00242414	0.00472893	0	0.0855986	0.18625	0.242708	0.485443	0	
Seg 3	318.787	99.67	0.31724	0.0435218	0.125965	0.147753	0.137189	0.397066	0.465746		0.95308	0.039841	0.00239953	0.00467911	0	0.0873145	0.185981	0.242226	0.484478	0	
Seg 4	325.166	99.67	0.31436	0.0405333	0.126074	0.147753	0.128939	0.401049	0.470012		0.953724	0.0392686	0.00237591	0.00463123	0	0.0890427	0.185708	0.241741	0.483508	0	
Seg 5	331.601	99.67	0.311574	0.0376383	0.126183	0.147753	0.120801	0.404985	0.474214		0.954347	0.0387141	0.00235324	0.00458522	0	0.0907831	0.18543	0.241254	0.482533	0	
Seg 6	338.092	99.67	0.308878	0.0348331	0.126293	0.147752	0.112773	0.408876	0.478351		0.954951	0.0381767	0.00233149	0.00454102	0	0.0925352	0.185147	0.240764	0.481553	0	
Seg 7	344.638	99.67	0.30627	0.0321143	0.126403	0.147752	0.104856	0.41272	0.482424		0.955535	0.037656	0.00231063	0.00449858	0	0.0942988	0.18486	0.240272	0.480569	0	
Seg 8	351.238	99.67	0.303745	0.0294785	0.126515	0.147751	0.0970501	0.416517	0.486433		0.9561	0.0371513	0.00229063	0.00445782	0	0.0960736	0.18457	0.239777	0.479579	0	
Seg 9	357.891	99.67	0.301301	0.0269224	0.126628	0.147751	0.0893539	0.420269	0.490377		0.956648	0.036662	0.00227146	0.00441871	0	0.0978592	0.184275	0.239281	0.478585	0	
Seg 10	364.606	99.67	0.298931	0.0244396	0.126741	0.147751	0.0817565	0.42398	0.494263		0.957179	0.0361871	0.00225308	0.00438112	0	0.099658	0.183976	0.238781	0.477585	0	
Seg 11	371.373	99.67	0.296636	0.0220307	0.126854	0.147751	0.0742683	0.427643	0.498089		0.957693	0.0357266	0.00223547	0.00434507	0	0.101467	0.183673	0.238279	0.476581	0	
Seg 12	378.19	99.67	0.294414	0.019693	0.126969	0.147752	0.066889	0.431259	0.501852		0.958191	0.0352802	0.00221863	0.00431051	0	0.103286	0.183366	0.237775	0.475573	0	
Seg 13	385.058	99.67	0.29226	0.017424	0.127084	0.147753	0.059618	0.43483	0.505552		0.958673	0.0348472	0.00220252	0.00427739	0	0.105115	0.183057	0.237269	0.47456	0	
Seg 14	391.974	99.67	0.290174	0.0152209	0.127199	0.147753	0.0524545	0.438356	0.509189		0.95914	0.0344273	0.00218712	0.00424567	0	0.106953	0.182743	0.23676	0.473543	0	
Seg 15	398.938	99.67	0.288151	0.0130814	0.127316	0.147754	0.0453977	0.441838	0.512765		0.959592	0.03402	0.00217241	0.0042153	0	0.1088	0.182427	0.23625	0.472523	0	
Seg 16	405.95	99.67	0.286191	0.0110031	0.127434	0.147755	0.0384465	0.445274	0.516279		0.96003	0.033625	0.00215837	0.00418624	0	0.110656	0.182107	0.235738	0.471499	0	
Seg 17	413.008	99.67	0.284291	0.00898364	0.127552	0.147755	0.0316002	0.448667	0.519733		0.960455	0.0332417	0.00214499	0.00415845	0	0.11252	0.181785	0.235224	0.470471	0	
Seg 18	420.112	99.67	0.282448	0.00702096	0.127671	0.147756	0.0248576	0.452017	0.523126		0.960866	0.0328697	0.00213223	0.00413189	0	0.114393	0.181459	0.234709	0.469439	0	
Seg 19	427.261	99.67	0.28066	0.00511298	0.127791	0.147756	0.0182177	0.455323	0.52646		0.961265	0.0325089	0.00212008	0.00410653	0	0.116273	0.181131	0.234192	0.468404	0	
Seg 20	427.283	99.67	0.280655	0.00510718	0.127788	0.14776	0.0181973	0.45532	0.526482		0.961266	0.0325078	0.00212005	0.00410646	0	0.116279	0.18113	0.23419	0.468401	0	
Seg 21	427.305	99.67	0.28065	0.00510139	0.127786	0.147763	0.0181771	0.455321	0.526502		0.961267	0.0325067	0.00212001	0.00410638	0	0.116285	0.181129	0.234188	0.468398	0	
Seg 22	427.327	99.67	0.280645	0.00509561	0.127784	0.147765	0.0181568	0.455323	0.526521		0.961268	0.0325056	0.00211997	0.00410631	0	0.11629	0.181128	0.234187	0.468395	0	
Seg 23	427.348	99.67	0.28064	0.00508982	0.127782	0.147768	0.0181365	0.455324	0.52654		0.961269	0.0325045	0.00211994	0.00410623	0	0.116296	0.181127	0.234185	0.468391	0	


0.951017 0.0416719 0.00247645 0.00483468 0 0.0822055 0.186773 0.243665 0.487356 0 0.951727 0.041042 0.00244977 0.00478076 0 0.0838955 0.186514 0.243188 0.486402 0 0.952415 0.0404319 0.00242414 0.00472893 0 0.0855986 0.18625 0.242708 0.485443 0 0.95308 0.039841 0.00239953 0.00467911 0 0.0873145 0.185981 0.242226 0.484478 0 0.953724 0.0392686 0.00237591 0.00463123 0 0.0890427 0.185708 0.241741 0.483508 0 0.954347 0.0387141 0.00235324 0.00458522 0 0.0907831 0.18543 0.241254 0.482533 0 0.954951 0.0381767 0.00233149 0.00454102 0 0.0925352 0.185147 0.240764 0.481553 0 0.955535 0.037656 0.00231063 0.00449858 0 0.0942988 0.18486 0.240272 0.480569 0 0.9561 0.0371513 0.00229063 0.00445782 0 0.0960736 0.18457 0.239777 0.479579 0 0.956648 0.036662 0.00227146 0.00441871 0 0.0978592 0.184275 0.239281 0.478585 0 0.957179 0.0361871 0.00225308 0.00438112 0 0.099658 0.183976 0.238781 0.477585 0 0.957693 0.0357266 0.00223547 0.00434507 0 0.101467 0.183673 0.238279 0.476581 0 0.958191 0.0352802 0.00221863 0.00431051 0 0.103286 0.183366 0.237775 0.475573 0 0.958673 0.0348472 0.00220252 0.00427739 0 0.105115 0.183057 0.237269 0.47456 0 0.95914 0.0344273 0.00218712 0.00424567 0 0.106953 0.182743 0.23676 0.473543 0 0.959592 0.03402 0.00217241 0.0042153 0 0.1088 0.182427 0.23625 0.472523 0 0.96003 0.033625 0.00215837 0.00418624 0 0.110656 0.182107 0.235738 0.471499 0 0.960455 0.0332417 0.00214499 0.00415845 0 0.11252 0.181785 0.235224 0.470471 0 0.960866 0.0328697 0.00213223 0.00413189 0 0.114393 0.181459 0.234709 0.469439 0 0.961265 0.0325089 0.00212008 0.00410653 0 0.116273 0.181131 0.234192 0.468404 0 0.961266 0.0325078 0.00212005 0.00410646 0 0.116279 0.18113 0.23419 0.468401 0 0.961267 0.0325067 0.00212001 0.00410638 0 0.116285 0.181129 0.234188 0.468398 0 0.961268 0.0325056 0.00211997 0.00410631 0 0.11629 0.181128 0.234187 0.468395 0 0.961269 0.0325045 0.00211994 0.00410623 0 0.116296 0.181127 0.234185 0.468391 0 34.8325   	300       	99.67     	0.219275  	90.7548   	152.227   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.314452	0.0437742	0.101722	0.168956	0.139208	0.32349	0.537302		0.95101	0.0416791	0.00247637	0.00483451	0	0.0822056	0.186805	0.243654	0.487335	0	
Seg 1	306.599	99.67	0.311692	0.0409238	0.101814	0.168954	0.131296	0.326648	0.542056		0.951765	0.0410099	0.00244803	0.00477725	0	0.0840032	0.18653	0.243147	0.48632	0	
Seg 2	313.254	99.67	0.309033	0.0381747	0.101906	0.168953	0.123529	0.329756	0.546715		0.952493	0.0403641	0.00242092	0.00472242	0	0.0858127	0.186249	0.242637	0.485301	0	
Seg 3	319.964	99.67	0.306472	0.0355222	0.101998	0.168952	0.115907	0.332814	0.551279		0.953194	0.0397408	0.002395	0.00466993	0	0.0876337	0.185964	0.242125	0.484277	0	
Seg 4	326.729	99.67	0.304004	0.0329621	0.102091	0.16895	0.108427	0.335823	0.55575		0.953871	0.039139	0.00237022	0.00461967	0	0.0894658	0.185674	0.241612	0.483249	0	
Seg 5	333.546	99.67	0.301624	0.0304901	0.102185	0.168949	0.101086	0.338783	0.56013		0.954524	0.0385579	0.00234652	0.00457158	0	0.0913086	0.185379	0.241096	0.482217	0	
Seg 6	340.415	99.67	0.299329	0.0281023	0.10228	0.168947	0.0938844	0.341696	0.56442		0.955154	0.0379966	0.00232388	0.00452555	0	0.0931618	0.18508	0.240578	0.481181	0	
Seg 7	347.336	99.67	0.297116	0.0257951	0.102375	0.168946	0.0868184	0.344562	0.56862		0.955762	0.0374543	0.00230225	0.0044815	0	0.0950249	0.184776	0.240058	0.480141	0	
Seg 8	354.306	99.67	0.294979	0.0235649	0.10247	0.168944	0.0798865	0.347381	0.572733		0.956349	0.0369303	0.00228158	0.00443937	0	0.0968977	0.184468	0.239537	0.479097	0	
Seg 9	361.325	99.67	0.292917	0.0214082	0.102566	0.168943	0.0730863	0.350155	0.576759		0.956915	0.0364239	0.00226186	0.00439908	0	0.0987797	0.184157	0.239013	0.47805	0	
Seg 10	368.401	99.67	0.290924	0.0193193	0.102663	0.168941	0.0664067	0.352887	0.580706		0.957463	0.0359337	0.00224301	0.00436051	0	0.100673	0.183841	0.238487	0.476998	0	
Seg 11	375.524	99.67	0.288999	0.0172979	0.10276	0.16894	0.0598546	0.355573	0.584572		0.957992	0.0354597	0.00222503	0.00432365	0	0.102575	0.183522	0.23796	0.475943	0	
Seg 12	382.693	99.67	0.287139	0.0153413	0.102858	0.16894	0.0534282	0.358216	0.588356		0.958502	0.0350014	0.00220788	0.00428844	0	0.104486	0.183199	0.237431	0.474884	0	
