Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
1063.25   	5000      	160       	0         	0         	-229117   	
1073.25   	5000      	160       	0         	0         	-229032   	
1083.25   	5000      	160       	0         	0         	-228941   	
1093.25   	5000      	160       	0         	0         	-228857   	
1103.25   	5000      	160       	0         	0         	-228774   	
1113.25   	5000      	160       	0         	0         	-228699   	
1123.25   	5000      	160       	0         	0         	-228615   	
1133.25   	5000      	160       	0         	0         	-228509   	
1143.25   	5000      	160       	0         	0         	-228341   	
1153.25   	5000      	160       	0         	0         	-228132   	
1163.25   	5000      	160       	0         	0         	-227895   	
1173.25   	5000      	160       	0         	0         	-227691   	
1183.25   	5000      	160       	0         	0         	-227533   	
1193.25   	5000      	160       	0         	0         	-227432   	
1203.25   	5000      	160       	0         	0         	-227396   	
1213.25   	5000      	160       	0         	0         	-227387   	
1223.25   	5000      	160       	0         	0         	-227383   	
1233.25   	5000      	160       	0         	0         	-227388   	
1243.25   	5000      	160       	0         	0         	-227400   	
1253.25   	5000      	160       	0         	0         	-227408   	
1263.25   	5000      	160       	0         	0         	-227401   	
1273.25   	5000      	160       	0         	0         	-227413   	
1283.25   	5000      	160       	0         	0         	-227453   	
1293.25   	5000      	160       	0         	0         	-227493   	
1303.25   	5000      	160       	0         	0         	-227534   	
1313.25   	5000      	160       	0         	0         	-227589   	
1323.25   	5000      	160       	0         	0         	-227650   	
1333.25   	5000      	160       	0         	0         	-227701   	
1343.25   	5000      	160       	0         	0         	-227724   	
1353.25   	5000      	160       	0         	0         	-227712   	
1363.25   	5000      	160       	0         	0         	-227667   	
1373.25   	5000      	160       	0         	0         	-227609   	
1383.25   	5000      	160       	0         	0         	-227529   	
1393.25   	5000      	160       	0         	0         	-227426   	
1403.25   	5000      	160       	0         	0         	-227319   	
1413.25   	5000      	160       	0         	0         	-227200   	
1423.25   	5000      	160       	0         	0         	-227083   	
1433.25   	5000      	160       	0         	0         	-226991   	
1443.25   	5000      	160       	0         	0         	-226921   	
1453.25   	5000      	160       	0         	0         	-226871   	
1463.25   	5000      	160       	0         	0         	-226823   	
1473.25   	5000      	160       	0         	0         	-226761   	
1483.25   	5000      	160       	0         	0         	-226680   	
1493.25   	5000      	160       	0         	0         	-226568   	
1503.25   	5000      	160       	0         	0         	-226455   	
1513.25   	5000      	160       	0         	0         	-226377   	
1523.25   	5000      	160       	0         	0         	-226318   	
1533.25   	5000      	160       	0         	0         	-226271   	
1543.25   	5000      	160       	0         	0         	-226238   	
1553.25   	5000      	160       	0         	0         	-226219   	
1560      	5000      	160       	0         	0         	-226209   	
1561      	5000      	160       	-22218.1  	0         	0         	
1562      	5000      	160       	-21530.9  	0         	0         	
1563      	5000      	160       	-21285.2  	0         	0         	
1564      	5000      	160       	-22134.2  	0         	0         	
1565      	5000      	160       	-22799.3  	0         	0         	
1566      	5000      	160       	-23571.8  	0         	0         	
1567      	5000      	160       	-24350.1  	0         	0         	
1568      	5000      	160       	-24936.8  	0         	0         	
1569      	5000      	160       	-25373.7  	0         	0         	
1570      	5000      	160       	-26855.2  	0         	0         	
1571      	5000      	160       	-28825.2  	0         	0         	
1572      	5000      	160       	-30285.3  	0         	0         	
1573      	5000      	160       	-31362.8  	0         	0         	
1574      	5000      	160       	-32165    	0         	0         	
1575      	5000      	160       	-32761    	0         	0         	
1576      	5000      	160       	-33204.7  	0         	0         	
1577      	5000      	160       	-33628.1  	0         	0         	
1578      	5000      	160       	-35048.5  	0         	0         	
1579      	5000      	160       	-36116.2  	0         	0         	
1580      	5000      	160       	-36977    	0         	0         	
1581      	5000      	160       	-38009.9  	0         	0         	
1581.65   	5000      	160       	-38478    	0         	0         	
1582.65   	5000      	160       	-39096.7  	0         	0         	
1583.65   	5000      	160       	-39786    	0         	0         	
1584.65   	5000      	160       	-40496.3  	0         	0         	
1585.65   	5000      	160       	-41165.3  	0         	0         	
1586.65   	5000      	160       	-41801    	0         	0         	
1587.65   	5000      	160       	-42416    	0         	0         	
1588.65   	5000      	160       	-43009.7  	0         	0         	
1589.65   	5000      	160       	-43576.3  	0         	0         	
1590.65   	5000      	160       	-44110.6  	0         	0         	
1591.65   	5000      	160       	-44609.2  	0         	0         	
1592.65   	5000      	160       	-45075.1  	0         	0         	
1593.65   	5000      	160       	-45518.9  	0         	0         	
1594.65   	5000      	160       	-45966.8  	0         	0         	
1595.65   	5000      	160       	-46589.5  	0         	0         	
1596.65   	5000      	160       	-47416.8  	0         	0         	
1597.65   	5000      	160       	-48204.3  	0         	0         	
1598.65   	5000      	160       	-48963.1  	0         	0         	
1599.65   	5000      	160       	-49687.9  	0         	0         	
1600.65   	5000      	160       	-50455.1  	0         	0         	
1601.19   	5000      	160       	-50906.5  	0         	0         	
1601.48   	5000      	160       	-51140.4  	0         	0         	
1602.31   	5000      	160       	-51714.2  	0         	0         	
1603.31   	5000      	160       	-52322.6  	0         	0         	
1604.31   	5000      	160       	-52895.9  	0         	0         	
1605.31   	5000      	160       	-53451.3  	0         	0         	
1606.31   	5000      	160       	-53989.7  	0         	0         	
1607.31   	5000      	160       	-54509.2  	0         	0         	
1608.31   	5000      	160       	-55008.1  	0         	0         	
1609.31   	5000      	160       	-55485.7  	0         	0         	
1610.31   	5000      	160       	-55945.5  	0         	0         	
1611.31   	5000      	160       	-56397.2  	0         	0         	
1612.31   	5000      	160       	-56843.4  	0         	0         	
1613.31   	5000      	160       	-57284.8  	0         	0         	
1614.31   	5000      	160       	-57719.1  	0         	0         	
1615.31   	5000      	160       	-58142.8  	0         	0         	
1616.31   	5000      	160       	-58565    	0         	0         	
1617.31   	5000      	160       	-58972.9  	0         	0         	
1618.31   	5000      	160       	-59364    	0         	0         	
1619.31   	5000      	160       	-59744.7  	0         	0         	
1620.31   	5000      	160       	-60119.7  	0         	0         	
1621.31   	5000      	160       	-60490    	0         	0         	
1622.31   	5000      	160       	-60843.7  	0         	0         	
1622.82   	5000      	160       	-61020.2  	0         	0         	
1623.82   	5000      	160       	-61365.1  	0         	0         	
1624.82   	5000      	160       	-61703.2  	0         	0         	
