Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
1063.25   	3000      	160       	5649.15   	9954.23   	0.131273  	
1073.25   	3000      	160       	5656.51   	9934.9    	0.131088  	
1083.25   	3000      	160       	5669.54   	9921.89   	0.130954  	
1093.25   	3000      	160       	5686.94   	9914.09   	0.130864  	
1103.25   	3000      	160       	5706.77   	9907.21   	0.130773  	
1113.25   	3000      	160       	5730.51   	9903.68   	0.130705  	
1123.25   	3000      	160       	5755.8    	9899.33   	0.130619  	
1133.25   	3000      	160       	5781.43   	9892.06   	0.130493  	
1143.25   	3000      	160       	5807.28   	9881.72   	0.130328  	
1153.25   	3000      	160       	5833.27   	9868.24   	0.130121  	
1163.25   	3000      	160       	5859.67   	9852.18   	0.129879  	
1173.25   	3000      	160       	5888.34   	9836.78   	0.129634  	
1183.25   	3000      	160       	5919.25   	9822.07   	0.129386  	
1193.25   	3000      	160       	5953.48   	9809.9    	0.129154  	
1203.25   	3000      	160       	5990.71   	9799.82   	0.128934  	
1213.25   	3000      	160       	6028.71   	9788.31   	0.128693  	
1223.25   	3000      	160       	6066.94   	9774.74   	0.128423  	
1233.25   	3000      	160       	6105.61   	9759.66   	0.128132  	
1243.25   	3000      	160       	6144.05   	9742.28   	0.127812  	
1253.25   	3000      	160       	6181.92   	9722.34   	0.127461  	
1263.25   	3000      	160       	6218.96   	9699.74   	0.127079  	
1273.25   	3000      	160       	6254.23   	9673.3    	0.126654  	
1283.25   	3000      	160       	6293.8    	9652.68   	0.126286  	
1293.25   	3000      	160       	6337.31   	9637.29   	0.125967  	
1303.25   	3000      	160       	6376.85   	9615.38   	0.125581  	
1313.25   	3000      	160       	6424      	9604.38   	0.125303  	
1323.25   	3000      	160       	6469.53   	9590.6    	0.124997  	
1333.25   	3000      	160       	6514.1    	9575.28   	0.124675  	
1343.25   	3000      	160       	6557.13   	9557.82   	0.124332  	
1353.25   	3000      	160       	6598.03   	9537.57   	0.123963  	
1363.25   	3000      	160       	6638.69   	9517.49   	0.123597  	
1373.25   	3000      	160       	6680.47   	9499.63   	0.123255  	
1383.25   	3000      	160       	6721.23   	9481.07   	0.122909  	
1393.25   	3000      	160       	6760.2    	9460.87   	0.122549  	
1403.25   	3000      	160       	6796.61   	9438.15   	0.122167  	
1413.25   	3000      	160       	6830.24   	9412.8    	0.121762  	
1423.25   	3000      	160       	6863.83   	9388.72   	0.121375  	
1433.25   	3000      	160       	6896.43   	9365      	0.120996  	
1443.25   	3000      	160       	6935.73   	9351.32   	0.120723  	
1453.25   	3000      	160       	6970.38   	9332.77   	0.120405  	
1463.25   	3000      	160       	7001.47   	9311.01   	0.12006   	
1473.25   	3000      	160       	7029.11   	9286.31   	0.119689  	
1483.25   	3000      	160       	7053.51   	9259.08   	0.119298  	
1493.25   	3000      	160       	7076.03   	9231.54   	0.118911  	
1503.25   	3000      	160       	7103.05   	9211.21   	0.118602  	
1513.25   	3000      	160       	7126.9    	9188.88   	0.118279  	
1523.25   	3000      	160       	7153.28   	9171.15   	0.118008  	
1533.25   	3000      	160       	7176.12   	9150.64   	0.117714  	
1543.25   	3000      	160       	7195.08   	9127.36   	0.117398  	
1553.25   	3000      	160       	7215.56   	9107.71   	0.117125  	
1560      	3000      	160       	7229.91   	9095.8    	0.116958  	
1561      	3000      	160       	7231.45   	9093.33   	0.116926  	
1562      	3000      	160       	7233.69   	9091.76   	0.116903  	
1563      	3000      	160       	7236.33   	9090.7    	0.116886  	
1564      	3000      	160       	7239.44   	9090.27   	0.116875  	
1565      	3000      	160       	7243.15   	9090.58   	0.116872  	
1566      	3000      	160       	7247.68   	9091.95   	0.11688   	
1567      	3000      	160       	7253.41   	9094.83   	0.116904  	
1568      	3000      	160       	7260.73   	9099.73   	0.116949  	
1569      	3000      	160       	7270.13   	9107.23   	0.117021  	
1570      	3000      	160       	7282.13   	9117.99   	0.117127  	
1571      	3000      	160       	7297.42   	9132.88   	0.117275  	
1572      	3000      	160       	7316.87   	9152.96   	0.117478  	
1573      	3000      	160       	7341.43   	9179.43   	0.117746  	
1574      	3000      	160       	7371.95   	9213.32   	0.11809   	
1575      	3000      	160       	7409.1    	9255.48   	0.118519  	
1576      	3000      	160       	7453.39   	9306.5    	0.119039  	
1577      	3000      	160       	7505.12   	9366.76   	0.119651  	
1578      	3000      	160       	7564.23   	9436.17   	0.120355  	
1579      	3000      	160       	7630.5    	9514.42   	0.121145  	
1580      	3000      	160       	7703.92   	9601.5    	0.122022  	
1581      	3000      	160       	7784.88   	9697.86   	0.122988  	
1581.65   	3000      	160       	7841.23   	9765.07   	0.123658  	
1582.65   	3000      	160       	7935.52   	9877.83   	0.124778  	
1583.65   	3000      	160       	8038.07   	10000.7   	0.125991  	
1584.65   	3000      	160       	8148.76   	10133.6   	0.127293  	
1585.65   	3000      	160       	8267.28   	10276     	0.128678  	
1586.65   	3000      	160       	8394.16   	10428.7   	0.13015   	
1587.65   	3000      	160       	8529.97   	10592.2   	0.131712  	
1588.65   	3000      	160       	8674.56   	10766.4   	0.13336   	
1589.65   	3000      	160       	8827.33   	10950.5   	0.135083  	
1590.65   	3000      	160       	8987.35   	11143.4   	0.136868  	
1591.65   	3000      	160       	9154.97   	11345.3   	0.138714  	
1592.65   	3000      	160       	9330.35   	11556.7   	0.140621  	
1593.65   	3000      	160       	9512.99   	11776.7   	0.142579  	
1594.65   	3000      	160       	9702.3    	12004.6   	0.144578  	
1595.65   	3000      	160       	9897.59   	12239.6   	0.146608  	
1596.65   	3000      	160       	10099.9   	12482.9   	0.148676  	
1597.65   	3000      	160       	10308.1   	12733     	0.150766  	
1598.65   	3000      	160       	10521     	12988.6   	0.152865  	
1599.65   	3000      	160       	10739.4   	13250.6   	0.154976  	
1600.65   	3000      	160       	10963.8   	13519.7   	0.157103  	
1601.19   	3000      	160       	11086.4   	13666.5   	0.158245  	
1601.48   	3000      	160       	11152.9   	13746.1   	0.15886   	
1602.31   	3000      	160       	11348.1   	13979.8   	0.160641  	
1603.31   	3000      	160       	11587.3   	14265.8   	0.162778  	
1604.31   	3000      	160       	11830.1   	14555.8   	0.164896  	
1605.31   	3000      	160       	12076.2   	14849.3   	0.166988  	
1606.31   	3000      	160       	12324.9   	15145.5   	0.169047  	
1607.31   	3000      	160       	12575.4   	15443.5   	0.171066  	
1608.31   	3000      	160       	12827.1   	15742.4   	0.173038  	
1609.31   	3000      	160       	13079.4   	16041.5   	0.174958  	
1610.31   	3000      	160       	13331.9   	16340.3   	0.176822  	
1611.31   	3000      	160       	13584.7   	16639     	0.178631  	
1612.31   	3000      	160       	13837.9   	16937.6   	0.180386  	
1613.31   	3000      	160       	14091.6   	17236.3   	0.182087  	
1614.31   	3000      	160       	14345.6   	17535     	0.183734  	
1615.31   	3000      	160       	14599.3   	17832.6   	0.185322  	
1616.31   	3000      	160       	14851.9   	18128.4   	0.186846  	
1617.31   	3000      	160       	15102.7   	18421.5   	0.188303  	
1618.31   	3000      	160       	15351.4   	18711.5   	0.189692  	
1619.31   	3000      	160       	15599     	18999.7   	0.191023  	
1620.31   	3000      	160       	15846.5   	19287.2   	0.192298  	
1621.31   	3000      	160       	16093.9   	19574.1   	0.193521  	
1622.31   	3000      	160       	16340.9   	19860.2   	0.194689  	
1622.82   	3000      	160       	16465.9   	20004.7   	0.19526   	
1623.82   	3000      	160       	16710.8   	20287.4   	0.196339  	
1624.82   	3000      	160       	16953.1   	20566.4   	0.197356  	
1625.82   	3000      	160       	17193.2   	20842.3   	0.198313  	
1626.82   	3000      	160       	17430.7   	21114.6   	0.199211  	
1627.82   	3000      	160       	17665.2   	21382.9   	0.200051  	
1628.82   	3000      	160       	17896.8   	21647.3   	0.200834  	
1629.82   	3000      	160       	18127.9   	21910.6   	0.201571  	
1630.82   	3000      	160       	18354.2   	22167.8   	0.202248  	
1631.32   	3000      	160       	18465.5   	22293.9   	0.202565  	
1632.32   	3000      	160       	18682.6   	22539.5   	0.203153  	
1633.32   	3000      	160       	18894.3   	22778     	0.203688  	
1634.32   	3000      	160       	19100.6   	23009.8   	0.204173  	
1635.32   	3000      	160       	19302.1   	23235.3   	0.204612  	
1636.32   	3000      	160       	19498.8   	23455     	0.205009  	
1637.32   	3000      	160       	19691.1   	23668.9   	0.205366  	
1638.32   	3000      	160       	19878.9   	23877.3   	0.205686  	
1639.32   	3000      	160       	20062.5   	24080.4   	0.205971  	
1640.32   	3000      	160       	20242     	24278.2   	0.206224  	
1641.32   	3000      	160       	20417.3   	24470.9   	0.206446  	
1642.32   	3000      	160       	20588.9   	24658.9   	0.20664   	
1643.32   	3000      	160       	20756.9   	24842.3   	0.206808  	
1644.32   	3000      	160       	20921.2   	25021.2   	0.206951  	
1645.32   	3000      	160       	21080.8   	25194.3   	0.20707   	
1645.81   	3000      	160       	21157.8   	25277.6   	0.207121  	
1646.81   	3000      	160       	21311.9   	25443.9   	0.207208  	
1647.81   	3000      	160       	21462.7   	25606.1   	0.207276  	
1648.81   	3000      	160       	21610.5   	25764.5   	0.207327  	
1649.81   	3000      	160       	21755.4   	25919.3   	0.207361  	
1650.81   	3000      	160       	21895.4   	26068.2   	0.20738   	
1651.29   	3000      	160       	21962.4   	26139.2   	0.207383  	
1652.29   	3000      	160       	22097.5   	26282     	0.207381  	
1653.29   	3000      	160       	22230.2   	26421.8   	0.207367  	
1654.29   	3000      	160       	22360.7   	26558.8   	0.207341  	
1655.29   	3000      	160       	22489.1   	26693.2   	0.207303  	
1656.29   	3000      	160       	22615.9   	26825.6   	0.207256  	
1657.29   	3000      	160       	22741     	26955.7   	0.207198  	
1658.29   	3000      	160       	22864.3   	27083.4   	0.20713   	
1659.29   	3000      	160       	22985.6   	27208.7   	0.207054  	
1660      	3000      	160       	23070.8   	27296.3   	0.206995  	
1662.07   	3000      	160       	23138.5   	27337.1   	0.206968  	
1664.59   	3000      	160       	22857.1   	26956.6   	0.207194  	
1668.16   	3000      	160       	21996.5   	25876     	0.207287  	
1673.51   	3000      	160       	20398.2   	23907.7   	0.205429  	
1681.43   	3000      	160       	18036     	21029.9   	0.198144  	
1691.43   	3000      	160       	15808.1   	18315.4   	0.186451  	
1696.2    	3000      	160       	14895.8   	17207.4   	0.180373  	
1698.89   	3000      	160       	14436.1   	16648.9   	0.177027  	
1705.61   	3000      	160       	13527.5   	15537.4   	0.169807  	
1715.61   	3000      	160       	12563.1   	14342.3   	0.161208  	
1725.61   	3000      	160       	11820     	13413.4   	0.153937  	
1735.61   	3000      	160       	11235.1   	12675.9   	0.147802  	
1745.61   	3000      	160       	10787.1   	12103.3   	0.142816  	
1755.61   	3000      	160       	10425.4   	11636.6   	0.138614  	
1765.61   	3000      	160       	10127.3   	11248.8   	0.135031  	
1775.61   	3000      	160       	9885.83   	10931.4   	0.132041  	
1780.61   	3000      	160       	9788.11   	10799.7   	0.130782  	
1790.61   	3000      	160       	9600.97   	10552.5   	0.128411  	
1800.61   	3000      	160       	9425.57   	10326.2   	0.126232  	
1810.61   	3000      	160       	9278.84   	10137.3   	0.124408  	
1820.61   	3000      	160       	9156.05   	9980.02   	0.122892  	
1830.61   	3000      	160       	9049.74   	9845.02   	0.121596  	
1840.61   	3000      	160       	8949.42   	9721.02   	0.120414  	
1850.61   	3000      	160       	8847.28   	9602.62   	0.119303  	
1860.61   	3000      	160       	8748.13   	9495.13   	0.118318  	
1870.61   	3000      	160       	8650.31   	9394.9    	0.11742   	
1880.61   	3000      	160       	8551.72   	9299.08   	0.116577  	
1890.61   	3000      	160       	8444.78   	9199.68   	0.11571   	
1900.61   	3000      	160       	8342.26   	9110.54   	0.114961  	
1910.61   	3000      	160       	8242.7    	9031.73   	0.114339  	
1920.61   	3000      	160       	8139.59   	8957.6    	0.113792  	
1930.61   	3000      	160       	8028.68   	8885.17   	0.113296  	
1940.61   	3000      	160       	7917.24   	8824.34   	0.112964  	
1950.61   	3000      	160       	7807.17   	8777.92   	0.112832  	
1960.61   	3000      	160       	7678.42   	8726.93   	0.112711  	
1970.61   	3000      	160       	7537.97   	8677.64   	0.112667  	
1980.61   	3000      	160       	7463.56   	8693.88   	0.113297  	
1990.61   	3000      	160       	7399.37   	8713.5    	0.113937  	
2000.61   	3000      	160       	7345.57   	8737.77   	0.114603  	
2010.61   	3000      	160       	7290.85   	8755.29   	0.115179  	
2020.61   	3000      	160       	7243.27   	8774.47   	0.115751  	
2030.61   	3000      	160       	7196.11   	8790.02   	0.116271  	
2040.61   	3000      	160       	7149.63   	8801.95   	0.116738  	
2050.61   	3000      	160       	7115.22   	8813.91   	0.117148  	
2060.61   	3000      	160       	7085.47   	8810.96   	0.11731   	
2070.61   	3000      	160       	7064.18   	8798.31   	0.117283  	
2080.61   	3000      	160       	7075.07   	8813.68   	0.117523  	
2090.61   	3000      	160       	7103.37   	8846.72   	0.11795   	
2100.61   	3000      	160       	7114.05   	8857.66   	0.118145  	
2110.61   	3000      	160       	7116.79   	8859.64   	0.118258  	
2120.61   	3000      	160       	7110.75   	8852.97   	0.118301  	
2130.61   	3000      	160       	7110.58   	8848.54   	0.118358  	
2140.61   	3000      	160       	7114      	8837.74   	0.118306  	
2150.61   	3000      	160       	7121.23   	8816.1    	0.118074  	
2160.61   	3000      	160       	7136.01   	8784.9    	0.11766   	
2170.61   	3000      	160       	7165.95   	8746.94   	0.117062  	
2180.61   	3000      	160       	7205.72   	8696.71   	0.116223  	
2190.61   	3000      	160       	7254.65   	8641.23   	0.115255  	
2200.61   	3000      	160       	7311.62   	8586.47   	0.114258  	
2210.61   	3000      	160       	7371.06   	8531.87   	0.113256  	
2220.61   	3000      	160       	7427.12   	8475.45   	0.112249  	
2230.61   	3000      	160       	7477.06   	8417.62   	0.111256  	
2240.61   	3000      	160       	7521.31   	8361.12   	0.110317  	
2250.61   	3000      	160       	7559.81   	8307.05   	0.109451  	
2260.61   	3000      	160       	7591.27   	8254.3    	0.108644  	
2270.61   	3000      	160       	7617.66   	8204.93   	0.107919  	
2280.61   	3000      	160       	7638.68   	8158.24   	0.107266  	
2290.61   	3000      	160       	7655.2    	8114.56   	0.106684  	
