Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 15	354.384	99.67	0.415802	0.0798006	0.335999	2.7216e-006	0.0835114	0.916481	7.42352e-006		0.95619	0.0370958	0.00227925	0.00443476	0	0.0969238	0.185305	0.239248	0.478523	0	
Seg 16	359.531	99.67	0.410785	0.0745435	0.336239	2.72156e-006	0.0795008	0.920492	7.45057e-006		0.956609	0.0367209	0.00226471	0.00440506	0	0.0983044	0.185076	0.238864	0.477755	0	
Seg 17	364.696	99.67	0.405901	0.0694194	0.336479	2.72151e-006	0.0754718	0.924521	7.47771e-006		0.957017	0.0363558	0.00225067	0.00437636	0	0.0996881	0.184845	0.23848	0.476987	0	
Seg 18	369.881	99.67	0.401147	0.0644233	0.336721	2.72147e-006	0.0714203	0.928572	7.50498e-006		0.957414	0.036	0.00223713	0.00434863	0	0.101075	0.184612	0.238095	0.476217	0	
Seg 19	375.085	99.67	0.396517	0.0595505	0.336964	2.72143e-006	0.0673418	0.932651	7.5324e-006		0.957801	0.0356532	0.00222405	0.00432183	0	0.102465	0.184378	0.23771	0.475447	0	
Seg 20	375.114	99.67	0.396492	0.0595186	0.336971	2.72144e-006	0.149976	0.850017	6.86491e-006		0.957803	0.0356513	0.00222398	0.00432169	0	0.102472	0.184377	0.237708	0.475443	0	
Seg 21	375.143	99.67	0.396467	0.0594838	0.336981	2.72149e-006	0.149898	0.850095	6.86546e-006		0.957805	0.0356494	0.00222391	0.00432154	0	0.10248	0.184376	0.237706	0.475438	0	
Seg 22	375.172	99.67	0.396442	0.059449	0.33699	2.72154e-006	0.14982	0.850173	6.86601e-006		0.957807	0.0356475	0.00222384	0.00432139	0	0.102488	0.184374	0.237704	0.475434	0	
Seg 23	375.201	99.67	0.396417	0.0594142	0.337	2.72159e-006	0.149742	0.850251	6.86657e-006		0.957809	0.0356456	0.00222377	0.00432125	0	0.102495	0.184373	0.237702	0.47543	0	
Seg 24	314.61	99.67	5.74702	5.53951	0.207511	4.10912e-006	0.963855	0.0361438	7.15717e-007		0.954383	0.0384245	0.00243734	0.00475475	0	0.0861509	0.17794	0.245301	0.490608	0	
Seg 25	315.023	99.67	5.73906	5.53151	0.20754	4.10912e-006	0.963821	0.0361779	7.16292e-007		0.954413	0.0384005	0.00243556	0.00475114	0	0.0862628	0.177983	0.24525	0.490504	0	
Seg 26	315.434	99.67	5.73112	5.52355	0.207568	4.10911e-006	0.963766	0.0362329	7.17283e-007		0.954442	0.0383766	0.00243378	0.00474754	0	0.0863746	0.178025	0.245198	0.490402	0	
Seg 27	315.846	99.67	5.72321	5.51561	0.207596	4.10911e-006	0.963711	0.0362879	7.18273e-007		0.954471	0.0383528	0.00243201	0.00474396	0	0.0864862	0.178068	0.245147	0.490299	0	
Seg 28	316.256	99.67	5.71534	5.50771	0.207625	4.1091e-006	0.963656	0.0363428	7.19262e-007		0.9545	0.0383291	0.00243024	0.0047404	0	0.0865976	0.17811	0.245096	0.490197	0	
Seg 29	316.666	99.67	5.7075	5.49984	0.207653	4.1091e-006	0.963602	0.0363977	7.20249e-007		0.954529	0.0383054	0.00242849	0.00473685	0	0.0867089	0.178152	0.245045	0.490095	0	
Seg 30	317.076	99.67	5.69969	5.49201	0.207681	4.1091e-006	0.963547	0.0364525	7.21235e-007		0.954558	0.0382818	0.00242674	0.00473332	0	0.0868201	0.178194	0.244994	0.489993	0	
Seg 31	317.485	99.67	5.69191	5.4842	0.207709	4.10909e-006	0.963492	0.0365072	7.2222e-007		0.954587	0.0382583	0.00242501	0.00472981	0	0.086931	0.178235	0.244943	0.489891	0	
Seg 32	317.893	99.67	5.68417	5.47643	0.207737	4.10909e-006	0.963437	0.0365619	7.23204e-007		0.954616	0.0382349	0.00242328	0.00472631	0	0.0870418	0.178277	0.244892	0.48979	0	
Seg 33	318.301	99.67	5.67645	5.46868	0.207765	4.10908e-006	0.963383	0.0366165	7.24187e-007		0.954644	0.0382115	0.00242155	0.00472282	0	0.0871525	0.178318	0.244841	0.489688	0	
Seg 34	318.708	99.67	5.66876	5.46097	0.207792	4.10908e-006	0.963328	0.0366711	7.25168e-007		0.954673	0.0381882	0.00241984	0.00471935	0	0.0872629	0.178359	0.244791	0.489588	0	
Seg 35	319.115	99.67	5.66111	5.45328	0.20782	4.10907e-006	0.963274	0.0367256	7.26148e-007		0.954701	0.038165	0.00241813	0.0047159	0	0.0873732	0.178399	0.24474	0.489487	0	
Seg 36	319.521	99.67	5.65348	5.44563	0.207848	4.10907e-006	0.963219	0.03678	7.27127e-007		0.954729	0.0381419	0.00241643	0.00471247	0	0.0874834	0.17844	0.24469	0.489386	0	
Seg 37	319.927	99.67	5.64589	5.43801	0.207875	4.10907e-006	0.963165	0.0368344	7.28104e-007		0.954757	0.0381188	0.00241474	0.00470905	0	0.0875934	0.17848	0.24464	0.489286	0	


0.952052 0.0405988 0.00248924 0.0048601 0 0.0821924 0.182038 0.24525 0.490519 0 0.952239 0.0404386 0.00248026 0.00484199 0 0.0827224 0.182114 0.245048 0.490115 0 0.952433 0.040273 0.00247104 0.00482336 0 0.0832761 0.182191 0.244838 0.489695 0 0.952625 0.0401082 0.0024619 0.0048049 0 0.0838331 0.182267 0.244627 0.489273 0 0.952815 0.0399454 0.00245292 0.00478675 0 0.0843899 0.182339 0.244417 0.488854 0 0.953002 0.0397846 0.00244409 0.0047689 0 0.084946 0.18241 0.244208 0.488436 0 0.953187 0.0396258 0.00243541 0.00475135 0 0.0855012 0.182477 0.244001 0.488021 0 0.95337 0.0394689 0.00242688 0.00473409 0 0.0860556 0.182543 0.243794 0.487607 0 0.95292 0.040011 0.00239634 0.00467275 0 0.087381 0.18685 0.241914 0.483856 0 0.953416 0.0395694 0.00237821 0.004636 0 0.0887044 0.18664 0.241542 0.483113 0 0.953912 0.0391284 0.00236022 0.00459951 0 0.0900665 0.186422 0.241161 0.48235 0 0.954393 0.0386994 0.00234286 0.00456426 0 0.0914319 0.186203 0.240779 0.481586 0 0.954862 0.0382821 0.00232611 0.0045302 0 0.0928002 0.185981 0.240397 0.480822 0 0.955317 0.037876 0.00230993 0.00449729 0 0.0941717 0.185758 0.240014 0.480056 0 0.95576 0.0374807 0.00229432 0.00446549 0 0.0955462 0.185532 0.239631 0.47929 0 0.95619 0.0370958 0.00227925 0.00443476 0 0.0969238 0.185305 0.239248 0.478523 0 0.956609 0.0367209 0.00226471 0.00440506 0 0.0983044 0.185076 0.238864 0.477755 0 0.957017 0.0363558 0.00225067 0.00437636 0 0.0996881 0.184845 0.23848 0.476987 0 0.957414 0.036 0.00223713 0.00434863 0 0.101075 0.184612 0.238095 0.476217 0 0.957801 0.0356532 0.00222405 0.00432183 0 0.102465 0.184378 0.23771 0.475447 0 0.957803 0.0356513 0.00222398 0.00432169 0 0.102472 0.184377 0.237708 0.475443 0 0.957805 0.0356494 0.00222391 0.00432154 0 0.10248 0.184376 0.237706 0.475438 0 0.957807 0.0356475 0.00222384 0.00432139 0 0.102488 0.184374 0.237704 0.475434 0 0.957809 0.0356456 0.00222377 0.00432125 0 0.102495 0.184373 0.237702 0.47543 0 0.954383 0.0384245 0.00243734 0.00475475 0 0.0861509 0.17794 0.245301 0.490608 0 0.954413 0.0384005 0.00243556 0.00475114 0 0.0862628 0.177983 0.24525 0.490504 0 0.954442 0.0383766 0.00243378 0.00474754 0 0.0863746 0.178025 0.245198 0.490402 0 0.954471 0.0383528 0.00243201 0.00474396 0 0.0864862 0.178068 0.245147 0.490299 0 0.9545 0.0383291 0.00243024 0.0047404 0 0.0865976 0.17811 0.245096 0.490197 0 0.954529 0.0383054 0.00242849 0.00473685 0 0.0867089 0.178152 0.245045 0.490095 0 0.954558 0.0382818 0.00242674 0.00473332 0 0.0868201 0.178194 0.244994 0.489993 0 0.954587 0.0382583 0.00242501 0.00472981 0 0.086931 0.178235 0.244943 0.489891 0 0.954616 0.0382349 0.00242328 0.00472631 0 0.0870418 0.178277 0.244892 0.48979 0 0.954644 0.0382115 0.00242155 0.00472282 0 0.0871525 0.178318 0.244841 0.489688 0 0.954673 0.0381882 0.00241984 0.00471935 0 0.0872629 0.178359 0.244791 0.489588 0 0.954701 0.038165 0.00241813 0.0047159 0 0.0873732 0.178399 0.24474 0.489487 0 0.954729 0.0381419 0.00241643 0.00471247 0 0.0874834 0.17844 0.24469 0.489386 0 0.954757 0.0381188 0.00241474 0.00470905 0 0.0875934 0.17848 0.24464 0.489286 0 14.617    	300       	99.67     	27.713    	427.848   	0.00571493	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	6.01201	5.53295	0.47905	6.33649e-006	0.920317	0.0796822	1.05397e-006		0.952013	0.0406386	0.00248876	0.00485916	0	0.0821929	0.182214	0.245191	0.490402	0	
Seg 1	301.753	99.67	5.9753	5.4959	0.479391	6.33824e-006	0.885972	0.114026	1.50759e-006		0.952182	0.0404949	0.00248066	0.0048428	0	0.0826706	0.182287	0.245008	0.490035	0	
Seg 2	303.601	99.67	5.93707	5.45746	0.479605	6.33821e-006	0.877439	0.12256	1.61969e-006		0.952357	0.040345	0.00247224	0.0048258	0	0.0831742	0.182362	0.244815	0.489649	0	
Seg 3	305.466	99.67	5.89897	5.41915	0.47982	6.33818e-006	0.87509	0.124908	1.64998e-006		0.952532	0.0401954	0.00246387	0.00480889	0	0.0836821	0.182436	0.244621	0.489261	0	
Seg 4	307.334	99.67	5.86131	5.38127	0.480034	6.33814e-006	0.873926	0.126072	1.6646e-006		0.952705	0.0400471	0.00245561	0.00479221	0	0.0841905	0.182508	0.244427	0.488874	0	
Seg 5	309.202	99.67	5.82412	5.34387	0.480246	6.33811e-006	0.872979	0.12702	1.67636e-006		0.952876	0.0399004	0.00244748	0.00477577	0	0.0846985	0.182578	0.244235	0.488489	0	
Seg 6	311.068	99.67	5.7874	5.30694	0.480458	6.33808e-006	0.87207	0.127928	1.68759e-006		0.953046	0.0397553	0.00243947	0.00475959	0	0.0852061	0.182646	0.244043	0.488106	0	
Seg 7	312.935	99.67	5.75115	5.27048	0.480669	6.33805e-006	0.87117	0.128829	1.69872e-006		0.953213	0.0396118	0.00243158	0.00474364	0	0.0857133	0.182711	0.243852	0.487724	0	
Seg 8	317.912	99.67	0.380264	0.0814807	0.298781	2.40547e-006	0.109653	0.89034	7.16807e-006		0.952794	0.0401248	0.00240042	0.00468101	0	0.0870807	0.186951	0.24198	0.483989	0	
Seg 9	322.938	99.67	0.375208	0.0762217	0.298984	2.40541e-006	0.100252	0.899741	7.23867e-006		0.953309	0.0396663	0.00238161	0.00464289	0	0.0884433	0.186731	0.241599	0.483227	0	
Seg 10	328.088	99.67	0.370199	0.0710005	0.299197	2.40539e-006	0.078944	0.921049	7.40477e-006		0.95382	0.0392113	0.00236308	0.00460532	0	0.0898377	0.186505	0.24121	0.482448	0	
Seg 11	333.258	99.67	0.365338	0.065929	0.299407	2.40534e-006	0.0748106	0.925182	7.43264e-006		0.954317	0.0387692	0.00234522	0.00456905	0	0.0912353	0.186276	0.24082	0.481668	0	
Seg 12	338.449	99.67	0.360618	0.0609978	0.299618	2.4053e-006	0.0706682	0.929324	7.46052e-006		0.954799	0.0383394	0.00232799	0.00453403	0	0.0926362	0.186046	0.24043	0.480888	0	
Seg 13	343.659	99.67	0.356034	0.0562022	0.299829	2.40525e-006	0.066503	0.93349	7.48852e-006		0.955267	0.0379215	0.00231137	0.00450023	0	0.0940404	0.185813	0.24004	0.480107	0	
Seg 14	348.889	99.67	0.35158	0.0515351	0.300042	2.40521e-006	0.0623082	0.937684	7.51671e-006		0.955722	0.0375149	0.00229534	0.00446758	0	0.0954479	0.185579	0.239649	0.479325	0	
Seg 15	354.143	99.67	0.347249	0.0469887	0.300257	2.40518e-006	0.0576378	0.942355	7.54864e-006		0.956165	0.0371191	0.00227988	0.00443604	0	0.0968593	0.185343	0.239257	0.478541	0	
Seg 16	359.421	99.67	0.343034	0.0425578	0.300474	2.40515e-006	0.0524849	0.947507	7.58436e-006		0.956596	0.0367335	0.00226495	0.00440556	0	0.0982754	0.185104	0.238864	0.477756	0	
Seg 17	364.724	99.67	0.338931	0.0382383	0.300691	2.40512e-006	0.0474077	0.952585	7.61939e-006		0.957016	0.0363578	0.00225054	0.00437611	0	0.0996959	0.184864	0.238471	0.476969	0	
Seg 18	370.052	99.67	0.334938	0.0340265	0.300909	2.40509e-006	0.0424052	0.957587	7.65375e-006		0.957424	0.0359918	0.00223664	0.00434765	0	0.101121	0.184622	0.238077	0.47618	0	
Seg 19	375.404	99.67	0.331049	0.0299188	0.301128	2.40506e-006	0.0374761	0.962516	7.68745e-006		0.957822	0.035635	0.00222323	0.00432015	0	0.10255	0.184378	0.237682	0.47539	0	
Seg 20	375.425	99.67	0.331034	0.0299008	0.30113	2.40507e-006	0.0902508	0.909742	7.26592e-006		0.957823	0.0356336	0.00222318	0.00432004	0	0.102556	0.184377	0.23768	0.475387	0	
Seg 21	375.447	99.67	0.331018	0.0298822	0.301134	2.40508e-006	0.0901989	0.909794	7.2663e-006		0.957825	0.0356321	0.00222313	0.00431994	0	0.102561	0.184376	0.237679	0.475384	0	
Seg 22	375.469	99.67	0.331003	0.0298636	0.301137	2.4051e-006	0.0901469	0.909846	7.26669e-006		0.957826	0.0356307	0.00222308	0.00431983	0	0.102567	0.184375	0.237677	0.475381	0	
Seg 23	375.49	99.67	0.330987	0.029845	0.30114	2.40511e-006	0.090095	0.909898	7.26707e-006		0.957828	0.0356293	0.00222302	0.00431972	0	0.102573	0.184374	0.237676	0.475377	0	
Seg 24	313.281	99.67	5.35545	5.17286	0.182591	3.93261e-006	0.965866	0.0341333	7.35158e-007		0.954204	0.0385899	0.00244209	0.00476439	0	0.0857913	0.1782	0.245334	0.490674	0	
Seg 25	313.627	99.67	5.34919	5.16657	0.182612	3.93261e-006	0.965845	0.0341539	7.35513e-007		0.954228	0.03857	0.00244057	0.00476132	0	0.0858853	0.178238	0.24529	0.490586	0	
Seg 26	313.973	99.67	5.34295	5.16031	0.182634	3.9326e-006	0.965801	0.0341978	7.36371e-007		0.954253	0.0385501	0.00243906	0.00475826	0	0.0859792	0.178276	0.245246	0.490498	0	
Seg 27	314.318	99.67	5.33673	5.15407	0.182655	3.9326e-006	0.965758	0.0342417	7.37229e-007		0.954277	0.0385303	0.00243755	0.00475521	0	0.086073	0.178314	0.245202	0.490411	0	
Seg 28	314.663	99.67	5.33053	5.14785	0.182677	3.9326e-006	0.965714	0.0342856	7.38086e-007		0.954301	0.0385106	0.00243604	0.00475217	0	0.0861666	0.178352	0.245158	0.490323	0	
Seg 29	315.007	99.67	5.32435	5.14165	0.182698	3.93259e-006	0.96567	0.0343294	7.38941e-007		0.954325	0.0384909	0.00243455	0.00474914	0	0.0862601	0.178389	0.245115	0.490236	0	
Seg 30	315.351	99.67	5.3182	5.13547	0.18272	3.93259e-006	0.965626	0.0343732	7.39796e-007		0.95435	0.0384712	0.00243306	0.00474613	0	0.0863536	0.178427	0.245071	0.490149	0	
Seg 31	315.695	99.67	5.31206	5.12932	0.182741	3.93259e-006	0.965582	0.0344169	7.4065e-007		0.954374	0.0384516	0.00243157	0.00474313	0	0.0864469	0.178464	0.245027	0.490062	0	
Seg 32	316.038	99.67	5.30595	5.12318	0.182763	3.93258e-006	0.965539	0.0344606	7.41503e-007		0.954398	0.0384321	0.00243009	0.00474013	0	0.0865401	0.178501	0.244984	0.489975	0	
Seg 33	316.381	99.67	5.29985	5.11707	0.182784	3.93258e-006	0.965495	0.0345042	7.42356e-007		0.954422	0.0384126	0.00242862	0.00473715	0	0.0866331	0.178538	0.244941	0.489888	0	
Seg 34	316.724	99.67	5.29378	5.11097	0.182805	3.93258e-006	0.965451	0.0345478	7.43207e-007		0.954445	0.0383932	0.00242715	0.00473419	0	0.0867261	0.178575	0.244897	0.489802	0	
Seg 35	317.066	99.67	5.28773	5.1049	0.182826	3.93257e-006	0.965408	0.0345914	7.44057e-007		0.954469	0.0383738	0.00242569	0.00473123	0	0.086819	0.178612	0.244854	0.489715	0	
Seg 36	317.408	99.67	5.28169	5.09884	0.182847	3.93257e-006	0.965364	0.0346349	7.44907e-007		0.954493	0.0383545	0.00242423	0.00472828	0	0.0869117	0.178648	0.244811	0.489629	0	
Seg 37	317.749	99.67	5.27568	5.09281	0.182869	3.93257e-006	0.965321	0.0346784	7.45755e-007		0.954517	0.0383352	0.00242278	0.00472535	0	0.0870043	0.178684	0.244768	0.489543	0	


0.952013 0.0406386 0.00248876 0.00485916 0 0.0821929 0.182214 0.245191 0.490402 0 0.952182 0.0404949 0.00248066 0.0048428 0 0.0826706 0.182287 0.245008 0.490035 0 0.952357 0.040345 0.00247224 0.0048258 0 0.0831742 0.182362 0.244815 0.489649 0 0.952532 0.0401954 0.00246387 0.00480889 0 0.0836821 0.182436 0.244621 0.489261 0 0.952705 0.0400471 0.00245561 0.00479221 0 0.0841905 0.182508 0.244427 0.488874 0 0.952876 0.0399004 0.00244748 0.00477577 0 0.0846985 0.182578 0.244235 0.488489 0 0.953046 0.0397553 0.00243947 0.00475959 0 0.0852061 0.182646 0.244043 0.488106 0 0.953213 0.0396118 0.00243158 0.00474364 0 0.0857133 0.182711 0.243852 0.487724 0 0.952794 0.0401248 0.00240042 0.00468101 0 0.0870807 0.186951 0.24198 0.483989 0 0.953309 0.0396663 0.00238161 0.00464289 0 0.0884433 0.186731 0.241599 0.483227 0 0.95382 0.0392113 0.00236308 0.00460532 0 0.0898377 0.186505 0.24121 0.482448 0 0.954317 0.0387692 0.00234522 0.00456905 0 0.0912353 0.186276 0.24082 0.481668 0 0.954799 0.0383394 0.00232799 0.00453403 0 0.0926362 0.186046 0.24043 0.480888 0 0.955267 0.0379215 0.00231137 0.00450023 0 0.0940404 0.185813 0.24004 0.480107 0 0.955722 0.0375149 0.00229534 0.00446758 0 0.0954479 0.185579 0.239649 0.479325 0 0.956165 0.0371191 0.00227988 0.00443604 0 0.0968593 0.185343 0.239257 0.478541 0 0.956596 0.0367335 0.00226495 0.00440556 0 0.0982754 0.185104 0.238864 0.477756 0 0.957016 0.0363578 0.00225054 0.00437611 0 0.0996959 0.184864 0.238471 0.476969 0 0.957424 0.0359918 0.00223664 0.00434765 0 0.101121 0.184622 0.238077 0.47618 0 0.957822 0.035635 0.00222323 0.00432015 0 0.10255 0.184378 0.237682 0.47539 0 0.957823 0.0356336 0.00222318 0.00432004 0 0.102556 0.184377 0.23768 0.475387 0 0.957825 0.0356321 0.00222313 0.00431994 0 0.102561 0.184376 0.237679 0.475384 0 0.957826 0.0356307 0.00222308 0.00431983 0 0.102567 0.184375 0.237677 0.475381 0 0.957828 0.0356293 0.00222302 0.00431972 0 0.102573 0.184374 0.237676 0.475377 0 0.954204 0.0385899 0.00244209 0.00476439 0 0.0857913 0.1782 0.245334 0.490674 0 0.954228 0.03857 0.00244057 0.00476132 0 0.0858853 0.178238 0.24529 0.490586 0 0.954253 0.0385501 0.00243906 0.00475826 0 0.0859792 0.178276 0.245246 0.490498 0 0.954277 0.0385303 0.00243755 0.00475521 0 0.086073 0.178314 0.245202 0.490411 0 0.954301 0.0385106 0.00243604 0.00475217 0 0.0861666 0.178352 0.245158 0.490323 0 0.954325 0.0384909 0.00243455 0.00474914 0 0.0862601 0.178389 0.245115 0.490236 0 0.95435 0.0384712 0.00243306 0.00474613 0 0.0863536 0.178427 0.245071 0.490149 0 0.954374 0.0384516 0.00243157 0.00474313 0 0.0864469 0.178464 0.245027 0.490062 0 0.954398 0.0384321 0.00243009 0.00474013 0 0.0865401 0.178501 0.244984 0.489975 0 0.954422 0.0384126 0.00242862 0.00473715 0 0.0866331 0.178538 0.244941 0.489888 0 0.954445 0.0383932 0.00242715 0.00473419 0 0.0867261 0.178575 0.244897 0.489802 0 0.954469 0.0383738 0.00242569 0.00473123 0 0.086819 0.178612 0.244854 0.489715 0 0.954493 0.0383545 0.00242423 0.00472828 0 0.0869117 0.178648 0.244811 0.489629 0 0.954517 0.0383352 0.00242278 0.00472535 0 0.0870043 0.178684 0.244768 0.489543 0 16.617    	300       	99.67     	25.3323   	389.757   	0.00536011	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	5.49382	5.05666	0.437164	5.95369e-006	0.920425	0.0795736	1.08371e-006		0.951946	0.0407082	0.00248793	0.00485752	0	0.0821937	0.182521	0.245088	0.490197	0	
Seg 1	301.622	99.67	5.46279	5.02553	0.437252	5.95246e-006	0.883063	0.116936	1.59189e-006		0.952102	0.0405751	0.00248043	0.00484237	0	0.0826358	0.182589	0.244918	0.489857	0	
Seg 2	303.347	99.67	5.43015	4.99271	0.437435	5.95244e-006	0.873228	0.12677	1.72504e-006		0.952266	0.0404348	0.00247256	0.00482649	0	0.0831057	0.18266	0.244738	0.489496	0	
Seg 3	305.092	99.67	5.39751	4.95988	0.437619	5.95241e-006	0.87056	0.129438	1.7606e-006		0.95243	0.0402944	0.00246471	0.00481063	0	0.083581	0.18273	0.244556	0.489133	0	
Seg 4	306.841	99.67	5.36518	4.92737	0.437802	5.95238e-006	0.869343	0.130656	1.7764e-006		0.952593	0.0401549	0.00245696	0.00479496	0	0.0840571	0.182798	0.244375	0.48877	0	
Seg 5	308.591	99.67	5.33321	4.89522	0.437985	5.95235e-006	0.868403	0.131595	1.78842e-006		0.952754	0.0400168	0.0024493	0.00477949	0	0.0845333	0.182864	0.244194	0.488409	0	
Seg 6	310.341	99.67	5.3016	4.86343	0.438166	5.95233e-006	0.867516	0.132482	1.79971e-006		0.952914	0.0398801	0.00244176	0.00476424	0	0.0850094	0.182928	0.244014	0.488048	0	
Seg 7	312.092	99.67	5.27036	4.83201	0.438348	5.9523e-006	0.866639	0.133359	1.81087e-006		0.953072	0.0397447	0.00243431	0.00474919	0	0.0854853	0.182991	0.243834	0.487689	0	
Seg 8	317.127	99.67	0.342747	0.067709	0.275035	2.21188e-006	0.0981096	0.901883	7.25311e-006		0.952709	0.0402008	0.00240339	0.00468702	0	0.0868676	0.186999	0.242035	0.484099	0	
Seg 9	322.206	99.67	0.338157	0.0629338	0.275221	2.21181e-006	0.089609	0.910384	7.31629e-006		0.953233	0.0397349	0.00238427	0.00464829	0	0.0882448	0.186776	0.24165	0.483329	0	
Seg 10	327.399	99.67	0.333621	0.058202	0.275417	2.21178e-006	0.0697367	0.930256	7.47059e-006		0.95375	0.0392738	0.00236549	0.00461021	0	0.0896511	0.186546	0.241258	0.482545	0	
Seg 11	332.613	99.67	0.32922	0.0536092	0.275609	2.21173e-006	0.0656212	0.934371	7.49821e-006		0.954253	0.0388259	0.00234739	0.00457346	0	0.0910606	0.186315	0.240865	0.481759	0	
Seg 12	337.846	99.67	0.32495	0.0491467	0.275801	2.21166e-006	0.0614886	0.938504	7.52591e-006		0.954742	0.0383906	0.00232993	0.00453799	0	0.0924734	0.186081	0.240472	0.480973	0	
Seg 13	343.103	99.67	0.3208	0.0448047	0.275993	2.21159e-006	0.0567013	0.943291	7.55879e-006		0.955216	0.0379671	0.0023131	0.00450374	0	0.0938903	0.185846	0.240079	0.480185	0	
Seg 14	348.385	99.67	0.316767	0.0405734	0.276191	2.21156e-006	0.051622	0.94837	7.59393e-006		0.955678	0.037555	0.00229685	0.00447065	0	0.0953119	0.185608	0.239684	0.479396	0	
Seg 15	353.691	99.67	0.312845	0.036453	0.27639	2.21153e-006	0.0466233	0.953369	7.62836e-006		0.956126	0.0371538	0.00228117	0.00443869	0	0.0967378	0.185368	0.239289	0.478605	0	
Seg 16	359.021	99.67	0.309032	0.0324395	0.27659	2.2115e-006	0.0417039	0.958288	7.66207e-006		0.956563	0.0367632	0.00226605	0.00440781	0	0.098168	0.185127	0.238893	0.477813	0	
Seg 17	364.375	99.67	0.305322	0.0285294	0.276791	2.21147e-006	0.0368624	0.96313	7.69509e-006		0.956988	0.0363829	0.00225147	0.004378	0	0.0996023	0.184883	0.238496	0.477019	0	
Seg 18	369.753	99.67	0.301713	0.024719	0.276992	2.21143e-006	0.0320973	0.967895	7.72742e-006		0.957401	0.0360125	0.00223741	0.00434921	0	0.101041	0.184638	0.238098	0.476223	0	
Seg 19	375.153	99.67	0.298202	0.021005	0.277194	2.2114e-006	0.0274072	0.972585	7.75909e-006		0.957803	0.0356518	0.00222385	0.00432142	0	0.102483	0.18439	0.2377	0.475427	0	
Seg 20	375.171	99.67	0.29819	0.0209923	0.277196	2.21141e-006	0.0703412	0.929651	7.41655e-006		0.957804	0.0356506	0.00222381	0.00432133	0	0.102487	0.18439	0.237699	0.475424	0	
Seg 21	375.189	99.67	0.298179	0.0209793	0.277197	2.21141e-006	0.0703007	0.929692	7.41686e-006		0.957806	0.0356494	0.00222376	0.00432124	0	0.102492	0.184389	0.237698	0.475421	0	
Seg 22	375.207	99.67	0.298167	0.0209664	0.277198	2.21142e-006	0.0702601	0.929732	7.41716e-006		0.957807	0.0356482	0.00222372	0.00432114	0	0.102497	0.184388	0.237696	0.475419	0	
Seg 23	375.225	99.67	0.298155	0.0209535	0.2772	2.21142e-006	0.0702196	0.929773	7.41746e-006		0.957808	0.035647	0.00222367	0.00432105	0	0.102502	0.184387	0.237695	0.475416	0	
Seg 24	312.38	99.67	4.91457	4.75061	0.16395	3.74052e-006	0.966596	0.0334034	7.62096e-007		0.954025	0.0387604	0.00244465	0.00476962	0	0.0855483	0.178638	0.245269	0.490545	0	
Seg 25	312.668	99.67	4.90977	4.7458	0.163967	3.74052e-006	0.966587	0.0334127	7.62231e-007		0.954046	0.0387438	0.00244337	0.00476705	0	0.0856265	0.17867	0.245232	0.490471	0	
Seg 26	312.955	99.67	4.90499	4.74101	0.163983	3.74051e-006	0.966551	0.0334486	7.62974e-007		0.954066	0.0387273	0.0024421	0.00476448	0	0.0857046	0.178703	0.245195	0.490398	0	
Seg 27	313.243	99.67	4.90023	4.73622	0.163999	3.74051e-006	0.966515	0.0334844	7.63715e-007		0.954086	0.0387108	0.00244084	0.00476192	0	0.0857826	0.178735	0.245158	0.490324	0	
Seg 28	313.53	99.67	4.89547	4.73145	0.164016	3.74051e-006	0.966479	0.0335203	7.64456e-007		0.954107	0.0386943	0.00243958	0.00475937	0	0.0858606	0.178767	0.245121	0.490251	0	
Seg 29	313.816	99.67	4.89074	4.7267	0.164032	3.74051e-006	0.966443	0.0335561	7.65197e-007		0.954127	0.0386779	0.00243832	0.00475682	0	0.0859384	0.1788	0.245085	0.490177	0	
Seg 30	314.102	99.67	4.88601	4.72196	0.164048	3.7405e-006	0.966407	0.0335919	7.65936e-007		0.954147	0.0386615	0.00243706	0.00475429	0	0.0860162	0.178832	0.245048	0.490104	0	
Seg 31	314.389	99.67	4.8813	4.71723	0.164065	3.7405e-006	0.966372	0.0336277	7.66676e-007		0.954167	0.0386452	0.00243581	0.00475176	0	0.0860939	0.178864	0.245011	0.490031	0	
Seg 32	314.674	99.67	4.8766	4.71251	0.164081	3.7405e-006	0.966336	0.0336634	7.67414e-007		0.954187	0.0386289	0.00243457	0.00474924	0	0.0861716	0.178895	0.244975	0.489958	0	
