Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
7498.3    	7802.17   	70        	0         	-5434.4   	
7518.3    	7806.86   	70        	0         	-5434.4   	
7538.3    	7811.56   	70        	0         	-5434.4   	
7558.3    	7816.26   	70        	0         	-5434.4   	
7578.3    	7820.98   	70        	0         	-5434.4   	
7598.3    	7825.71   	70        	0         	-5434.4   	
7618.3    	7830.44   	70        	0         	-5434.4   	
7638.3    	7835.18   	70        	0         	-5434.4   	
7658.3    	7839.92   	70        	0         	-5434.4   	
7678.3    	7844.68   	70        	0         	-5434.4   	
7698.3    	7849.44   	70        	0         	-5434.4   	
7718.3    	7854.38   	70        	0         	-5434.4   	
7738.3    	7859.38   	70        	0         	-5434.4   	
7758.3    	7864.38   	70        	0         	-5434.4   	
7778.3    	7869.4    	70        	0         	-5434.4   	
7798.3    	7874.43   	70        	0         	-5434.4   	
7818.3    	7879.47   	70        	0         	-5434.4   	
7838.3    	7884.52   	70        	0         	-5434.4   	
7858.3    	7889.58   	70        	0         	-5434.4   	
7878.3    	7894.65   	70        	0         	-5434.4   	
7898.3    	7899.73   	70        	0         	-5434.4   	
7918.3    	7904.81   	70        	0         	-5434.4   	
7938.3    	7909.91   	70        	0         	-5434.4   	
7958.3    	7915      	70        	0         	-5434.4   	
7978.3    	7920.1    	70        	0         	-5434.4   	
7998.3    	7925.19   	70        	0         	-5434.4   	
8018.3    	7930.29   	70        	0         	-5434.4   	
8038.3    	7935.38   	70        	0         	-5434.4   	
8058.3    	7940.46   	70        	0         	-5434.4   	
8078.3    	7945.54   	70        	0         	-5434.4   	
8098.3    	7950.62   	70        	0         	-5434.4   	
8118.3    	7955.69   	70        	0         	-5434.4   	
8138.3    	7960.75   	70        	0         	-5434.4   	
8158.3    	7965.81   	70        	0         	-5434.4   	
8178.3    	7970.85   	70        	0         	-5434.4   	
8198.3    	7975.89   	70        	0         	-5434.4   	
8218.3    	7980.91   	70        	0         	-5434.4   	
8238.3    	7985.92   	70        	0         	-5434.4   	
8258.3    	7990.91   	70        	0         	-5434.4   	
8278.3    	7995.87   	70        	0         	-5434.4   	
8298.3    	8000.82   	70        	0         	-5434.4   	
8318.3    	8005.73   	70        	0         	-5434.4   	
8338.3    	8010.62   	70        	0         	-5434.4   	
8358.3    	8015.48   	70        	0         	-5434.4   	
8378.3    	8020.29   	70        	0         	-5434.4   	
8398.3    	8025.07   	70        	0         	-5434.4   	
8418.3    	8029.79   	70        	0         	-5434.4   	
8438.3    	8034.47   	70        	0         	-5434.4   	
8458.3    	8039.08   	70        	0         	-5434.4   	
8478.3    	8043.62   	70        	0         	-5434.4   	
