Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
4438.3    	2822.2    	70        	5434      	0         	
4458.3    	2826.05   	70        	5434      	0         	
4478.3    	2829.91   	70        	5434      	0         	
4498.3    	2833.76   	70        	5434      	0         	
4518.3    	2837.62   	70        	5434      	0         	
4538.3    	2841.48   	70        	5434      	0         	
4558.3    	2845.35   	70        	5434      	0         	
4578.3    	2849.22   	70        	5434      	0         	
4598.3    	2853.1    	70        	5434      	0         	
4618.3    	2856.99   	70        	5434      	0         	
4638.3    	2860.9    	70        	5434      	0         	
4658.3    	2864.81   	70        	5434      	0         	
4678.3    	2868.73   	70        	5434      	0         	
4698.3    	2872.65   	70        	5434      	0         	
4718.3    	2876.58   	70        	5434      	0         	
4738.3    	2880.52   	70        	5434      	0         	
4758.3    	2884.47   	70        	5434      	0         	
4778.3    	2888.42   	70        	5434      	0         	
4798.3    	2892.4    	70        	5434      	0         	
4818.3    	2896.38   	70        	5434      	0         	
4838.3    	2900.37   	70        	5434      	0         	
4858.3    	2904.36   	70        	5434      	0         	
4878.3    	2908.35   	70        	5434      	0         	
4898.3    	2912.35   	70        	5434      	0         	
4918.3    	2916.36   	70        	5434      	0         	
4938.3    	2920.37   	70        	5434      	0         	
4958.3    	2924.38   	70        	5434      	0         	
4978.3    	2928.39   	70        	5434      	0         	
4998.3    	2932.39   	70        	5434      	0         	
5018.3    	2936.4    	70        	5434      	0         	
5038.3    	2940.41   	70        	5434      	0         	
5058.3    	2944.42   	70        	5434      	0         	
5078.3    	2948.44   	70        	5434      	0         	
5098.3    	2952.47   	70        	5434      	0         	
5118.3    	2956.51   	70        	5434      	0         	
5138.3    	2960.56   	70        	5434      	0         	
5158.3    	2964.61   	70        	5434      	0         	
5178.3    	2968.66   	70        	5434      	0         	
5198.3    	2972.72   	70        	5434      	0         	
5218.3    	2976.78   	70        	5434      	0         	
5238.3    	2980.86   	70        	5434      	0         	
5258.3    	2984.93   	70        	5434      	0         	
5278.3    	2989.02   	70        	5434      	0         	
5298.3    	2993.11   	70        	5434      	0         	
5318.3    	2997.21   	70        	5434      	0         	
5338.3    	3001.31   	70        	5434      	0         	
5358.3    	3005.42   	70        	5434      	0         	
5378.3    	3009.53   	70        	5434      	0         	
5398.3    	3013.64   	70        	5434      	0         	
5418.3    	3017.76   	70        	5434      	0         	
5438.3    	3021.89   	70        	5434      	0         	
5458.3    	3026.03   	70        	5434      	0         	
5478.3    	3030.18   	70        	5434      	0         	
5498.3    	3034.34   	70        	5434      	0         	
5518.3    	3038.5    	70        	5434      	0         	
5538.3    	3042.68   	70        	5434      	0         	
5558.3    	3046.87   	70        	5434      	0         	
5578.3    	3051.07   	70        	5434      	0         	
5598.3    	3055.27   	70        	5434      	0         	
5618.3    	3059.48   	70        	5434      	0         	
5638.3    	3063.7    	70        	5434      	0         	
5658.3    	3067.92   	70        	5434      	0         	
5678.3    	3072.14   	70        	5434      	0         	
5698.3    	3076.36   	70        	5434      	0         	
5718.3    	3080.57   	70        	5434      	0         	
5738.3    	3084.79   	70        	5434      	0         	
5758.3    	3088.99   	70        	5434      	0         	
5778.3    	3093.2    	70        	5434      	0         	
5798.3    	3097.4    	70        	5434      	0         	
5818.3    	3101.61   	70        	5434      	0         	
5838.3    	3105.81   	70        	5434      	0         	
5858.3    	3110.02   	70        	5434      	0         	
5878.3    	3114.23   	70        	5434      	0         	
5898.3    	3118.45   	70        	5434      	0         	
5918.3    	3122.68   	70        	5434      	0         	
5938.3    	3126.92   	70        	5434      	0         	
5958.3    	3131.18   	70        	5434      	0         	
5978.3    	3135.43   	70        	5434      	0         	
5998.3    	3139.69   	70        	5434      	0         	
6018.3    	3143.96   	70        	5434      	0         	
6038.3    	3148.23   	70        	5434      	0         	
6058.3    	3152.5    	70        	5434      	0         	
6078.3    	3156.76   	70        	5434      	0         	
6098.3    	3161.03   	70        	5434      	0         	
6118.3    	3165.29   	70        	5434      	0         	
6138.3    	3169.57   	70        	5434      	0         	
