Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
115.127   	2500      	70        	3.02232   	4.44664e-006	
116.127   	2500      	70        	3.02423   	5.19506e-006	
117.127   	2500      	70        	3.02622   	6.05773e-006	
118.127   	2500      	70        	3.02818   	7.05022e-006	
119.127   	2500      	70        	3.03018   	8.19042e-006	
120.127   	2500      	70        	3.03211   	9.498e-006	
121.127   	2500      	70        	3.03406   	1.09957e-005	
122.127   	2500      	70        	3.03593   	1.27086e-005	
123.127   	2500      	70        	3.0377    	1.46648e-005	
124.127   	2500      	70        	3.03934   	1.68962e-005	
125.127   	2500      	70        	3.0408    	1.94384e-005	
126.127   	2500      	70        	3.04206   	2.23327e-005	
127.127   	2500      	70        	3.04307   	2.56233e-005	
128.127   	2500      	70        	3.04379   	2.93615e-005	
129.127   	2500      	70        	3.04418   	3.36067e-005	
130.127   	2500      	70        	3.04423   	3.84256e-005	
131.127   	2500      	70        	3.04392   	4.38954e-005	
132.127   	2500      	70        	3.04325   	5.01064e-005	
133.127   	2500      	70        	3.04224   	5.71646e-005	
134.127   	2500      	70        	3.04092   	6.51954e-005	
135.127   	2500      	70        	3.03932   	7.43512e-005	
136.127   	2500      	70        	3.03749   	8.48149e-005	
137.127   	2500      	70        	3.03547   	9.68106e-005	
138.127   	2500      	70        	3.03331   	0.000110615	
139.127   	2500      	70        	3.03104   	0.000126571	
140.127   	2500      	70        	3.02867   	0.000145102	
141.127   	2500      	70        	3.02622   	0.000166739	
142.127   	2500      	70        	3.02365   	0.000192133	
143.127   	2500      	70        	3.02105   	0.00022212	
144.127   	2500      	70        	3.01835   	0.000257708	
145.127   	2500      	70        	3.01557   	0.000300135	
146.127   	2500      	70        	3.0127    	0.000350931	
147.127   	2500      	70        	3.00975   	0.000411957	
148.127   	2500      	70        	3.00669   	0.000485438	
149.127   	2500      	70        	3.00349   	0.000574038	
150.127   	2500      	70        	3.00013   	0.000680932	
151.127   	2500      	70        	2.9966    	0.000809784	
152.127   	2500      	70        	2.99291   	0.000965059	
153.127   	2500      	70        	2.98902   	0.00115164	
154.127   	2500      	70        	2.98495   	0.00137538	
155.127   	2500      	70        	2.98068   	0.00164295	
156.127   	2500      	70        	2.97618   	0.00196167	
157.127   	2500      	70        	2.97141   	0.00233984	
158.127   	2500      	70        	2.96636   	0.00278672	
159.127   	2500      	70        	2.96102   	0.00331253	
160.127   	2500      	70        	2.95537   	0.0039285 	
161.127   	2500      	70        	2.94938   	0.00464688	
162.127   	2500      	70        	2.94304   	0.00548093	
163.127   	2500      	70        	2.93632   	0.00644489	
164.127   	2500      	70        	2.92919   	0.00755402	
165.127   	2500      	70        	2.92163   	0.00882456	
166.127   	2500      	70        	2.91362   	0.0102736 	
167.127   	2500      	70        	2.90517   	0.0119196 	
168.127   	2500      	70        	2.8962    	0.013781  	
