Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 5	1073.14	162.704	7.10138	6.11373	0.0541548	0.933496	0.804242	0.0107338	0.185024
Seg 6	1087.7	162.625	7.01987	6.03221	0.0542305	0.933427	0.801936	0.0108753	0.187189
Seg 7	1102.19	162.547	6.94083	5.95316	0.054306	0.933358	0.799653	0.0110159	0.189331
Seg 8	1116.63	162.468	6.86412	5.87645	0.0543815	0.933289	0.79739	0.0111558	0.191454
Seg 9	1131.02	162.39	6.78964	5.80196	0.0544568	0.93322	0.795147	0.0112949	0.193559
Seg 10	1145.35	162.312	6.71728	5.7296	0.0545321	0.933151	0.792922	0.0114332	0.195645
Seg 11	1159.63	162.234	6.64695	5.65926	0.0546073	0.933082	0.790716	0.0115709	0.197713
Seg 12	1173.87	162.156	6.57854	5.59085	0.0546825	0.933012	0.788528	0.0117079	0.199764
Seg 13	1188.06	162.078	6.51198	5.52428	0.0547576	0.932943	0.786358	0.0118442	0.201798
Seg 14	1202.21	162.001	6.44717	5.45947	0.0548326	0.932873	0.784205	0.0119799	0.203815
Seg 15	1216.31	161.923	6.38405	5.39634	0.0549077	0.932804	0.782068	0.012115	0.205817
Seg 16	1230.38	161.846	6.32254	5.33483	0.0549827	0.932734	0.779948	0.0122495	0.207803
Seg 17	1244.41	161.768	6.26258	5.27486	0.0550577	0.932664	0.777843	0.0123835	0.209774
Seg 18	1258.41	161.691	6.2041	5.21637	0.0551327	0.932594	0.775754	0.0125169	0.211729
Seg 19	1272.37	161.614	6.14703	5.1593	0.0552077	0.932524	0.77368	0.0126498	0.213671
Seg 20	1286.29	161.537	6.09134	5.1036	0.0552828	0.932453	0.77162	0.0127822	0.215598
Seg 21	1311.4	161.438	5.99392	5.00614	0.0554202	0.932353	0.733148	0.014972	0.25188
Seg 22	1336.69	161.339	5.89946	4.91169	0.0555568	0.932212	0.723773	0.0155363	0.260691
Seg 23	1361.82	161.241	5.80907	4.82131	0.0556933	0.932072	0.718969	0.0158454	0.265186
Seg 24	1386.75	161.143	5.72263	4.73487	0.0558293	0.931932	0.714848	0.0161171	0.269035
Seg 25	1411.48	161.045	5.63988	4.65212	0.0559648	0.931793	0.71088	0.0163811	0.272739
Seg 26	1436.03	160.948	5.56057	4.57281	0.0561	0.931654	0.706993	0.0166415	0.276365
Seg 27	1460.4	160.852	5.48446	4.49671	0.0562348	0.931515	0.703175	0.0168989	0.279926
Seg 28	1484.59	160.755	5.41135	4.4236	0.0563692	0.931376	0.699422	0.0171536	0.283425
Seg 29	1508.63	160.659	5.34104	4.3533	0.0565034	0.931238	0.695731	0.0174056	0.286864
Seg 30	1532.51	160.564	5.27336	4.28563	0.0566373	0.931099	0.6921	0.0176552	0.290245
Seg 31	1556.25	160.468	5.20816	4.22043	0.056771	0.930961	0.688527	0.0179023	0.293571
Seg 32	1579.84	160.373	5.14528	4.15755	0.0569045	0.930823	0.685009	0.0181471	0.296844
Seg 33	1603.3	160.278	5.08459	4.09686	0.0570378	0.930685	0.681546	0.0183897	0.300065
Seg 34	1626.63	160.184	5.02596	4.03825	0.057171	0.930547	0.678134	0.0186302	0.303236
Seg 35	1649.84	160.09	4.96929	3.98158	0.0573041	0.930409	0.674773	0.0188687	0.306358
Seg 36	1672.92	159.996	4.91447	3.92676	0.0574371	0.930271	0.67146	0.0191052	0.309434
Seg 37	1695.9	159.902	4.86139	3.87369	0.0575701	0.930133	0.668195	0.0193399	0.312465
Seg 38	1718.76	159.808	4.80998	3.82228	0.057703	0.929996	0.664975	0.0195727	0.315452
Seg 39	1741.52	159.715	4.76013	3.77244	0.0578359	0.929858	0.661799	0.0198038	0.318397
Seg 40	1764.18	159.622	4.71179	3.7241	0.0579688	0.929721	0.658667	0.0200333	0.3213
Seg 41	1777.74	159.547	4.68344	3.69579	0.0580466	0.929608	0.700651	0.0175934	0.281755
Seg 42	1791.15	159.471	4.65583	3.66817	0.0581264	0.929535	0.702839	0.0174887	0.279673
Seg 43	1804.55	159.395	4.62866	3.64099	0.0582062	0.929462	0.701554	0.0175883	0.280858
Seg 44	1817.94	159.319	4.60189	3.61422	0.0582863	0.929389	0.699937	0.0177078	0.282355
Seg 45	1831.33	159.243	4.57552	3.58784	0.0583666	0.929316	0.698295	0.0178291	0.283876
Seg 46	1844.73	159.168	4.54953	3.56184	0.0584471	0.929242	0.696656	0.0179505	0.285393
Seg 47	1858.11	159.092	4.52392	3.53623	0.0585278	0.929169	0.695025	0.0180718	0.286903
Seg 48	1871.5	159.016	4.49868	3.51098	0.0586087	0.929095	0.693401	0.0181931	0.288406
Seg 49	1884.89	158.94	4.47379	3.48608	0.0586898	0.929021	0.691784	0.0183142	0.289902
Seg 50	1898.28	158.864	4.44926	3.46154	0.0587712	0.928947	0.690174	0.0184352	0.291391
Seg 51	1911.67	158.788	4.42506	3.43734	0.0588528	0.928873	0.688571	0.0185562	0.292872
Seg 52	1925.06	158.713	4.40121	3.41347	0.0589346	0.928799	0.686976	0.0186771	0.294347
Seg 53	1938.45	158.637	4.37767	3.38993	0.0590167	0.928724	0.685387	0.0187979	0.295816
Seg 54	1951.85	158.561	4.35446	3.36671	0.059099	0.92865	0.683804	0.0189186	0.297277
Seg 55	1965.24	158.485	4.33156	3.34381	0.0591815	0.928575	0.682229	0.0190393	0.298732
Seg 56	1978.64	158.409	4.30897	3.32121	0.0592643	0.928501	0.68066	0.0191599	0.30018
Seg 57	1992.04	158.333	4.28668	3.29891	0.0593473	0.928426	0.679098	0.0192804	0.301622
Seg 58	2005.44	158.258	4.26468	3.2769	0.0594305	0.928351	0.677542	0.0194009	0.303057
Seg 59	2018.85	158.182	4.24292	3.25514	0.0595088	0.928276	0.675991	0.0195198	0.30449
Seg 60	2032.25	158.107	4.22135	3.23357	0.0595754	0.928201	0.67444	0.0196354	0.305924
Seg 61	2053.62	158.016	4.18754	3.19975	0.0596834	0.928104	0.62662	0.0225601	0.35082
Seg 62	2075.17	157.926	4.15415	3.16639	0.0597898	0.927963	0.618882	0.0230695	0.358048
Seg 63	2096.69	157.836	4.12149	3.13377	0.0598965	0.927824	0.615749	0.0233014	0.36095
Seg 64	2118.15	157.747	4.08957	3.10188	0.0600033	0.927685	0.613102	0.0235045	0.363393
Seg 65	2139.56	157.657	4.05837	3.07071	0.0601103	0.927546	0.610529	0.0237038	0.365767
Seg 66	2160.92	157.567	4.02786	3.04023	0.0602174	0.927408	0.607987	0.0239018	0.368111
Seg 67	2182.22	157.478	3.99802	3.01042	0.0603246	0.927269	0.605471	0.0240988	0.37043
Seg 68	2203.48	157.389	3.96881	2.98125	0.0604319	0.927131	0.602982	0.0242947	0.372724
Seg 69	2224.69	157.299	3.94023	2.9527	0.0605394	0.926992	0.600517	0.0244898	0.374993
Seg 70	2245.85	157.21	3.91225	2.92475	0.060647	0.926854	0.598078	0.0246839	0.377238
Seg 71	2266.97	157.121	3.88485	2.89738	0.0607548	0.926716	0.595662	0.0248771	0.37946
Seg 72	2288.05	157.032	3.858	2.87056	0.0608627	0.926578	0.593271	0.0250695	0.38166
Seg 73	2309.08	156.943	3.8317	2.84429	0.0609708	0.926439	0.590902	0.0252611	0.383837
Seg 74	2330.08	156.854	3.80592	2.81854	0.0610791	0.926301	0.588557	0.0254518	0.385991
Seg 75	2351.03	156.765	3.78064	2.79329	0.0611876	0.926164	0.586234	0.0256417	0.388125
Seg 76	2371.95	156.677	3.75586	2.76854	0.0612963	0.926026	0.583933	0.0258309	0.390237
Seg 77	2392.83	156.588	3.73155	2.74426	0.0614052	0.925888	0.581653	0.0260193	0.392328
Seg 78	2413.67	156.499	3.7077	2.72044	0.0615143	0.92575	0.579394	0.026207	0.394399
Seg 79	2434.48	156.411	3.6843	2.69707	0.0616236	0.925613	0.577157	0.026394	0.396449
Seg 80	2456.46	156.32	3.66002	2.6728	0.0617398	0.925472	0.574821	0.0265905	0.398588


0.454344  	1000      	-         	3138.83   	107.078   	2128.91   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	1000	163.065	7.77708	6.82624	0.0515095	0.899331	0.877738	0.00662324	0.115639
Seg 1	1014.18	163.03	7.68203	6.73113	0.0516159	0.899293	0.833196	0.00905423	0.15775
Seg 2	1028.78	162.951	7.58691	6.63598	0.05169	0.899241	0.823942	0.00957	0.166488
Seg 3	1043.37	162.871	7.49448	6.54353	0.0517629	0.899189	0.82073	0.00975815	0.169512
Seg 4	1057.9	162.791	7.40497	6.45399	0.0518357	0.899138	0.818375	0.00990004	0.171725
Seg 5	1072.36	162.712	7.31826	6.36727	0.0519084	0.899086	0.816152	0.010035	0.173813
Seg 6	1086.75	162.633	7.23422	6.28321	0.0519809	0.899035	0.813964	0.0101684	0.175867
Seg 7	1101.09	162.554	7.15272	6.20168	0.0520534	0.898983	0.811797	0.010301	0.177902
Seg 8	1115.37	162.475	7.07362	6.12257	0.0521257	0.898932	0.809649	0.0104328	0.179918
Seg 9	1129.59	162.396	6.99682	6.04574	0.0521979	0.89888	0.807519	0.0105639	0.181917
Seg 10	1143.75	162.318	6.9222	5.9711	0.0522701	0.898829	0.805406	0.0106944	0.183899
Seg 11	1157.87	162.239	6.84966	5.89854	0.0523421	0.898777	0.803311	0.0108242	0.185865
Seg 12	1171.93	162.161	6.7791	5.82796	0.0524142	0.898726	0.801231	0.0109535	0.187815
Seg 13	1185.95	162.083	6.71045	5.75928	0.0524861	0.898674	0.799168	0.0110821	0.189749
Seg 14	1199.92	162.004	6.6436	5.69242	0.052558	0.898623	0.797121	0.0112102	0.191669
Seg 15	1213.85	161.926	6.57848	5.62728	0.0526299	0.898571	0.795089	0.0113377	0.193573
Seg 16	1227.74	161.848	6.51503	5.56381	0.0527018	0.89852	0.793072	0.0114647	0.195463
Seg 17	1241.59	161.77	6.45316	5.50192	0.0527736	0.898468	0.791069	0.0115912	0.197339
Seg 18	1255.4	161.693	6.39282	5.44156	0.0528454	0.898417	0.789081	0.0117172	0.199202
Seg 19	1269.18	161.615	6.33394	5.38266	0.0529173	0.898365	0.787106	0.0118427	0.201051
Seg 20	1282.92	161.537	6.27647	5.32516	0.0529891	0.898314	0.785145	0.0119677	0.202887
Seg 21	1307.93	161.437	6.17494	5.22359	0.0531212	0.898233	0.748128	0.0140639	0.237808
Seg 22	1333.15	161.337	6.07639	5.125	0.0532538	0.898132	0.738685	0.0146271	0.246688
Seg 23	1358.22	161.238	5.98207	5.03066	0.0533863	0.898032	0.733908	0.0149311	0.251161
Seg 24	1383.08	161.139	5.89189	4.94044	0.0535183	0.897932	0.729871	0.0151945	0.254934
Seg 25	1407.74	161.04	5.80558	4.8541	0.0536499	0.897833	0.725998	0.0154497	0.258552
Seg 26	1432.21	160.941	5.72287	4.77135	0.0537811	0.897733	0.722206	0.0157014	0.262093
Seg 27	1456.49	160.843	5.64352	4.69197	0.0539119	0.897635	0.71848	0.0159501	0.26557
Seg 28	1480.6	160.746	5.56731	4.61573	0.0540424	0.897536	0.714815	0.0161963	0.268988
Seg 29	1504.55	160.648	5.49403	4.54242	0.0541726	0.897438	0.71121	0.01644	0.27235
Seg 30	1528.34	160.551	5.42351	4.47187	0.0543026	0.89734	0.707662	0.0166814	0.275657
Seg 31	1551.97	160.455	5.35557	4.4039	0.0544323	0.897242	0.704169	0.0169204	0.27891
Seg 32	1575.46	160.358	5.29007	4.33836	0.0545618	0.897144	0.700729	0.0171573	0.282113
Seg 33	1598.81	160.262	5.22686	4.27512	0.0546911	0.897046	0.697341	0.0173922	0.285267
Seg 34	1622.03	160.167	5.16581	4.21404	0.0548203	0.896949	0.694002	0.017625	0.288373
Seg 35	1645.12	160.071	5.1068	4.15499	0.0549494	0.896852	0.69071	0.0178559	0.291434
Seg 36	1668.09	159.976	5.04971	4.09788	0.0550784	0.896755	0.687465	0.018085	0.29445
Seg 37	1690.94	159.881	4.99446	4.0426	0.0552073	0.896658	0.684265	0.0183123	0.297422
Seg 38	1713.68	159.786	4.94094	3.98904	0.0553362	0.896562	0.681109	0.018538	0.300353
Seg 39	1736.31	159.691	4.88906	3.93713	0.0554651	0.896465	0.677994	0.018762	0.303244
Seg 40	1758.83	159.597	4.83875	3.88679	0.0555939	0.896369	0.674921	0.0189844	0.306095
Seg 41	1772.16	159.521	4.80959	3.85762	0.0556694	0.896296	0.716078	0.0166033	0.267319
Seg 42	1785.32	159.445	4.7812	3.82921	0.0557455	0.896244	0.718534	0.0164817	0.264984
Seg 43	1798.47	159.368	4.75327	3.80126	0.0558216	0.896191	0.717366	0.0165723	0.266061
Seg 44	1811.61	159.292	4.72576	3.77372	0.055898	0.896139	0.715824	0.0166851	0.267491
Seg 45	1824.75	159.216	4.69864	3.74658	0.0559745	0.896086	0.714248	0.0168002	0.268952
Seg 46	1837.89	159.14	4.67192	3.71984	0.0560512	0.896033	0.712674	0.0169155	0.27041
Seg 47	1851.02	159.063	4.64558	3.69347	0.0561282	0.895981	0.711107	0.0170307	0.271863
Seg 48	1864.16	158.987	4.61962	3.66749	0.0562053	0.895928	0.709546	0.0171458	0.273308
Seg 49	1877.29	158.911	4.59402	3.64186	0.0562826	0.895875	0.707991	0.0172608	0.274748
Seg 50	1890.42	158.835	4.56878	3.6166	0.0563601	0.895822	0.706443	0.0173758	0.276181
Seg 51	1903.55	158.758	4.54389	3.59168	0.0564379	0.895769	0.704902	0.0174907	0.277608
Seg 52	1916.68	158.682	4.51933	3.5671	0.0565158	0.895716	0.703366	0.0176055	0.279028
Seg 53	1929.81	158.606	4.49512	3.54286	0.056594	0.895663	0.701837	0.0177203	0.280443
Seg 54	1942.94	158.53	4.47123	3.51894	0.0566724	0.895609	0.700314	0.017835	0.281851
Seg 55	1956.07	158.454	4.44765	3.49535	0.056751	0.895556	0.698797	0.0179497	0.283254
Seg 56	1969.2	158.377	4.42439	3.47206	0.0568298	0.895503	0.697286	0.0180643	0.28465
Seg 57	1982.33	158.301	4.40144	3.44908	0.0569089	0.895449	0.695781	0.0181789	0.286041
Seg 58	1995.47	158.225	4.37879	3.4264	0.0569882	0.895396	0.694281	0.0182934	0.287425
Seg 59	2008.6	158.149	4.35643	3.40402	0.0570677	0.895342	0.692788	0.0184079	0.288804
Seg 60	2021.74	158.073	4.33428	3.38185	0.0571388	0.895288	0.691297	0.0185199	0.290183
Seg 61	2042.92	157.981	4.29908	3.34662	0.0572425	0.895214	0.644397	0.0213717	0.334232
Seg 62	2064.31	157.89	4.26426	3.3118	0.0573461	0.895117	0.636332	0.0218959	0.341773
Seg 63	2085.66	157.799	4.2302	3.27773	0.05745	0.89502	0.633145	0.0221275	0.344727
Seg 64	2106.96	157.708	4.19692	3.24444	0.057554	0.894924	0.630517	0.0223262	0.347157
Seg 65	2128.2	157.617	4.16439	3.2119	0.0576581	0.894829	0.627971	0.0225205	0.349508
Seg 66	2149.39	157.527	4.13258	3.18009	0.0577623	0.894733	0.625458	0.0227134	0.351829
Seg 67	2170.53	157.436	4.10147	3.14896	0.0578666	0.894637	0.62297	0.0229054	0.354124
Seg 68	2191.61	157.345	4.07103	3.11852	0.0579711	0.894542	0.620507	0.0230964	0.356396
Seg 69	2212.65	157.255	4.04124	3.08872	0.0580756	0.894446	0.618069	0.0232865	0.358645
Seg 70	2233.63	157.165	4.01207	3.05954	0.0581803	0.894351	0.615654	0.0234758	0.36087
Seg 71	2254.58	157.074	3.98351	3.03097	0.0582852	0.894255	0.613262	0.0236642	0.363074
Seg 72	2275.47	156.984	3.95554	3.00299	0.0583902	0.89416	0.610893	0.0238518	0.365255
Seg 73	2296.32	156.894	3.92812	2.97556	0.0584954	0.894065	0.608547	0.0240386	0.367415
Seg 74	2317.13	156.804	3.90126	2.94869	0.0586007	0.89397	0.606222	0.0242246	0.369554
Seg 75	2337.9	156.714	3.87492	2.92234	0.0587062	0.893875	0.603919	0.0244099	0.371672
Seg 76	2358.63	156.624	3.8491	2.89651	0.0588118	0.89378	0.601636	0.0245945	0.373769
Seg 77	2379.33	156.534	3.82377	2.87117	0.0589177	0.893685	0.599375	0.0247784	0.375847
Seg 78	2399.98	156.445	3.79893	2.84631	0.0590238	0.89359	0.597133	0.0249615	0.377905
Seg 79	2420.6	156.355	3.77455	2.82192	0.05913	0.893495	0.594912	0.0251441	0.379944
Seg 80	2442.39	156.263	3.74923	2.79659	0.0592429	0.893398	0.592593	0.0253359	0.382071


0.639012  	1000      	-         	3188.83   	103.76    	2073.37   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	1000	163.05	7.86229	6.93783	0.0498401	0.874621	0.882418	0.00633913	0.111243
Seg 1	1013.98	163.015	7.76704	6.84251	0.0499416	0.874585	0.839211	0.0086856	0.152104
Seg 2	1028.39	162.936	7.67157	6.74701	0.0500133	0.874543	0.830017	0.0091951	0.160787
Seg 3	1042.79	162.856	7.57874	6.65416	0.0500834	0.874501	0.826847	0.00937944	0.163773
Seg 4	1057.14	162.777	7.48881	6.5642	0.0501534	0.87446	0.824561	0.0095163	0.165923
Seg 5	1071.41	162.697	7.40167	6.47703	0.0502233	0.874418	0.822413	0.00964591	0.167941
Seg 6	1085.63	162.618	7.31719	6.39252	0.0502931	0.874376	0.820301	0.0097739	0.169925
Seg 7	1099.78	162.538	7.23524	6.31054	0.0503627	0.874335	0.818209	0.00990108	0.17189
Seg 8	1113.87	162.459	7.15568	6.23096	0.0504323	0.874293	0.816134	0.0100276	0.173838
Seg 9	1127.91	162.38	7.07841	6.15366	0.0505017	0.874252	0.814077	0.0101535	0.17577
Seg 10	1141.89	162.302	7.00332	6.07854	0.0505711	0.874211	0.812036	0.0102787	0.177686
Seg 11	1155.83	162.223	6.9303	6.00549	0.0506404	0.874169	0.81001	0.0104034	0.179586
Seg 12	1169.71	162.144	6.85927	5.93443	0.0507096	0.874128	0.808001	0.0105275	0.181472
Seg 13	1183.54	162.066	6.79013	5.86526	0.0507788	0.874087	0.806006	0.010651	0.183343
Seg 14	1197.33	161.987	6.7228	5.7979	0.050848	0.874046	0.804026	0.0107741	0.1852
Seg 15	1211.08	161.909	6.6572	5.73227	0.0509171	0.874005	0.802061	0.0108966	0.187043
Seg 16	1224.79	161.831	6.59326	5.66831	0.0509862	0.873964	0.800109	0.0110186	0.188872
Seg 17	1238.45	161.753	6.5309	5.60593	0.0510552	0.873923	0.798172	0.0111402	0.190688
Seg 18	1252.08	161.675	6.47008	5.54507	0.0511243	0.873882	0.796247	0.0112612	0.192492
Seg 19	1265.67	161.597	6.41071	5.48568	0.0511934	0.873842	0.794336	0.0113819	0.194283
Seg 20	1279.23	161.519	6.35276	5.42769	0.0512624	0.873801	0.792437	0.0115021	0.196061
Seg 21	1304.02	161.419	6.24989	5.32477	0.0513896	0.873732	0.756117	0.0135475	0.230336
Seg 22	1329.05	161.319	6.14991	5.22474	0.051518	0.873654	0.746623	0.0141092	0.239267
Seg 23	1353.92	161.218	6.05421	5.12898	0.0516463	0.873577	0.741869	0.014409	0.243722
Seg 24	1378.59	161.118	5.96268	5.0374	0.0517742	0.8735	0.737893	0.0146663	0.247441
Seg 25	1403.06	161.019	5.87507	4.94974	0.0519017	0.873424	0.734089	0.014915	0.250996
Seg 26	1427.34	160.92	5.7911	4.86573	0.0520288	0.873348	0.730365	0.0151601	0.254475
Seg 27	1451.43	160.821	5.71054	4.78511	0.0521555	0.873273	0.726705	0.0154024	0.257893
Seg 28	1475.35	160.723	5.63316	4.70768	0.0522819	0.873198	0.723104	0.0156423	0.261253
Seg 29	1499.11	160.625	5.55875	4.63322	0.052408	0.873123	0.719561	0.0158798	0.264559
Seg 30	1522.7	160.528	5.48713	4.56155	0.0525339	0.873048	0.716073	0.0161151	0.267812
Seg 31	1546.14	160.431	5.41814	4.49251	0.0526596	0.872974	0.712637	0.0163481	0.271014
Seg 32	1569.44	160.334	5.35161	4.42592	0.052785	0.8729	0.709253	0.0165792	0.274168
Seg 33	1592.6	160.237	5.2874	4.36166	0.0529104	0.872826	0.705918	0.0168082	0.277273
Seg 34	1615.63	160.141	5.22538	4.29959	0.0530355	0.872753	0.702631	0.0170353	0.280333
Seg 35	1638.53	160.044	5.16543	4.23959	0.0531606	0.87268	0.69939	0.0172606	0.283349
Seg 36	1661.31	159.949	5.10744	4.18155	0.0532855	0.872607	0.696194	0.0174842	0.286322
Seg 37	1683.97	159.853	5.0513	4.12536	0.0534104	0.872534	0.693041	0.017706	0.289253
Seg 38	1706.51	159.758	4.99692	4.07092	0.0535353	0.872461	0.68993	0.0179263	0.292144
Seg 39	1728.95	159.662	4.9442	4.01815	0.0536601	0.872389	0.68686	0.018145	0.294995
Seg 40	1751.29	159.567	4.89307	3.96697	0.053785	0.872317	0.683829	0.0183622	0.297809
Seg 41	1764.43	159.491	4.8636	3.93747	0.0538582	0.872268	0.724653	0.0160126	0.259334
Seg 42	1777.4	159.414	4.83493	3.90877	0.0539313	0.872228	0.727291	0.0158801	0.256829
Seg 43	1790.35	159.338	4.80672	3.88052	0.0540044	0.872187	0.726198	0.0159648	0.257837
Seg 44	1803.29	159.261	4.77892	3.8527	0.0540777	0.872147	0.724702	0.0160733	0.259224
Seg 45	1816.23	159.185	4.75153	3.82528	0.0541512	0.872106	0.723167	0.0161843	0.260649
Seg 46	1829.17	159.108	4.72453	3.79824	0.0542249	0.872066	0.721633	0.0162956	0.262071
Seg 47	1842.1	159.032	4.69792	3.7716	0.0542987	0.872025	0.720105	0.0164067	0.263488
Seg 48	1855.04	158.956	4.67168	3.74532	0.0543728	0.871984	0.718583	0.0165179	0.2649
Seg 49	1867.97	158.879	4.64581	3.71942	0.054447	0.871944	0.717066	0.0166289	0.266305
Seg 50	1880.9	158.803	4.62029	3.69387	0.0545215	0.871903	0.715556	0.01674	0.267704
Seg 51	1893.83	158.726	4.59513	3.66867	0.0545961	0.871862	0.714052	0.0168509	0.269097
Seg 52	1906.76	158.65	4.57031	3.64381	0.054671	0.871822	0.712553	0.0169618	0.270485
Seg 53	1919.69	158.574	4.54582	3.61929	0.054746	0.871781	0.711061	0.0170726	0.271867
Seg 54	1932.62	158.497	4.52166	3.5951	0.0548212	0.87174	0.709574	0.0171835	0.273243
Seg 55	1945.55	158.421	4.49782	3.57122	0.0548967	0.871699	0.708093	0.0172942	0.274613
Seg 56	1958.48	158.344	4.47429	3.54766	0.0549724	0.871658	0.706617	0.0174049	0.275978
Seg 57	1971.41	158.268	4.45107	3.52441	0.0550482	0.871618	0.705147	0.0175156	0.277338
Seg 58	1984.34	158.192	4.42815	3.50145	0.0551243	0.871577	0.703682	0.0176263	0.278692
Seg 59	1997.27	158.115	4.40553	3.47879	0.0552006	0.871536	0.702223	0.017737	0.28004
Seg 60	2010.21	158.039	4.38319	3.45642	0.0552772	0.871495	0.700769	0.0178476	0.281383
Seg 61	2031.18	157.947	4.34742	3.42061	0.0553825	0.871433	0.654283	0.0206586	0.325059
Seg 62	2052.37	157.855	4.31197	3.38512	0.0554832	0.871362	0.646004	0.021191	0.332805
Seg 63	2073.53	157.764	4.27729	3.35041	0.0555841	0.871292	0.642785	0.021422	0.335793
Seg 64	2094.64	157.672	4.24339	3.31648	0.0556852	0.871221	0.64017	0.0216173	0.338212
Seg 65	2115.69	157.581	4.21025	3.28332	0.0557864	0.871151	0.637647	0.0218077	0.340546
Seg 66	2136.69	157.489	4.17786	3.25089	0.0558876	0.871081	0.635155	0.0219968	0.342848
Seg 67	2157.63	157.398	4.14617	3.21917	0.055989	0.87101	0.632689	0.0221849	0.345126
Seg 68	2178.52	157.307	4.11516	3.18813	0.0560905	0.87094	0.630248	0.0223721	0.34738
Seg 69	2199.36	157.216	4.08481	3.15775	0.0561921	0.870871	0.627829	0.0225584	0.349613
Seg 70	2220.16	157.125	4.05511	3.12801	0.0562939	0.870801	0.625434	0.022744	0.351823
Seg 71	2240.9	157.034	4.02601	3.09889	0.0563958	0.870731	0.623061	0.0229287	0.354011
Seg 72	2261.61	156.944	3.99751	3.07036	0.0564978	0.870661	0.62071	0.0231126	0.356178
Seg 73	2282.27	156.853	3.96959	3.0424	0.0566	0.870592	0.61838	0.0232958	0.358324
Seg 74	2302.88	156.762	3.94222	3.015	0.0567023	0.870522	0.616072	0.0234782	0.36045
Seg 75	2323.46	156.672	3.9154	2.98814	0.0568048	0.870453	0.613785	0.0236599	0.362555
Seg 76	2343.99	156.582	3.88909	2.9618	0.0569075	0.870384	0.611518	0.023841	0.364641
Seg 77	2364.49	156.491	3.86329	2.93596	0.0570103	0.870315	0.609271	0.0240213	0.366708
Seg 78	2384.95	156.401	3.83797	2.91061	0.0571133	0.870245	0.607044	0.024201	0.368755
Seg 79	2405.37	156.311	3.81313	2.88574	0.0572166	0.870176	0.604836	0.0243801	0.370784
Seg 80	2426.95	156.218	3.78734	2.85991	0.0573261	0.870104	0.602532	0.0245682	0.3729


0.895322  	1000      	-         	3183.51   	101.236   	2033.91   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W
Seg 0	1000	163.013	7.83348	6.92757	0.048588	0.857322	0.884354	0.00620261	0.109443
Seg 1	1013.76	162.978	7.73988	6.83391	0.0486855	0.857287	0.84139	0.00852345	0.150087
Seg 2	1027.95	162.899	7.64592	6.73992	0.0487551	0.857251	0.832136	0.00903332	0.158831
Seg 3	1042.14	162.82	7.5545	6.64846	0.0488226	0.857214	0.828976	0.00921576	0.161808
Seg 4	1056.28	162.74	7.46588	6.55981	0.0488901	0.857178	0.826728	0.00934949	0.163922
Seg 5	1070.35	162.661	7.37997	6.47387	0.0489575	0.857141	0.824625	0.00947571	0.165899
Seg 6	1084.36	162.581	7.29664	6.39051	0.0490248	0.857105	0.822557	0.0096003	0.167843
Seg 7	1098.31	162.502	7.21577	6.30961	0.0490919	0.857069	0.820508	0.00972411	0.169768
Seg 8	1112.2	162.423	7.13724	6.23104	0.049159	0.857033	0.818476	0.00984728	0.171677
Seg 9	1126.04	162.345	7.06093	6.1547	0.049226	0.856997	0.81646	0.00996985	0.17357
Seg 10	1139.83	162.266	6.98674	6.08048	0.0492929	0.856961	0.81446	0.0100918	0.175448
Seg 11	1153.57	162.187	6.91458	6.00829	0.0493597	0.856926	0.812476	0.0102133	0.177311
Seg 12	1167.26	162.109	6.84435	5.93803	0.0494265	0.85689	0.810506	0.0103342	0.17916
Seg 13	1180.91	162.03	6.77596	5.86962	0.0494933	0.856855	0.80855	0.0104546	0.180995
Seg 14	1194.51	161.952	6.70935	5.80297	0.04956	0.856819	0.806609	0.0105745	0.182817
Seg 15	1208.07	161.874	6.64443	5.73802	0.0496267	0.856784	0.804681	0.0106939	0.184625
Seg 16	1221.59	161.796	6.58113	5.67469	0.0496933	0.856749	0.802766	0.0108128	0.186421
Seg 17	1235.07	161.718	6.51939	5.61291	0.04976	0.856714	0.800865	0.0109313	0.188204
Seg 18	1248.51	161.64	6.45913	5.55263	0.0498267	0.856679	0.798976	0.0110494	0.189974
Seg 19	1261.92	161.562	6.40032	5.49378	0.0498933	0.856644	0.7971	0.0111671	0.191733
Seg 20	1275.3	161.484	6.34287	5.4363	0.04996	0.856609	0.795236	0.0112843	0.19348
Seg 21	1299.78	161.385	6.2408	5.33417	0.0500825	0.856546	0.75901	0.0133124	0.227678
Seg 22	1324.51	161.284	6.14149	5.23481	0.0502068	0.856481	0.749458	0.0138735	0.236669
Seg 23	1349.09	161.184	6.04638	5.13963	0.050331	0.856417	0.744719	0.0141699	0.241111
