Results for well: RES1_MSWell_1.out in the reservoir: RES1_MSWell_1.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
4.32451   	2500      	-         	19566.8   	17833.3   	16529.9   	
4.40145   	2500      	-         	19504     	17784.3   	16422.2   	
4.4794    	2500      	-         	19441.3   	17735.3   	16314.7   	
4.55839   	2500      	-         	19378.8   	17686.3   	16207.3   	
4.63844   	2500      	-         	19316.4   	17637.1   	16100     	
4.71959   	2500      	-         	19254.1   	17588     	15992.7   	
4.80185   	2500      	-         	19191.9   	17538.7   	15885.5   	
4.88527   	2500      	-         	19129.7   	17489.3   	15778.5   	
4.96986   	2500      	-         	19067.6   	17439.9   	15671.4   	
5.05566   	2500      	-         	19005.6   	17390.3   	15564.5   	
5.1427    	2500      	-         	18943.5   	17340.5   	15457.6   	
5.23102   	2500      	-         	18881.4   	17290.6   	15350.8   	
5.32051   	2500      	-         	18819.4   	17240.7   	15244.2   	
5.41103   	2500      	-         	18757.5   	17190.7   	15138     	
5.50255   	2500      	-         	18695.8   	17140.7   	15032.2   	
5.59507   	2500      	-         	18634.2   	17090.7   	14927     	
5.68855   	2500      	-         	18572.8   	17040.8   	14822.2   	
5.78306   	2500      	-         	18511.5   	16990.9   	14718     	
5.87864   	2500      	-         	18450.3   	16940.9   	14614.2   	
5.97531   	2500      	-         	18389.2   	16890.9   	14510.9   	
6.07311   	2500      	-         	18328.1   	16840.9   	14408     	
6.17207   	2500      	-         	18267     	16790.8   	14305.5   	
6.27221   	2500      	-         	18206     	16740.6   	14203.4   	
6.37357   	2500      	-         	18144.9   	16690.3   	14101.7   	
6.47617   	2500      	-         	18083.8   	16639.9   	14000.4   	
6.58006   	2500      	-         	18022.7   	16589.5   	13899.5   	
6.68526   	2500      	-         	17961.4   	16538.9   	13799     	
6.79182   	2500      	-         	17900.1   	16488.2   	13698.8   	
6.89976   	2500      	-         	17838.7   	16437.3   	13599     	
7.00914   	2500      	-         	17777.1   	16386.3   	13499.6   	
7.11997   	2500      	-         	17715.4   	16335.1   	13400.4   	
7.23232   	2500      	-         	17653.5   	16283.7   	13301.6   	
7.34621   	2500      	-         	17591.4   	16232.2   	13203.1   	
7.4617    	2500      	-         	17529.2   	16180.4   	13105     	
7.57883   	2500      	-         	17466.7   	16128.4   	13007.1   	
7.69765   	2500      	-         	17403.9   	16076.3   	12909.5   	
7.81821   	2500      	-         	17755.2   	15991.3   	12793.2   	
7.94056   	2500      	-         	18170.5   	15899     	12676     	
8.06479   	2500      	-         	18422     	15817.9   	12568.3   	
8.19096   	2500      	-         	18587.6   	15743.8   	12465.9   	
8.31918   	2500      	-         	19115.5   	15646.3   	12350.3   	
8.44957   	2500      	-         	19424     	15561.8   	12245.9   	
8.58223   	2500      	-         	19510.2   	15491.8   	12151.2   	
8.71723   	2500      	-         	19436.8   	15432.8   	12062.5   	
8.85456   	2500      	-         	19350.2   	15374.9   	11973.3   	
8.99423   	2500      	-         	19385.8   	15308.6   	11878.2   	
9.13629   	2500      	-         	19440.1   	15240.6   	11781.5   	
9.28079   	2500      	-         	19499.8   	15171.4   	11684.1   	
9.42786   	2500      	-         	19536     	15103.2   	11587.4   	
9.57764   	2500      	-         	19524     	15038     	11492.6   	
9.7303    	2500      	-         	19453.5   	14976.8   	11400.2   	
9.886     	2500      	-         	19328.6   	14919.5   	11309.9   	
10        	2500      	-         	19215.1   	14879.8   	11245.5   	
