Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

  t       BHP	     q(Gas)       q(Oil)
(days)   (psia)    (MSCF/day)   (STB/day)
0         4700        0           0         
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 20	 5050.16      1.22933	0.00919593	 8.56589e-010	 0.00748047  0.99252  6.96796e-010
 -------Seg 21	 5075.83      1.22562	0.00956955	 9.11206e-010	 0.00780795  0.992192  7.43467e-010
 -------Seg 22	 5101.44      1.22205	0.00540292	 9.22646e-010	 0.00442119  0.995579  7.54999e-010
 -------Seg 23	 5127.01      1.21999	0.00306211	 9.34372e-010	 0.00250994  0.99749  7.65883e-010
 -------Seg 24	 5152.58      1.21953	0.00265995	 9.46384e-010	 0.00218113  0.997819  7.76026e-010
 -------Seg 25	 5178.15      1.21906	0.00227649	 9.58687e-010	 0.00186742  0.998133  7.86416e-010
 -------Seg 26	 5203.71      1.21859	0.00191365	 9.71301e-010	 0.00157038  0.99843  7.97073e-010
 -------Seg 27	 5229.27      1.21811	0.00157352	 9.84251e-010	 0.00129177  0.998708  8.08015e-010
 -------Seg 28	 5254.82      1.21763	0.0012584	 9.97562e-010	 0.00103349  0.998967  8.19266e-010
 -------Seg 29	 5280.37      1.21714	0.000970842	 1.01126e-009	 0.00079764  0.999202  8.30848e-010
 -------Seg 30	 5305.91      1.21665	0.000713614	 1.02538e-009	 0.000586539  0.999413  8.4279e-010
 -------Seg 31	 5331.44      1.21615	0.000489769	 1.03996e-009	 0.000402719  0.999597  8.55122e-010
 -------Seg 32	 5356.97      1.21565	0.000302647	 1.05503e-009	 0.00024896  0.999751  8.67878e-010
 -------Seg 33	 5382.49      1.21513	0.000155911	 1.07064e-009	 0.000128308  0.999872  8.81094e-010
 -------Seg 34	 5408.2       1.2146	5.35663e-005	 1.08684e-009	 4.4102e-005  0.999956  8.94814e-010


0.402074  4700        3613.6767   3142.33   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4700         6.30489	0.321896	 -1.30655e-009	 0.051055  0.948945  -2.07229e-010
 -------Seg 1	 4700         2.27273	0.0932516	 1.42801e-010	 0.0410306  0.958969  6.28324e-011
 -------Seg 2	 4745.14      2.25943	0.10241	 1.41289e-010	 0.0453255  0.954674  6.25328e-011
 -------Seg 3	 4790.01      2.24647	0.0891297	 1.40722e-010	 0.0396755  0.960325  6.26416e-011
 -------Seg 4	 4834.63      2.23382	0.0761691	 1.40146e-010	 0.0340982  0.965902  6.27383e-011
 -------Seg 5	 4879         2.22147	0.0635158	 1.3956e-010	 0.0285917  0.971408  6.28229e-011
 -------Seg 6	 4923.14      2.20942	0.0511582	 1.38964e-010	 0.0231545  0.976845  6.2896e-011
 -------Seg 7	 4967.04      2.19766	0.0390849	 1.38357e-010	 0.0177848  0.982215  6.29568e-011
 -------Seg 8	 5010.71      2.18616	0.0272853	 1.37742e-010	 0.0124809  0.987519  6.30061e-011
 -------Seg 9	 5054.16      2.17495	0.0157676	 1.37115e-010	 0.00724964  0.99275  6.30429e-011
 -------Seg 10	 5097.38      2.16396	0.00447839	 1.36478e-010	 0.00206954  0.99793  6.30685e-011
 -------Seg 11	 5140.5       2.15861	2.05484e-006	 1.35829e-010	 9.51928e-007  0.999999  6.29245e-011
 -------Seg 12	 5183.59      2.15696	1.18493e-006	 1.35172e-010	 5.49353e-007  0.999999  6.26681e-011
 -------Seg 13	 5226.65      2.15531	5.97998e-007	 1.34507e-010	 2.77454e-007  1  6.24075e-011
 -------Seg 14	 5269.67      2.15366	2.41514e-007	 1.33833e-010	 1.12141e-007  1  6.21423e-011
 -------Seg 15	 5313.29      2.15199	6.10352e-008	 1.33151e-010	 2.83623e-008  1  6.18733e-011
